simulation,selected_columns
0,"41,6,17,21,18,3,48,40,23,16"
1,"13,40,12,0,24,38,49,6,3,20"
2,"45,46,12,43,18,30,31,1,22,15"
3,"35,9,26,13,44,24,32,45,42,39"
4,"39,34,14,38,48,2,42,21,25,30"
5,"45,43,47,49,17,39,15,23,6,46"
6,"10,27,38,46,4,23,29,8,28,7"
7,"38,33,43,30,28,2,27,15,9,17"
8,"33,15,38,9,44,18,3,2,42,14"
9,"35,3,19,22,1,31,37,0,46,14"
10,"45,40,20,19,11,1,35,24,12,44"
11,"16,42,47,1,32,3,38,5,37,20"
12,"45,33,26,14,24,49,11,15,39,13"
13,"42,21,35,4,39,14,1,0,18,27"
14,"15,22,1,38,19,6,41,26,34,25"
15,"26,28,40,12,41,49,33,44,31,5"
16,"13,31,30,6,17,35,41,48,29,47"
17,"19,2,32,14,4,26,30,25,45,46"
18,"29,45,34,31,13,4,28,32,14,12"
19,"29,12,13,35,26,34,22,49,16,23"
20,"39,16,44,11,23,45,42,4,46,21"
21,"29,24,16,44,13,33,42,27,14,21"
22,"3,28,18,44,43,17,45,46,25,9"
23,"0,41,47,44,22,12,35,28,13,30"
24,"48,15,39,10,17,46,9,13,26,43"
25,"12,37,44,26,43,41,35,45,8,36"
26,"22,39,40,34,32,49,29,17,7,23"
27,"35,19,10,30,28,22,16,43,33,49"
28,"36,44,22,14,16,20,23,42,1,38"
29,"16,5,25,0,10,28,9,18,43,23"
30,"13,41,45,22,42,27,26,6,40,36"
31,"1,35,49,36,34,15,18,12,17,24"
32,"0,31,10,43,27,16,34,44,18,20"
33,"13,10,30,24,32,49,44,20,11,31"
34,"26,13,17,12,39,2,10,37,41,0"
35,"33,9,21,8,5,38,12,2,28,10"
36,"4,12,19,43,14,29,24,38,10,15"
37,"14,7,10,16,20,47,32,23,18,45"
38,"18,21,0,39,2,38,37,34,17,3"
39,"13,40,7,34,42,10,12,6,32,47"
40,"10,44,18,33,0,28,46,25,26,30"
41,"39,36,14,38,29,45,16,44,35,7"
42,"5,49,25,12,34,18,48,41,16,27"
43,"34,37,11,2,6,12,41,21,16,3"
44,"36,17,6,1,45,29,11,41,46,18"
45,"38,46,7,25,4,49,42,5,43,35"
46,"39,24,10,8,46,43,33,25,15,34"
47,"41,36,19,48,34,4,5,40,20,9"
48,"22,45,32,1,35,0,40,19,31,3"
49,"20,3,5,24,4,6,40,49,47,41"
50,"22,9,2,45,8,5,38,33,1,24"
51,"27,45,40,6,41,2,33,43,29,5"
52,"5,7,21,23,34,37,39,40,43,35"
53,"15,30,16,27,24,44,14,41,26,25"
54,"17,33,16,19,48,35,13,42,22,8"
55,"21,42,39,32,48,13,2,4,41,29"
56,"14,38,9,3,22,23,15,25,8,35"
57,"6,7,46,4,49,23,48,18,5,26"
58,"30,0,40,42,7,48,19,36,18,3"
59,"13,43,30,31,33,27,10,44,1,7"
60,"39,7,44,6,2,26,38,22,14,25"
61,"46,21,25,13,24,18,33,0,1,26"
62,"47,40,0,12,26,5,11,49,48,36"
63,"48,14,43,18,26,9,36,37,29,34"
64,"11,44,27,14,38,9,12,35,15,32"
65,"33,4,9,21,46,14,37,18,47,49"
66,"28,37,6,36,27,21,41,46,14,24"
67,"9,20,17,40,15,38,44,22,26,0"
68,"27,40,20,29,2,6,5,23,25,9"
69,"29,13,37,7,23,48,1,38,47,25"
70,"12,19,15,8,48,18,6,27,26,22"
71,"37,40,23,10,42,26,15,5,22,16"
72,"27,34,18,49,41,26,15,17,48,39"
73,"25,47,21,27,0,1,17,43,7,33"
74,"42,31,17,24,20,35,21,46,41,11"
75,"42,48,22,0,17,46,1,3,41,26"
76,"18,47,34,48,26,29,5,25,4,10"
77,"35,28,32,41,39,15,9,19,47,18"
78,"13,20,5,2,46,19,49,44,45,17"
79,"21,34,28,48,3,47,38,19,46,20"
80,"0,43,9,4,47,23,7,10,6,12"
81,"21,27,4,19,30,0,38,46,45,47"
82,"3,46,11,24,2,32,18,37,25,0"
83,"44,14,25,3,0,15,46,38,7,32"
84,"23,20,47,4,28,11,35,3,26,8"
85,"30,18,47,25,31,38,21,26,36,45"
86,"15,39,49,17,37,10,45,41,9,27"
87,"7,25,18,32,33,36,27,38,14,1"
88,"0,10,44,1,36,39,23,21,32,28"
89,"14,45,17,37,47,29,7,33,21,1"
90,"16,49,9,15,47,5,19,32,8,11"
91,"37,43,23,3,20,44,28,7,8,16"
92,"30,13,5,36,12,32,0,31,21,49"
93,"0,46,29,40,43,21,24,34,27,30"
94,"33,44,36,9,1,25,16,4,22,46"
95,"17,13,27,8,48,2,4,36,49,46"
96,"26,17,30,8,0,20,49,27,29,46"
97,"48,15,30,21,17,23,42,19,39,16"
98,"32,48,13,27,20,41,17,1,19,7"
99,"8,23,48,19,44,49,36,31,13,5"
100,"26,28,44,16,49,48,11,37,40,10"
101,"14,0,2,47,36,15,13,24,10,42"
102,"3,20,7,38,16,8,33,30,2,19"
103,"25,1,18,23,41,0,47,2,42,6"
104,"13,31,3,48,49,37,42,28,29,36"
105,"41,30,4,26,20,17,40,9,33,23"
106,"28,41,35,46,33,12,21,0,47,31"
107,"32,35,23,20,36,46,28,8,16,38"
108,"5,9,15,4,11,13,28,8,0,30"
109,"9,7,29,33,20,46,24,41,3,21"
110,"43,44,24,38,36,9,5,49,40,47"
111,"38,26,44,20,16,32,8,7,3,27"
112,"29,3,39,15,42,44,48,27,0,49"
113,"14,16,15,26,34,43,29,19,31,48"
114,"12,19,31,44,33,2,9,11,41,36"
115,"9,4,3,8,34,39,29,18,47,1"
116,"23,8,0,45,44,29,46,11,24,10"
117,"7,23,0,47,27,2,40,38,22,13"
118,"22,25,42,0,19,40,1,45,49,30"
119,"23,34,33,1,24,11,48,8,19,2"
120,"34,7,19,27,29,40,15,14,38,4"
121,"11,24,46,0,41,49,42,31,30,14"
122,"32,37,12,38,5,48,27,47,40,23"
123,"0,39,25,43,17,48,4,2,27,24"
124,"6,5,34,32,26,36,23,47,12,46"
125,"0,5,4,15,30,38,3,31,47,23"
126,"10,45,29,32,14,21,27,40,36,30"
127,"45,40,26,11,25,1,18,37,30,39"
128,"47,49,32,11,46,45,9,13,10,24"
129,"47,10,13,42,19,29,34,22,28,41"
130,"38,4,29,27,30,6,14,17,28,37"
131,"9,17,11,30,1,25,8,24,21,48"
132,"41,16,23,2,9,13,40,25,33,4"
133,"44,21,20,1,15,24,26,39,29,45"
134,"1,17,29,20,5,21,33,49,48,31"
135,"36,43,19,48,0,40,28,33,37,16"
136,"8,21,4,14,12,38,5,41,3,39"
137,"4,13,44,16,2,27,0,46,41,14"
138,"45,30,37,46,10,36,4,32,31,34"
139,"47,14,3,22,15,26,18,31,40,12"
140,"9,42,35,31,17,36,19,7,47,38"
141,"36,46,40,45,11,31,24,17,3,12"
142,"42,27,25,2,5,32,7,11,22,16"
143,"48,21,44,14,28,11,37,5,46,2"
144,"32,47,49,35,4,12,0,3,10,42"
145,"3,34,22,7,31,15,21,20,48,28"
