simulation,selected_columns
0,"193,63,71,157,74,141"
1,"211,230,94,231,62,56"
2,"244,60,162,55,176,5"
3,"247,103,174,189,108,92"
4,"14,17,186,221,42,74"
5,"106,162,61,156,184,182"
6,"127,91,198,163,67,156"
7,"19,208,181,29,90,2"
8,"157,77,40,245,21,93"
9,"15,75,167,43,121,179"
10,"183,50,63,160,71,106"
11,"136,176,177,81,100,154"
12,"248,57,38,160,190,98"
13,"19,34,220,175,57,238"
14,"193,191,87,228,146,109"
15,"56,124,68,138,128,113"
16,"147,108,184,44,70,28"
17,"61,243,200,104,142,201"
18,"33,89,71,40,57,65"
19,"62,235,147,2,130,138"
20,"216,116,92,57,135,127"
21,"94,55,116,8,184,110"
22,"94,91,141,188,138,0"
23,"25,94,154,169,39,95"
24,"7,199,108,57,194,76"
25,"188,125,129,72,141,40"
26,"170,57,151,128,160,133"
27,"162,125,112,141,247,128"
28,"91,48,195,61,158,51"
29,"91,155,168,203,223,241"
30,"156,161,3,188,203,120"
31,"115,183,50,78,123,158"
32,"211,242,149,237,80,201"
33,"136,239,89,193,67,18"
34,"65,72,211,227,249,45"
35,"172,114,196,237,238,65"
36,"228,95,173,161,88,132"
37,"111,199,101,95,244,120"
38,"61,213,48,181,149,84"
39,"164,201,86,174,8,236"
40,"79,147,30,3,24,205"
41,"213,48,42,247,204,168"
42,"63,200,46,73,125,54"
43,"156,228,53,28,93,83"
44,"54,59,158,150,120,13"
45,"166,238,164,10,146,120"
46,"5,33,82,184,32,9"
47,"101,174,100,114,91,51"
48,"165,177,23,228,46,91"
49,"56,236,93,208,50,72"
50,"86,81,26,195,96,237"
51,"171,95,11,138,41,29"
52,"30,81,101,90,63,124"
53,"64,169,75,22,148,222"
54,"226,93,236,54,27,7"
55,"56,30,234,119,51,33"
56,"20,91,70,247,64,55"
57,"93,33,17,38,192,14"
58,"88,99,89,125,139,244"
59,"180,191,211,15,24,53"
60,"29,152,173,171,239,106"
61,"144,47,205,101,123,238"
62,"216,80,172,85,228,192"
63,"65,235,205,101,94,199"
64,"167,162,224,100,83,237"
65,"97,2,99,148,217,121"
66,"197,228,200,37,201,66"
67,"188,187,210,85,226,146"
68,"134,33,215,192,221,119"
69,"245,139,63,143,102,127"
70,"13,85,186,9,50,73"
71,"243,246,22,40,67,160"
72,"239,80,97,39,224,146"
73,"134,21,2,151,104,57"
74,"33,57,63,96,176,142"
75,"112,90,27,69,104,134"
76,"101,188,87,22,159,35"
77,"131,154,34,217,218,247"
78,"158,244,198,6,5,4"
79,"160,198,211,91,213,40"
80,"217,83,105,139,103,49"
81,"145,58,165,191,48,243"
82,"153,207,96,20,79,98"
83,"7,95,141,192,110,144"
84,"79,146,62,51,60,108"
85,"97,240,157,123,24,201"
86,"161,84,14,237,170,137"
87,"7,152,16,218,176,41"
88,"145,131,42,61,109,237"
89,"145,116,107,223,246,225"
