simulation,selected_columns
0,"43,166,177,136,209,47,80,99,245,114,61,78,213,50,160,92"
1,"238,201,249,165,65,31,196,147,92,28,177,34,16,100,214,15"
2,"78,67,239,82,143,110,178,147,184,117,34,70,159,29,49,55"
3,"191,30,159,15,70,165,84,55,141,185,82,64,225,245,90,34"
4,"35,184,102,105,143,11,194,97,243,117,157,205,116,201,51,231"
5,"182,2,130,59,247,150,204,99,222,48,148,65,157,79,30,107"
6,"183,16,78,87,135,137,146,235,200,108,59,28,63,188,209,104"
7,"243,7,161,26,138,214,78,42,192,16,96,86,181,195,169,210"
8,"178,191,154,165,17,6,92,189,152,146,125,131,148,56,164,141"
9,"184,129,128,83,241,32,7,91,245,174,193,199,110,140,234,23"
10,"161,141,98,206,192,58,70,29,22,65,143,109,223,218,146,171"
11,"18,237,202,108,201,151,26,114,99,186,136,176,67,20,181,8"
12,"222,147,211,127,108,208,33,235,225,201,194,92,173,128,221,51"
13,"84,132,163,128,148,142,223,5,60,27,47,121,66,82,161,124"
14,"179,10,56,152,3,0,174,4,209,57,86,131,2,52,234,68"
15,"23,129,205,179,78,116,242,143,90,59,203,244,58,24,81,63"
16,"23,81,15,121,2,5,134,46,48,110,34,154,0,199,148,132"
17,"172,193,98,90,5,67,237,224,229,1,88,44,120,29,57,194"
18,"55,65,34,222,63,123,143,52,124,156,203,226,4,223,217,49"
19,"63,134,214,172,53,33,84,115,41,50,52,64,117,104,28,199"
20,"0,207,73,133,144,229,12,114,245,27,231,106,202,56,20,1"
21,"108,103,237,222,69,44,23,146,65,121,57,152,126,48,242,110"
22,"36,156,190,201,40,119,235,169,168,170,153,101,114,123,76,232"
23,"105,242,95,132,165,177,166,57,209,25,179,89,192,82,3,123"
24,"68,201,36,83,166,209,177,33,170,59,154,239,17,235,73,24"
25,"174,154,236,198,242,49,206,139,121,181,210,237,94,45,128,85"
26,"56,195,202,160,211,97,182,41,122,100,101,143,209,130,169,179"
27,"125,78,230,43,196,219,116,48,42,45,198,2,144,61,208,132"
28,"50,142,78,213,228,211,220,187,186,5,150,156,46,198,185,3"
29,"62,77,125,214,153,206,135,149,175,188,154,50,148,177,18,78"
30,"177,19,40,80,99,195,77,1,181,198,227,91,106,157,67,94"
31,"64,8,183,98,39,58,225,84,19,0,213,1,79,10,145,193"
32,"214,161,26,129,202,191,40,111,163,240,109,245,8,47,56,12"
33,"217,142,242,221,34,26,73,205,197,46,121,172,11,55,63,187"
34,"14,173,215,54,114,142,136,138,36,26,112,8,63,151,227,165"
35,"112,2,48,237,108,27,207,74,28,138,159,65,94,223,68,170"
36,"132,177,65,41,17,96,21,130,123,116,149,115,92,91,75,211"
37,"123,151,83,211,63,52,30,115,218,68,236,136,47,163,154,157"
38,"160,218,14,3,97,33,69,107,21,35,133,61,108,190,183,117"
39,"182,205,65,135,143,86,123,228,33,176,245,219,34,159,20,107"
40,"113,184,188,235,31,12,55,99,94,54,15,228,27,8,7,248"
41,"16,119,54,28,70,178,133,209,117,155,52,194,47,63,121,223"
42,"129,22,65,161,135,177,198,138,110,81,159,40,2,42,91,136"
43,"70,113,110,21,134,228,104,106,189,68,201,185,124,225,94,116"
44,"101,70,92,157,138,164,108,133,64,40,239,57,45,116,169,97"
45,"28,78,231,14,68,171,67,129,185,158,203,44,49,160,159,184"
46,"201,45,83,174,148,144,25,27,225,19,35,78,199,115,10,126"
47,"75,9,154,232,137,166,88,24,231,12,6,185,212,99,98,57"
48,"237,122,101,205,176,102,54,36,32,97,177,181,175,127,125,210"
49,"199,192,86,13,231,148,25,151,19,39,8,240,4,87,154,131"
50,"164,212,154,138,231,130,52,44,145,240,211,208,162,236,96,244"
51,"112,122,71,127,95,84,26,180,20,200,77,102,145,27,101,105"
52,"115,118,26,126,187,104,163,11,226,197,117,129,14,131,19,77"
53,"113,82,152,85,214,103,1,211,23,56,0,87,154,37,133,10"
54,"34,98,208,196,32,21,209,117,207,100,16,24,11,140,59,158"
55,"106,225,104,145,35,184,120,55,37,181,99,207,175,102,236,129"
56,"26,142,65,181,36,55,90,185,114,197,63,97,56,29,105,182"
57,"69,249,107,238,87,133,31,62,170,147,242,200,105,245,239,37"
58,"32,105,84,109,160,125,184,188,11,147,53,209,100,152,86,104"
59,"201,45,180,85,190,141,191,184,43,36,125,133,3,31,230,1"
60,"55,118,181,115,117,207,159,102,75,126,209,49,139,179,150,7"
61,"154,206,40,121,165,181,224,235,175,200,29,189,56,92,99,60"
62,"57,74,210,2,200,233,226,128,219,23,1,86,166,27,206,77"
63,"221,119,183,152,110,114,10,169,229,153,51,86,8,164,207,179"
64,"187,62,14,147,18,192,132,196,220,6,206,34,96,117,74,115"
65,"131,99,188,230,187,40,48,18,146,157,53,50,212,19,23,24"
66,"175,224,69,128,45,43,228,235,140,237,66,52,83,177,122,135"
67,"109,147,148,82,52,161,226,13,149,1,125,97,213,23,247,41"
68,"84,9,64,249,216,162,51,214,65,70,54,57,215,34,248,144"
69,"17,106,120,115,143,33,89,130,108,208,213,191,175,57,125,228"
70,"112,56,217,72,80,87,41,184,175,61,163,78,84,183,141,190"
71,"192,23,212,55,88,119,15,144,247,21,97,6,4,19,183,124"
72,"27,195,21,138,91,149,66,197,225,135,47,11,134,220,170,243"
73,"147,74,191,186,99,243,66,232,62,138,188,227,23,59,67,223"
74,"109,162,185,40,100,42,27,170,160,83,15,4,164,77,178,89"
75,"235,114,130,229,161,28,205,213,73,246,87,204,247,108,78,30"
76,"51,79,234,203,210,80,214,177,21,46,118,162,236,137,182,201"
77,"162,23,147,126,78,13,81,66,148,75,207,197,71,35,18,110"
78,"65,26,7,25,212,230,93,30,235,35,22,123,160,9,163,109"
79,"102,204,170,240,53,233,117,119,77,130,219,109,15,201,181,123"
80,"146,94,65,217,126,160,0,120,249,233,89,150,163,152,202,213"
81,"218,61,193,226,174,71,20,29,33,185,219,229,128,26,88,160"
82,"217,66,228,242,21,40,18,16,15,111,202,68,133,212,207,9"
83,"74,19,236,151,98,188,41,226,16,92,212,96,125,99,123,81"
84,"175,241,0,14,86,176,123,159,108,58,218,181,77,39,103,216"
85,"183,77,156,231,205,9,246,88,89,102,213,244,60,106,212,16"
86,"170,136,75,155,103,64,223,74,190,35,159,247,11,66,76,242"
87,"116,74,153,215,170,238,247,210,77,125,218,28,8,167,193,93"
88,"58,127,152,46,41,62,163,6,69,160,54,221,235,165,128,124"
89,"234,10,136,76,127,155,164,232,208,64,181,116,227,131,218,3"
90,"7,135,217,70,247,185,214,172,42,25,224,95,59,31,56,109"
91,"82,226,59,30,214,207,219,8,232,49,215,115,245,218,120,155"
92,"162,42,15,137,67,143,127,196,122,81,29,65,153,35,234,77"
93,"123,41,33,246,135,156,100,197,199,53,7,207,78,112,248,102"
94,"80,109,234,214,62,178,88,113,42,102,131,86,184,105,39,232"
95,"77,158,133,169,153,123,212,39,182,85,19,205,44,94,189,5"
96,"153,164,170,163,237,125,203,0,94,158,168,42,222,101,225,134"
97,"145,132,215,240,95,81,7,207,166,203,116,58,216,126,183,49"
