simulation,selected_columns
0,"12,138,150,61,95"
1,"179,222,170,169,136"
2,"40,151,203,104,234"
3,"134,147,162,165,152"
4,"238,44,86,218,188"
5,"27,230,19,202,156"
6,"12,220,167,228,16"
7,"178,168,45,248,193"
8,"171,98,83,36,228"
9,"117,65,124,18,146"
10,"185,161,54,41,125"
11,"138,188,14,207,150"
12,"187,130,236,231,244"
13,"74,49,152,125,208"
14,"99,128,200,31,118"
15,"185,114,42,59,98"
16,"176,183,195,66,18"
17,"121,77,75,55,13"
18,"93,145,58,188,34"
19,"167,132,180,95,181"
20,"120,190,58,19,112"
21,"110,113,211,96,152"
22,"175,48,150,236,87"
23,"123,142,16,239,34"
24,"232,183,229,6,25"
25,"94,98,139,241,188"
26,"86,144,121,35,59"
27,"66,53,245,61,40"
28,"188,134,204,164,60"
29,"180,33,120,133,219"
30,"167,32,160,68,114"
31,"150,0,98,102,18"
32,"119,90,64,111,49"
33,"241,128,236,8,38"
34,"218,120,176,143,131"
35,"12,209,5,38,23"
36,"204,151,9,19,139"
37,"121,6,8,247,62"
38,"6,129,115,183,28"
39,"54,172,142,219,82"
40,"215,217,223,192,122"
41,"91,87,183,72,34"
42,"205,110,232,95,248"
43,"122,152,144,175,241"
44,"70,141,242,174,153"
45,"101,110,27,233,3"
46,"240,160,208,27,244"
47,"91,131,209,150,166"
48,"98,212,219,38,75"
49,"152,205,23,200,149"
50,"19,18,151,209,181"
51,"172,76,198,164,118"
52,"225,102,164,56,72"
53,"159,8,200,225,116"
54,"46,156,58,81,200"
55,"80,96,122,191,152"
56,"205,101,112,82,115"
57,"238,234,156,147,136"
58,"0,46,136,191,48"
59,"226,105,27,186,76"
60,"67,23,169,152,175"
61,"70,7,51,171,142"
62,"87,249,6,167,115"
63,"88,213,168,130,148"
64,"82,127,118,223,96"
65,"58,215,187,195,143"
66,"55,248,48,222,130"
67,"180,200,163,228,247"
68,"5,248,3,67,212"
69,"79,160,118,70,87"
70,"115,195,135,165,160"
71,"212,82,139,71,56"
72,"4,196,98,25,157"
73,"226,103,229,96,83"
74,"223,158,101,88,38"
75,"10,188,31,86,26"
76,"82,119,66,148,78"
77,"222,28,41,239,56"
78,"27,52,193,230,157"
79,"62,91,180,197,84"
80,"128,118,51,61,202"
81,"2,80,208,241,128"
82,"37,13,217,86,3"
83,"220,159,163,173,15"
84,"38,21,59,200,50"
85,"34,68,214,142,211"
86,"6,63,173,17,96"
87,"18,34,52,138,85"
88,"239,92,8,234,195"
89,"55,101,9,151,216"
90,"3,123,1,136,145"
91,"54,10,25,133,22"
92,"57,52,23,0,4"
93,"167,79,108,180,217"
94,"219,167,248,111,197"
95,"34,145,140,70,12"
96,"12,146,55,191,59"
97,"16,149,242,114,111"
98,"193,132,199,84,51"
99,"217,205,111,184,2"
100,"8,204,232,239,179"
101,"220,134,20,216,36"
102,"186,213,79,246,108"
