simulation,selected_columns
0,39
1,86
2,47
3,84
4,106
5,217
6,236
7,84
8,215
9,38
10,112
11,138
12,186
13,34
14,6
15,23
16,32
17,34
18,159
19,104
20,185
21,223
22,22
23,58
24,3
25,121
26,99
27,176
28,26
29,29
30,115
31,201
32,95
33,172
34,244
35,227
36,11
37,194
38,85
39,162
40,183
41,238
42,64
43,240
44,131
45,33
46,51
47,24
48,52
49,122
50,239
51,149
52,40
53,2
54,72
55,170
56,83
57,54
58,65
59,39
60,92
61,231
62,181
63,136
64,10
65,165
66,33
67,160
68,247
69,227
70,195
71,98
72,45
73,53
74,140
75,184
76,71
77,34
78,183
79,133
80,37
81,145
82,243
83,157
84,149
85,21
86,156
87,73
88,63
89,3
90,41
91,42
92,64
93,194
94,214
95,237
96,212
97,55
98,23
99,78
100,22
101,244
102,28
103,98
104,91
105,182
106,97
107,93
108,216
109,222
110,106
111,152
112,63
113,62
114,0
115,189
116,90
117,186
118,182
119,109
120,208
121,214
122,29
123,12
124,139
125,109
126,61
127,169
128,85
129,104
130,120
131,96
132,57
133,125
134,173
135,242
136,177
137,194
138,17
139,225
140,116
141,57
142,63
143,55
144,203
145,149
146,245
147,157
148,69
149,140
150,161
151,100
152,243
153,206
154,241
155,73
156,151
157,166
158,235
159,197
160,186
161,58
162,206
163,158
164,125
165,240
166,202
167,243
168,108
169,46
170,81
171,73
172,44
173,152
174,26
175,188
176,58
177,147
178,134
179,114
180,192
181,235
182,244
183,106
184,164
185,146
186,104
187,190
188,33
189,112
190,1
191,93
192,240
193,238
194,105
195,151
196,177
197,113
198,220
199,84
