simulation,selected_columns
0,"158,161,122,57,51,191,29,101,98,44,183"
1,"156,243,106,223,176,6,247,235,25,61,140"
2,"44,164,207,152,147,141,150,192,209,199,126"
3,"122,226,239,31,150,10,229,6,197,71,206"
4,"22,15,209,0,203,220,97,138,237,239,238"
5,"182,18,80,226,216,71,229,103,247,24,61"
6,"142,143,116,206,189,88,40,146,137,223,134"
7,"142,218,71,133,124,121,49,7,112,1,150"
8,"87,169,65,150,191,145,147,163,165,186,193"
9,"198,40,41,207,28,10,159,6,151,104,24"
10,"130,202,110,181,224,11,163,67,124,133,153"
11,"193,65,128,160,10,161,109,120,111,208,135"
12,"133,125,222,156,219,174,22,37,242,85,181"
13,"185,160,123,96,89,171,237,209,174,158,22"
14,"192,17,206,76,162,237,48,229,42,96,77"
15,"71,49,178,120,232,235,51,229,101,33,167"
16,"161,117,28,154,54,59,70,152,239,29,85"
17,"7,139,74,217,216,77,191,201,138,35,225"
18,"56,220,134,175,26,27,208,64,110,159,128"
19,"79,235,154,237,11,142,42,89,204,81,56"
20,"228,173,194,155,148,65,113,90,143,221,63"
21,"191,53,74,170,123,181,193,188,104,146,231"
22,"121,228,75,238,127,220,50,31,34,226,33"
23,"95,232,179,53,134,241,157,128,80,180,124"
24,"229,102,156,35,206,148,154,222,177,47,140"
25,"149,111,189,234,104,65,157,180,137,55,184"
26,"224,63,206,38,200,209,148,160,71,59,182"
27,"244,99,176,248,224,139,247,107,126,104,34"
28,"86,31,145,113,75,30,180,184,217,103,23"
29,"112,159,1,156,248,82,15,115,69,194,59"
30,"173,122,146,16,205,85,110,206,99,93,83"
31,"246,137,126,75,159,232,103,154,72,168,166"
32,"53,227,116,30,95,125,139,103,106,217,119"
33,"244,104,67,218,73,194,167,166,138,206,72"
34,"249,71,191,124,7,131,4,78,155,237,46"
35,"215,26,98,55,89,75,91,183,247,152,164"
36,"171,168,78,167,27,177,191,233,84,5,15"
37,"115,71,110,60,114,141,233,56,3,116,245"
38,"185,238,13,35,195,128,42,213,233,50,171"
39,"165,140,91,167,125,206,192,54,203,247,233"
40,"164,212,62,202,85,119,143,108,15,173,87"
41,"146,185,35,153,77,92,46,210,243,150,4"
42,"189,18,85,131,236,151,100,127,231,130,144"
43,"207,107,73,174,34,164,172,231,72,129,248"
44,"151,70,160,148,114,199,235,17,74,192,247"
45,"25,167,40,38,182,19,127,154,26,42,245"
46,"134,217,168,18,5,65,226,110,125,133,111"
47,"177,105,28,93,42,215,37,125,120,104,183"
48,"0,46,3,173,236,202,189,5,146,235,8"
49,"235,174,91,178,67,200,15,74,23,182,149"
50,"151,156,194,199,140,129,220,185,169,177,187"
51,"146,238,66,143,196,69,167,40,41,117,192"
52,"50,183,20,185,249,226,129,42,1,243,240"
53,"39,23,58,228,155,30,184,139,182,24,1"
54,"182,164,31,90,43,225,0,15,214,202,181"
55,"166,110,139,204,102,9,190,60,127,150,133"
