simulation,selected_columns
0,"154,56,42"
1,"155,77,74"
2,"181,128,77"
3,"18,188,207"
4,"11,120,59"
5,"71,151,181"
6,"108,22,114"
7,"161,66,100"
8,"195,219,204"
9,"63,205,166"
10,"94,84,224"
11,"93,46,197"
12,"169,220,174"
13,"93,243,229"
14,"168,147,192"
15,"162,127,49"
16,"9,182,113"
17,"23,73,144"
18,"8,28,200"
19,"183,67,90"
20,"133,246,73"
21,"7,147,139"
22,"24,141,122"
23,"133,228,157"
24,"58,126,23"
25,"225,190,76"
26,"206,39,72"
27,"63,219,34"
28,"71,188,103"
29,"33,115,10"
30,"107,97,76"
31,"199,225,126"
32,"133,174,37"
33,"159,109,153"
34,"167,209,203"
35,"164,197,88"
36,"105,151,244"
37,"29,74,196"
38,"132,107,224"
39,"238,120,84"
40,"104,108,128"
41,"235,176,105"
42,"246,163,233"
43,"170,155,152"
44,"138,10,199"
45,"142,130,121"
46,"76,249,214"
47,"192,73,69"
48,"220,242,153"
49,"52,176,54"
50,"149,164,91"
51,"1,207,243"
52,"23,182,115"
53,"32,213,193"
54,"243,69,71"
55,"248,92,156"
56,"172,178,223"
57,"158,154,61"
58,"72,89,236"
59,"82,41,161"
60,"198,40,98"
61,"52,194,64"
62,"54,171,143"
63,"121,207,217"
64,"223,230,90"
65,"198,167,60"
66,"216,186,43"
67,"228,239,220"
68,"59,204,8"
69,"41,39,235"
70,"136,193,95"
71,"160,22,15"
72,"104,24,194"
73,"89,220,111"
74,"166,106,248"
75,"224,163,184"
76,"240,231,197"
77,"101,56,64"
78,"243,95,168"
79,"196,21,149"
80,"135,48,38"
81,"184,66,226"
82,"84,40,231"
83,"70,182,210"
84,"9,14,32"
85,"61,146,160"
86,"94,9,115"
87,"11,65,159"
88,"0,213,15"
89,"109,151,101"
90,"170,214,122"
91,"8,0,226"
92,"24,105,88"
93,"175,88,49"
94,"161,31,141"
95,"152,222,83"
96,"237,147,176"
97,"6,62,81"
98,"38,54,172"
99,"139,100,153"
100,"28,242,47"
101,"164,191,53"
102,"39,72,185"
103,"229,167,155"
104,"69,108,8"
105,"237,75,221"
106,"74,24,140"
107,"230,32,216"
108,"174,41,192"
109,"191,234,90"
110,"55,199,155"
111,"235,169,191"
112,"165,189,91"
113,"136,240,0"
114,"96,74,120"
115,"188,147,141"
116,"138,221,88"
117,"157,191,89"
118,"205,211,37"
119,"26,200,178"
120,"99,85,11"
121,"134,68,163"
122,"198,100,97"
123,"75,193,103"
124,"226,134,61"
125,"81,53,214"
126,"176,13,59"
127,"17,116,222"
128,"109,99,18"
129,"3,121,213"
130,"129,153,219"
131,"236,86,5"
132,"168,244,59"
133,"52,119,27"
134,"80,147,208"
135,"183,71,86"
136,"194,148,236"
137,"111,214,78"
138,"78,142,246"
139,"20,30,102"
140,"48,27,207"
141,"159,203,14"
142,"102,223,181"
143,"110,241,219"
144,"10,67,221"
145,"231,185,101"
146,"187,25,50"
147,"44,149,178"
148,"126,62,135"
149,"90,64,160"
150,"80,183,159"
151,"142,103,133"
152,"82,194,67"
153,"238,97,44"
154,"48,33,154"
155,"58,113,112"
156,"0,231,144"
157,"83,194,3"
158,"234,98,180"
159,"17,180,159"
160,"8,23,11"
161,"70,27,206"
162,"100,168,67"
163,"27,64,181"
164,"236,222,15"
165,"91,227,238"
166,"43,165,129"
167,"136,249,40"
168,"25,117,54"
169,"218,238,117"
170,"6,77,43"
171,"93,21,233"
172,"205,168,153"
173,"92,41,88"
174,"88,26,1"
175,"177,171,166"
176,"78,159,43"
177,"19,205,47"
178,"71,167,159"
179,"237,187,181"
180,"135,216,52"
181,"175,40,214"
182,"231,121,44"
183,"128,102,33"
184,"74,4,245"
185,"62,144,181"
186,"169,189,243"
187,"15,112,5"
188,"188,248,27"
189,"29,175,191"
190,"42,184,190"
191,"105,125,194"
192,"215,176,246"
193,"0,35,93"
194,"129,59,95"
195,"230,142,8"
196,"50,10,181"
197,"43,143,17"
198,"26,16,40"
199,"132,147,238"
