simulation,selected_columns
0,"244,71,29,130,65,201,106,22,127,172,141,249,39,246,81,19,147,179,113,176,103,4"
1,"100,168,204,125,112,58,21,28,29,192,32,37,152,171,102,34,83,189,0,111,201,24"
2,"18,57,172,92,109,240,227,97,219,119,6,232,38,19,154,170,137,108,239,199,203,194"
3,"84,110,229,223,129,240,218,45,162,15,14,30,119,44,94,50,188,88,49,208,138,125"
4,"181,29,138,53,113,97,221,180,156,15,27,121,72,60,41,83,152,112,168,239,23,169"
5,"162,188,42,174,99,67,46,169,198,219,17,34,191,141,55,163,166,35,79,243,116,156"
6,"69,229,58,194,4,66,62,187,247,74,154,157,152,95,143,80,245,202,242,177,124,224"
7,"44,232,107,223,65,181,220,78,242,194,26,4,105,158,174,151,244,198,186,9,172,217"
8,"99,236,230,226,165,65,132,154,82,137,234,149,131,130,202,88,241,32,175,127,31,101"
9,"33,88,63,49,140,147,194,133,26,23,154,179,170,174,68,139,71,229,228,54,109,105"
10,"43,140,12,198,186,184,81,215,164,238,8,30,223,48,166,42,148,228,245,33,204,101"
11,"233,80,204,55,136,193,33,168,170,114,18,194,66,77,214,78,40,147,182,140,128,113"
12,"192,153,130,227,95,100,189,224,171,214,108,179,187,77,146,172,148,90,67,203,59,199"
13,"160,131,50,52,172,166,65,187,232,174,96,27,11,136,234,125,15,239,23,33,100,72"
14,"5,84,41,123,150,239,189,17,129,148,155,220,70,248,62,56,69,43,186,115,166,170"
15,"213,165,63,156,113,71,171,214,155,170,65,195,164,166,67,197,147,243,157,23,28,210"
16,"28,248,205,216,184,79,80,173,102,118,131,239,204,58,190,222,11,215,16,195,63,113"
17,"206,113,175,112,240,104,204,161,144,29,114,17,76,124,147,108,243,158,129,234,167,146"
18,"140,169,184,143,113,164,5,196,156,177,47,211,245,238,18,40,173,148,186,53,179,158"
19,"85,58,181,14,199,243,2,47,204,193,210,102,209,60,103,172,49,125,45,197,214,224"
20,"124,133,13,32,48,53,245,77,191,206,225,142,127,9,91,30,228,159,87,36,140,18"
21,"48,10,181,35,46,3,139,200,76,73,166,56,97,224,37,33,214,195,196,226,210,212"
22,"39,117,79,204,134,14,60,217,59,124,71,181,126,171,33,13,127,230,202,25,12,234"
23,"186,132,148,223,14,61,105,116,63,172,87,198,165,75,81,204,237,46,108,193,201,86"
24,"156,61,141,106,57,31,244,90,84,26,44,126,22,132,13,35,28,78,128,171,3,108"
25,"89,62,206,233,130,2,37,213,63,177,153,77,120,34,235,88,205,163,152,31,73,71"
26,"0,99,121,87,136,123,225,206,70,226,51,54,186,19,113,192,244,158,177,100,127,114"
27,"48,90,93,129,26,7,232,70,152,146,86,141,35,184,218,178,37,219,57,130,104,235"
28,"15,226,207,80,228,165,48,84,58,241,97,17,99,79,12,162,21,199,175,93,75,128"
29,"26,49,39,106,52,102,172,155,47,54,32,53,173,1,28,174,37,235,228,85,93,24"
30,"1,216,35,96,14,52,12,233,195,187,177,86,115,192,18,238,19,123,226,223,189,80"
31,"197,131,120,191,228,75,156,82,65,234,203,157,77,102,106,92,1,129,132,116,34,144"
32,"185,154,37,8,15,195,69,216,0,3,111,107,4,34,243,71,1,231,146,55,208,225"
33,"80,222,57,118,119,157,48,31,223,81,167,52,178,159,206,199,198,4,90,113,145,91"
34,"171,66,39,164,165,38,249,193,98,94,194,234,1,108,172,135,146,30,209,180,195,247"
35,"203,229,233,182,85,120,237,240,184,50,217,41,136,228,98,202,47,172,146,128,24,142"
36,"38,169,19,72,230,165,182,161,6,245,164,123,189,183,128,210,156,239,26,42,223,25"
37,"168,121,124,224,249,66,134,180,71,15,60,206,84,119,188,173,29,55,236,203,86,62"
38,"39,86,196,158,243,55,87,45,14,78,241,64,245,35,5,28,199,176,124,27,96,62"
39,"83,104,103,114,98,6,236,204,177,191,188,18,210,70,125,156,77,20,97,129,46,242"
40,"215,194,232,42,63,124,6,223,120,241,116,173,157,174,44,170,205,5,190,13,43,70"
41,"99,132,103,106,123,59,32,203,153,43,214,7,21,55,225,93,22,18,187,207,23,224"
42,"103,212,120,145,211,49,56,242,132,155,202,97,173,233,226,43,16,165,99,231,17,68"
43,"194,178,153,143,109,181,43,70,74,204,167,186,176,31,145,69,152,62,241,134,68,212"
44,"60,38,79,206,242,213,231,47,209,40,224,29,196,201,9,54,43,122,88,155,147,133"
45,"247,107,29,11,227,176,28,51,151,62,154,84,206,184,80,241,217,67,81,142,12,182"
46,"245,132,47,211,17,238,194,172,19,153,66,101,151,9,231,166,64,58,4,95,217,180"
47,"172,131,86,163,90,181,48,216,82,223,248,215,23,117,109,195,196,127,66,84,150,70"
48,"86,6,127,221,78,55,179,83,125,226,181,43,27,42,140,54,99,223,1,194,113,118"
49,"237,100,7,55,205,196,226,246,78,155,239,142,3,118,17,53,130,106,230,210,70,123"
50,"132,98,204,140,63,209,79,35,84,51,170,26,235,226,180,92,125,45,38,230,78,144"
51,"244,32,175,1,222,170,186,34,135,194,178,7,109,214,122,47,150,192,234,15,113,86"
52,"166,210,98,46,54,23,171,91,159,105,52,152,220,75,145,128,83,154,189,231,221,33"
