simulation,selected_columns
0,"148,48,95,237,165,209,243,208,59,136,185,104,138"
1,"94,165,5,182,63,138,130,215,51,13,34,80,228"
2,"41,28,146,162,172,226,240,78,93,158,58,214,247"
3,"173,35,176,45,76,71,51,5,182,92,64,123,93"
4,"3,153,160,75,61,161,9,78,85,22,43,135,192"
5,"184,239,110,38,240,154,125,114,54,229,178,119,71"
6,"141,238,202,15,160,225,83,108,215,200,101,124,103"
7,"0,189,180,93,8,22,144,40,198,52,126,223,2"
8,"142,32,48,248,236,181,238,76,98,93,228,165,68"
9,"130,27,69,177,224,60,55,208,215,40,188,241,114"
10,"95,32,9,104,82,204,106,41,141,149,243,209,194"
11,"82,146,21,202,190,246,56,113,4,198,15,182,98"
12,"17,30,79,164,36,147,237,174,224,215,6,28,29"
13,"172,49,226,26,176,75,168,148,151,94,24,79,137"
14,"154,120,130,142,105,191,63,9,18,82,185,204,167"
15,"51,46,220,202,178,245,79,55,137,65,94,139,27"
16,"162,248,8,53,200,124,141,103,249,42,235,152,179"
17,"195,248,78,9,53,150,183,58,21,111,139,117,5"
18,"171,5,163,115,59,177,31,91,155,153,21,145,52"
19,"221,65,246,129,15,72,94,135,224,249,5,18,77"
20,"150,192,190,41,71,206,108,199,225,44,237,166,140"
21,"1,103,225,152,242,214,92,99,137,48,111,20,57"
22,"192,196,18,241,17,8,52,108,210,114,154,46,113"
23,"184,240,87,168,170,231,57,149,12,50,135,190,44"
24,"93,200,153,239,51,243,190,29,156,164,162,224,189"
25,"4,216,0,101,93,168,3,19,119,177,94,25,243"
26,"167,76,106,52,43,152,69,23,118,229,217,149,38"
27,"203,48,155,73,109,117,208,130,237,148,223,71,33"
28,"8,7,197,41,130,110,11,62,194,202,244,66,80"
29,"229,188,116,174,107,115,63,184,22,224,185,205,192"
30,"178,1,116,110,211,86,37,148,89,93,126,47,97"
31,"22,158,247,37,218,191,142,169,209,49,80,198,227"
32,"171,41,127,126,229,163,203,143,241,57,46,215,145"
33,"215,210,237,70,15,34,78,231,106,230,83,204,198"
34,"99,242,171,13,4,178,107,114,128,202,225,27,21"
35,"222,58,149,165,61,91,159,180,125,59,78,141,179"
36,"225,247,174,231,26,187,202,132,120,77,2,55,47"
37,"90,193,123,134,96,164,55,152,64,24,216,72,227"
38,"234,242,108,53,203,151,45,165,155,189,83,213,221"
39,"146,103,205,101,227,181,92,2,69,171,87,80,6"
40,"70,123,153,74,193,114,163,160,149,183,202,64,240"
41,"13,174,243,64,39,124,126,210,109,172,55,45,89"
42,"208,48,38,192,68,218,244,59,41,66,133,210,137"
43,"2,28,209,169,155,133,123,112,206,18,147,194,64"
44,"235,124,101,155,236,57,40,231,66,120,11,237,192"
45,"239,202,247,109,87,205,187,198,153,190,126,147,47"
46,"194,199,196,11,10,154,108,145,104,25,169,160,152"
47,"76,71,193,21,194,94,212,95,22,12,152,233,57"
48,"147,128,140,182,64,76,192,152,165,178,89,6,172"
49,"232,195,194,245,143,64,86,178,125,11,212,126,108"
50,"78,92,128,140,22,149,15,225,129,44,112,111,244"
51,"130,81,180,27,168,222,175,178,69,15,22,165,154"
52,"165,21,164,64,109,137,105,195,83,188,33,2,12"
53,"236,172,151,6,216,247,19,97,196,79,242,167,20"
54,"146,4,112,234,124,62,86,230,233,19,231,14,135"
55,"2,152,223,0,25,224,77,120,62,208,9,124,127"
56,"70,3,17,153,106,138,198,119,96,131,235,20,40"
57,"221,93,215,139,91,210,50,189,62,5,246,86,197"
58,"91,217,30,150,44,231,55,151,96,182,133,213,58"
59,"171,239,10,59,203,204,184,178,140,151,76,235,186"
60,"55,19,21,76,153,112,84,202,151,198,127,93,39"
61,"180,236,165,243,68,17,77,83,190,174,60,167,143"
62,"69,88,201,72,114,90,143,113,208,230,241,23,120"
63,"171,214,62,22,119,212,198,92,60,130,4,86,245"
64,"194,170,112,143,61,91,34,245,43,212,85,80,207"
65,"220,140,241,81,110,44,118,229,142,53,66,141,145"
66,"46,235,197,104,60,31,173,144,81,92,49,209,27"
67,"1,245,203,125,113,168,84,218,134,57,76,152,229"
68,"212,162,155,236,88,97,6,228,150,36,99,9,237"
69,"207,152,190,117,35,155,199,236,127,22,188,59,16"
70,"69,1,90,245,105,236,164,6,83,187,201,228,40"
71,"77,132,120,13,144,197,237,249,42,67,91,246,152"
72,"165,222,184,5,127,231,207,190,34,145,45,150,68"
73,"138,214,135,223,86,30,38,175,230,73,22,182,110"
74,"164,83,196,226,163,68,223,150,76,248,232,210,12"
75,"34,97,92,155,229,136,72,117,170,95,209,43,159"
76,"141,66,149,171,82,23,158,143,167,58,68,33,74"
77,"142,148,99,183,117,82,227,115,103,105,49,242,195"
78,"161,107,20,125,21,11,37,192,218,211,219,31,139"
79,"245,201,66,20,43,17,163,154,108,135,159,74,2"
80,"209,193,45,154,58,172,208,46,94,234,146,148,50"
81,"85,79,122,26,95,58,148,35,217,239,106,135,142"
82,"46,190,201,148,161,81,194,176,89,126,181,62,108"
83,"40,74,236,96,165,90,79,29,211,63,169,204,26"
84,"218,243,177,111,55,168,32,105,141,93,60,190,47"
85,"200,96,84,199,123,220,107,207,30,86,150,201,174"
86,"130,53,29,30,190,49,202,128,85,65,12,44,162"
