simulation,selected_columns
0,"6,24,33,35,7,44,36,47"
1,"35,4,21,37,36,41,7,17"
2,"43,3,31,45,6,41,24,22"
3,"39,25,27,21,20,37,24,26"
4,"17,31,8,13,36,18,24,42"
5,"2,15,9,3,21,7,14,17"
6,"41,49,19,12,45,7,40,17"
7,"20,32,29,14,5,31,1,42"
8,"44,46,19,41,20,0,2,5"
9,"34,22,46,12,38,32,6,48"
10,"43,18,8,5,44,26,1,7"
11,"42,16,11,12,34,20,7,10"
12,"8,35,42,34,23,4,31,44"
13,"45,20,33,40,9,22,23,43"
14,"22,36,43,23,3,28,12,40"
15,"39,1,24,25,11,4,47,46"
16,"44,2,39,3,26,14,38,47"
17,"39,10,15,44,26,20,4,30"
18,"41,5,27,31,24,30,13,21"
19,"45,30,24,38,29,49,44,36"
20,"47,46,23,9,11,24,28,10"
21,"9,30,34,11,32,5,25,3"
22,"13,47,28,24,38,5,48,10"
23,"42,46,43,48,40,6,37,27"
24,"40,37,46,35,44,18,30,11"
25,"14,2,38,33,24,46,26,41"
26,"15,14,43,28,3,45,16,10"
27,"2,43,29,10,34,12,33,47"
28,"12,11,8,38,2,0,46,47"
29,"8,40,6,19,48,23,26,0"
30,"43,33,7,17,4,13,31,0"
31,"20,30,13,15,35,39,21,16"
32,"45,19,2,21,25,43,28,34"
33,"34,9,44,27,45,4,23,49"
34,"1,31,42,41,4,12,8,9"
35,"34,47,13,21,25,35,0,20"
36,"7,5,38,32,15,17,31,21"
37,"43,33,49,45,24,10,22,19"
38,"7,17,14,43,11,21,10,33"
39,"45,7,30,39,38,10,46,41"
40,"15,43,29,37,7,12,44,9"
41,"5,8,40,17,1,20,31,14"
42,"4,7,17,12,49,44,21,37"
43,"40,44,2,15,46,31,17,23"
44,"11,14,48,26,21,38,30,46"
45,"4,6,39,11,49,21,22,43"
46,"25,49,29,1,30,42,10,21"
47,"24,44,19,22,42,14,25,8"
48,"31,48,16,28,43,7,2,26"
49,"5,39,15,48,16,3,29,37"
50,"46,27,15,37,0,47,20,35"
51,"27,18,5,37,11,10,25,42"
52,"36,7,2,27,13,6,45,10"
53,"47,34,42,6,17,25,26,24"
54,"46,22,23,24,5,10,9,17"
55,"28,42,4,47,39,20,5,10"
56,"18,8,42,45,39,15,21,16"
57,"43,18,17,41,36,39,47,12"
58,"45,34,3,38,27,17,29,14"
59,"49,3,43,26,9,37,15,44"
60,"14,28,27,19,18,32,26,33"
61,"27,45,42,22,49,36,17,14"
62,"34,26,9,39,14,20,41,36"
63,"3,23,16,28,44,9,17,37"
