simulation,selected_columns
0,"18,38,10,24"
1,"18,17,12,5"
2,"6,36,2,31"
3,"21,29,27,49"
4,"8,19,43,41"
5,"26,35,42,21"
6,"49,36,28,46"
7,"29,4,5,27"
8,"45,21,43,40"
9,"25,43,24,49"
10,"40,10,12,27"
11,"22,46,11,36"
12,"28,22,20,8"
13,"47,4,40,34"
14,"26,3,4,32"
15,"23,26,20,40"
16,"9,41,35,29"
17,"23,12,21,15"
18,"26,3,47,40"
19,"48,16,37,0"
20,"16,9,19,12"
21,"44,2,31,49"
22,"46,41,33,40"
23,"9,17,10,18"
24,"43,6,48,24"
25,"7,0,15,30"
26,"35,6,38,36"
27,"47,20,42,25"
28,"35,5,44,13"
29,"6,43,36,30"
30,"21,47,46,4"
31,"23,3,46,15"
32,"33,1,13,14"
33,"1,46,14,5"
34,"40,34,27,43"
35,"26,20,39,23"
36,"7,31,28,23"
37,"48,37,21,46"
38,"46,39,20,32"
39,"37,15,12,35"
40,"39,35,1,44"
41,"32,37,44,33"
42,"48,42,21,7"
43,"48,45,18,10"
44,"22,9,2,46"
45,"12,22,47,45"
46,"17,45,16,28"
47,"44,13,29,19"
48,"23,8,31,2"
49,"6,45,49,37"
50,"15,33,39,40"
51,"47,26,11,2"
52,"18,1,30,9"
53,"10,20,43,45"
54,"26,21,3,33"
55,"39,9,47,15"
56,"23,42,13,38"
57,"42,49,44,5"
58,"22,39,21,7"
59,"41,44,49,32"
60,"15,28,1,18"
61,"44,23,32,43"
62,"3,0,22,49"
63,"0,30,15,17"
64,"47,49,23,2"
65,"36,35,18,19"
66,"26,1,22,39"
67,"16,47,30,8"
68,"46,45,31,39"
69,"2,7,33,23"
70,"28,18,1,32"
71,"48,28,23,25"
72,"7,44,27,46"
73,"34,46,27,19"
74,"18,14,40,41"
75,"39,36,31,10"
76,"46,39,7,38"
77,"30,27,15,13"
78,"4,19,30,8"
79,"9,27,18,15"
80,"26,9,44,19"
81,"29,41,28,2"
82,"0,36,22,7"
83,"25,12,17,6"
84,"7,16,27,46"
85,"2,11,32,9"
86,"16,21,29,1"
87,"8,13,43,48"
88,"8,47,23,26"
89,"27,40,14,18"
90,"49,32,36,22"
91,"9,27,43,37"
92,"11,15,30,42"
93,"5,38,19,30"
94,"34,43,37,36"
95,"8,34,15,22"
96,"38,13,1,2"
97,"45,16,46,3"
98,"31,48,26,33"
99,"41,10,31,18"
100,"37,14,8,42"
101,"29,11,17,31"
102,"27,1,44,13"
103,"29,3,25,18"
104,"10,47,27,7"
105,"12,14,36,34"
106,"33,11,16,23"
107,"27,25,34,11"
108,"3,28,46,10"
109,"11,27,7,3"
110,"33,27,24,30"
111,"45,9,28,4"
112,"6,5,2,12"
113,"5,21,48,3"
114,"31,49,4,2"
115,"38,36,4,16"
116,"29,30,2,18"
117,"40,22,29,13"
118,"34,13,4,27"
119,"49,19,4,33"
120,"4,39,14,15"
121,"38,11,48,2"
122,"13,9,21,30"
123,"42,26,0,14"
124,"3,37,42,43"
125,"42,41,37,40"
126,"2,23,19,24"
127,"49,41,3,20"
128,"19,49,38,15"
129,"7,47,0,3"
130,"15,20,34,40"
131,"4,27,48,0"
132,"28,43,5,24"
133,"28,10,17,20"
134,"46,27,23,30"
135,"24,17,42,8"
136,"11,27,38,10"
137,"6,12,15,8"
138,"17,24,46,48"
139,"21,0,19,26"
140,"11,41,42,25"
141,"0,17,11,10"
142,"16,29,19,23"
143,"47,33,3,43"
144,"46,28,10,2"
145,"45,29,39,37"
146,"38,48,29,15"
147,"8,3,5,45"
148,"5,8,21,42"
149,"36,19,17,0"
150,"6,32,3,26"
151,"47,14,18,24"
152,"45,23,41,12"
153,"31,27,29,44"
154,"49,11,9,0"
155,"30,23,2,29"
156,"48,47,21,31"
157,"17,15,19,14"
158,"4,5,16,12"
159,"20,9,35,32"
160,"4,13,19,48"
161,"28,27,22,34"
162,"29,13,35,37"
163,"29,19,37,32"
164,"7,11,12,41"
165,"39,44,45,16"
166,"39,41,23,6"
167,"43,47,41,38"
168,"31,38,26,32"
169,"38,45,9,7"
170,"32,45,19,23"
171,"9,41,16,12"
172,"49,11,7,40"
173,"6,41,19,38"
174,"29,22,19,23"
175,"29,2,4,49"
176,"14,7,17,32"
177,"22,12,38,41"
178,"40,37,45,17"
179,"10,33,29,36"
180,"8,10,48,17"
181,"20,11,23,21"
182,"15,20,21,1"
183,"20,15,43,19"
184,"24,13,39,2"
185,"37,48,17,13"
186,"24,6,33,48"
187,"6,9,1,23"
188,"40,47,18,11"
189,"15,25,46,47"
190,"23,25,41,43"
191,"18,3,29,45"
192,"10,19,30,24"
193,"37,46,31,16"
194,"48,33,43,40"
195,"26,43,45,20"
196,"30,26,41,16"
197,"24,37,33,40"
198,"45,11,30,28"
199,"6,32,41,12"
200,"23,15,2,0"
201,"43,30,25,19"
202,"1,10,22,36"
203,"30,15,2,18"
204,"31,15,23,6"
205,"23,13,3,9"
206,"0,31,29,14"
207,"2,20,39,31"
208,"46,26,10,31"
209,"24,2,14,15"
210,"34,12,2,40"
211,"16,43,26,37"
212,"42,23,0,37"
213,"30,39,33,12"
214,"37,36,7,13"
215,"0,29,34,12"
216,"0,37,5,47"
217,"10,42,0,29"
218,"37,12,49,43"
219,"3,35,41,11"
220,"10,33,9,37"
221,"10,42,49,17"
222,"29,10,46,7"
223,"28,0,16,4"
