simulation,selected_columns
0,"6,43,15,45"
1,"24,43,25,29"
2,"32,35,37,20"
3,"19,0,23,43"
4,"3,36,49,10"
5,"16,39,13,20"
6,"45,41,5,38"
7,"35,45,39,48"
8,"11,5,9,43"
9,"36,7,10,23"
10,"44,10,12,38"
11,"38,20,34,21"
12,"11,12,48,23"
13,"47,4,15,21"
14,"43,48,29,6"
15,"2,45,19,24"
16,"5,2,8,27"
17,"0,8,40,15"
18,"6,46,15,1"
19,"30,27,1,31"
20,"34,1,0,38"
21,"3,8,25,26"
22,"9,31,14,23"
23,"41,35,42,24"
24,"30,45,46,43"
25,"33,37,42,8"
26,"41,24,30,33"
27,"49,42,28,36"
28,"21,43,41,25"
29,"32,36,33,8"
30,"4,22,32,37"
31,"24,25,10,31"
32,"3,11,34,5"
33,"14,36,33,35"
34,"2,43,45,3"
35,"29,5,49,47"
36,"11,14,7,0"
37,"48,17,32,31"
38,"0,13,46,43"
39,"11,39,6,20"
40,"9,0,28,16"
41,"34,29,15,41"
42,"7,23,21,40"
43,"26,12,36,16"
44,"48,19,20,46"
45,"9,16,48,25"
46,"43,19,20,41"
47,"21,23,44,49"
48,"20,24,12,33"
49,"36,17,3,26"
50,"10,9,33,1"
51,"41,24,28,48"
52,"15,45,30,23"
53,"2,21,7,11"
54,"18,26,47,7"
55,"24,18,15,37"
56,"8,38,10,44"
57,"19,16,1,46"
58,"42,10,34,28"
59,"37,30,45,27"
60,"17,13,42,19"
61,"17,13,14,15"
62,"3,11,31,26"
63,"30,1,3,29"
64,"37,28,46,3"
65,"47,14,33,32"
66,"35,48,6,26"
67,"45,12,8,27"
68,"8,38,23,10"
69,"45,49,39,44"
70,"0,23,28,8"
71,"12,32,26,39"
72,"16,15,39,17"
73,"40,49,36,16"
74,"29,32,46,22"
75,"39,7,10,40"
76,"31,23,24,6"
77,"35,41,10,24"
78,"30,3,5,14"
79,"28,5,30,39"
80,"16,36,7,39"
81,"38,36,16,46"
82,"2,37,7,13"
83,"14,22,18,13"
84,"26,48,39,6"
85,"24,36,21,38"
86,"27,42,38,6"
87,"6,40,28,23"
88,"17,29,4,18"
89,"8,5,23,39"
90,"28,15,6,14"
91,"47,1,45,46"
92,"3,28,14,40"
93,"22,34,1,8"
94,"40,45,34,39"
95,"43,4,46,47"
96,"0,32,46,21"
97,"41,31,4,48"
98,"35,18,48,24"
99,"37,42,0,17"
100,"26,27,21,44"
101,"37,11,5,8"
102,"23,7,10,47"
103,"42,7,37,20"
104,"11,34,49,44"
105,"31,6,29,48"
106,"37,42,0,27"
107,"49,8,26,9"
108,"45,1,9,21"
109,"33,42,12,27"
110,"8,7,34,43"
111,"14,9,0,18"
112,"47,3,24,22"
113,"25,7,23,9"
114,"43,21,28,16"
115,"10,37,2,0"
116,"8,20,37,15"
117,"41,12,29,44"
118,"33,19,44,32"
119,"27,2,28,40"
120,"33,48,47,28"
121,"10,47,32,43"
122,"41,43,14,46"
123,"17,39,20,42"
124,"30,16,25,12"
125,"23,14,15,0"
126,"24,0,36,7"
127,"27,21,37,32"
128,"49,20,26,37"
129,"18,22,12,15"
130,"29,19,16,3"
131,"36,4,6,31"
132,"30,38,33,14"
133,"16,37,39,33"
134,"43,22,10,47"
135,"48,25,10,11"
136,"34,10,31,49"
137,"44,42,28,3"
138,"46,18,39,3"
139,"24,11,30,37"
140,"31,7,38,8"
141,"41,13,19,34"
142,"34,47,29,44"
143,"30,27,22,5"
144,"2,40,34,28"
145,"9,16,46,40"
146,"44,16,24,47"
147,"35,45,38,28"
148,"0,28,25,18"
149,"46,39,4,18"
150,"17,26,44,21"
151,"12,42,19,8"
152,"44,5,10,49"
153,"25,5,26,46"
154,"43,6,22,30"
155,"24,25,4,23"
156,"6,41,37,22"
157,"24,23,25,37"
158,"21,11,1,26"
159,"43,37,2,1"
160,"7,17,45,47"
161,"33,24,17,15"
162,"45,15,13,10"
163,"49,26,16,34"
164,"7,29,43,3"
165,"29,33,43,13"
166,"34,43,24,18"
167,"0,29,43,45"
168,"29,34,44,21"
169,"37,11,48,34"
170,"0,22,30,20"
171,"6,29,27,18"
172,"15,32,39,16"
173,"1,8,40,18"
174,"24,17,38,26"
175,"5,19,6,21"
176,"28,12,41,47"
177,"27,45,34,13"
178,"14,15,35,38"
179,"37,0,36,17"
180,"30,44,4,47"
181,"33,35,1,41"
182,"8,7,31,39"
183,"5,9,21,27"
184,"19,26,30,25"
185,"37,16,30,44"
186,"25,40,9,29"
187,"40,48,12,28"
188,"32,33,38,13"
189,"15,10,42,32"
190,"11,32,7,21"
191,"31,6,13,7"
192,"3,20,27,10"
193,"45,37,43,30"
194,"37,27,34,26"
195,"30,24,40,43"
196,"29,4,40,17"
197,"28,47,49,38"
198,"31,33,15,16"
199,"6,20,45,24"
200,"35,43,37,32"
201,"21,7,47,30"
202,"43,49,26,13"
203,"14,37,16,44"
204,"4,31,42,48"
205,"48,47,13,11"
206,"10,28,22,16"
207,"41,36,12,15"
208,"5,40,11,29"
209,"14,23,40,1"
210,"23,43,18,26"
211,"20,25,28,9"
212,"31,49,48,43"
213,"23,21,35,49"
214,"36,46,0,37"
215,"39,44,26,3"
216,"47,13,31,40"
217,"5,27,42,37"
218,"29,18,10,28"
219,"3,25,39,35"
220,"38,8,6,23"
221,"31,26,12,4"
222,"33,42,19,46"
223,"34,0,1,18"
224,"9,32,13,45"
225,"26,44,36,1"
226,"22,16,23,42"
227,"2,48,45,20"
228,"15,14,31,45"
229,"44,46,9,19"
230,"13,44,40,49"
231,"21,17,27,36"
232,"1,4,2,18"
233,"3,27,13,22"
234,"12,45,34,35"
235,"21,7,25,24"
236,"48,43,14,45"
237,"6,10,5,24"
238,"45,32,11,35"
239,"39,7,27,2"
240,"23,6,44,40"
241,"44,7,14,21"
242,"22,49,9,8"
243,"24,21,35,17"
244,"6,34,29,7"
245,"14,26,49,30"
246,"31,46,37,14"
247,"23,33,32,39"
248,"36,15,47,37"
249,"31,48,5,44"
250,"26,28,40,16"
251,"41,11,22,48"
252,"10,29,26,6"
253,"37,12,43,10"
254,"25,22,17,9"
255,"10,24,40,16"
256,"44,38,3,23"
257,"47,2,33,30"
258,"24,33,11,13"
259,"39,31,15,41"
260,"41,10,47,1"
261,"41,29,3,44"
262,"11,48,2,15"
263,"48,29,31,16"
264,"28,17,7,22"
265,"36,14,37,29"
266,"18,10,23,39"
267,"47,33,12,37"
268,"40,36,45,13"
269,"28,47,42,0"
270,"26,32,13,46"
271,"21,46,36,19"
272,"5,48,15,25"
273,"44,38,34,7"
274,"17,38,29,8"
275,"14,40,5,9"
276,"33,21,30,34"
277,"35,8,40,10"
278,"49,13,42,8"
279,"25,32,19,28"
280,"37,16,30,34"
281,"48,20,6,46"
282,"23,22,14,21"
283,"8,15,46,45"
284,"4,33,10,8"
285,"7,22,31,39"
286,"44,31,22,24"
287,"13,18,29,41"
288,"34,40,24,25"
289,"32,48,37,12"
290,"13,3,30,38"
291,"3,12,10,29"
292,"2,29,20,37"
293,"7,3,2,25"
294,"32,27,10,45"
295,"18,37,46,8"
296,"40,20,48,49"
297,"19,31,28,15"
298,"35,46,43,15"
299,"33,27,41,39"
300,"1,18,32,9"
301,"27,1,24,47"
302,"32,4,6,17"
303,"10,14,12,13"
304,"18,40,48,39"
305,"0,18,46,13"
306,"40,36,39,3"
307,"3,1,32,14"
308,"9,4,33,31"
309,"14,8,48,6"
310,"28,11,40,33"
311,"49,29,47,14"
312,"6,32,2,31"
313,"47,28,13,2"
314,"17,35,11,43"
315,"44,8,33,37"
316,"21,34,42,8"
317,"19,38,11,43"
318,"12,3,16,17"
319,"11,39,29,6"
320,"25,35,6,7"
321,"5,38,24,32"
322,"4,45,2,9"
323,"30,25,44,35"
324,"42,28,33,0"
325,"26,29,45,14"
326,"44,16,46,29"
327,"47,46,1,6"
328,"16,48,49,34"
329,"15,31,46,1"
330,"42,25,0,29"
331,"2,44,20,41"
332,"24,20,22,44"
333,"21,26,17,8"
334,"7,47,9,6"
335,"33,32,48,43"
336,"19,30,2,4"
337,"6,41,14,47"
338,"33,48,31,37"
339,"14,49,16,38"
340,"24,39,15,32"
341,"34,14,5,38"
342,"39,36,35,44"
343,"37,15,33,21"
344,"46,2,33,13"
345,"33,47,37,2"
346,"17,1,37,22"
347,"49,21,36,18"
348,"26,46,29,34"
349,"18,38,0,2"
350,"19,41,45,13"
351,"0,12,41,14"
352,"45,30,0,14"
353,"32,46,23,18"
354,"0,9,31,32"
355,"16,39,22,5"
356,"40,25,13,19"
357,"10,15,39,24"
358,"43,49,10,48"
359,"26,41,28,24"
360,"7,10,16,43"
361,"15,4,13,41"
362,"32,27,39,30"
363,"19,32,41,34"
364,"27,7,12,6"
365,"3,26,41,38"
366,"3,1,31,39"
367,"39,49,18,40"
368,"19,36,49,43"
369,"4,18,36,7"
370,"37,47,7,5"
371,"22,40,43,10"
372,"22,16,46,38"
373,"10,29,36,18"
374,"26,23,40,33"
375,"17,22,8,10"
376,"31,27,38,47"
377,"26,5,36,4"
378,"21,24,8,16"
379,"22,39,24,0"
380,"24,27,11,16"
381,"35,22,17,3"
382,"9,1,12,42"
383,"21,31,30,18"
384,"9,37,18,29"
385,"2,30,39,16"
386,"48,16,13,22"
387,"17,29,20,49"
388,"43,9,19,17"
389,"12,45,19,36"
390,"19,28,22,23"
