simulation,selected_columns
0,"45,28,1,11"
1,"33,27,7,45"
2,"39,6,2,47"
3,"10,47,2,7"
4,"4,35,2,27"
5,"35,20,26,42"
6,"45,35,49,14"
7,"15,32,8,11"
8,"40,49,36,23"
9,"31,48,12,1"
10,"25,43,2,7"
11,"13,18,19,46"
12,"25,41,36,8"
13,"12,32,29,16"
14,"44,47,48,29"
15,"5,42,38,18"
16,"37,35,34,21"
17,"27,38,7,22"
18,"34,3,43,30"
19,"28,17,27,41"
20,"9,12,46,33"
21,"32,20,12,48"
22,"14,4,45,3"
23,"2,16,34,44"
24,"49,10,48,16"
25,"26,40,33,39"
26,"29,38,22,7"
27,"11,38,33,10"
28,"24,7,6,4"
29,"14,17,45,35"
30,"9,47,0,20"
31,"30,18,4,17"
32,"28,4,27,41"
33,"24,49,32,44"
34,"29,43,33,46"
35,"48,3,25,35"
36,"26,41,19,43"
37,"15,8,20,9"
38,"7,49,43,26"
39,"26,39,48,1"
40,"17,31,28,34"
41,"29,10,36,33"
42,"21,6,24,26"
43,"49,11,5,9"
44,"0,14,12,18"
45,"33,49,32,4"
46,"12,37,1,7"
47,"8,26,21,10"
48,"48,13,41,27"
49,"48,5,4,46"
50,"29,49,28,38"
51,"3,7,32,6"
52,"0,10,17,39"
53,"39,29,21,16"
54,"45,25,27,11"
55,"28,17,16,49"
56,"38,26,17,32"
57,"49,1,30,38"
58,"10,23,6,40"
59,"26,28,25,12"
60,"40,43,9,21"
61,"21,39,24,36"
62,"37,10,21,20"
63,"42,22,5,16"
64,"18,9,1,31"
65,"10,47,15,19"
66,"29,12,33,46"
67,"41,43,24,49"
68,"30,41,46,5"
69,"2,7,9,32"
70,"20,1,18,8"
71,"16,19,34,27"
72,"16,34,45,43"
73,"10,17,24,22"
74,"6,7,28,48"
75,"31,43,3,44"
76,"49,20,45,16"
77,"18,23,26,6"
78,"19,34,2,42"
79,"22,45,12,34"
80,"21,28,35,5"
81,"34,27,4,40"
82,"16,27,7,10"
83,"1,33,2,28"
84,"25,40,36,45"
85,"49,6,24,7"
86,"27,15,24,30"
87,"6,47,32,16"
88,"46,10,37,27"
89,"26,13,48,46"
90,"21,44,20,25"
91,"27,25,10,16"
92,"33,8,31,26"
93,"43,29,20,14"
94,"28,5,41,13"
95,"16,21,11,48"
96,"35,28,19,20"
97,"40,26,36,4"
98,"11,8,25,0"
99,"9,3,47,46"
100,"44,47,45,38"
101,"14,3,4,28"
102,"36,43,8,17"
103,"21,20,32,7"
104,"47,26,12,20"
105,"39,24,42,41"
106,"22,39,49,45"
107,"36,22,16,13"
108,"39,35,16,30"
109,"19,14,2,24"
110,"23,12,20,18"
111,"27,40,33,4"
112,"28,9,19,13"
113,"12,47,28,37"
114,"43,19,23,1"
115,"44,41,45,32"
116,"24,42,37,13"
117,"17,19,31,32"
118,"22,8,12,30"
119,"28,36,11,9"
120,"30,28,31,16"
121,"48,7,43,32"
122,"25,32,13,28"
123,"7,19,14,38"
124,"16,26,17,24"
125,"33,5,21,37"
126,"6,12,24,34"
127,"38,45,29,5"
128,"11,28,48,47"
129,"38,29,14,34"
130,"10,39,41,6"
131,"34,11,36,27"
132,"36,4,2,7"
133,"40,23,32,49"
134,"49,38,32,34"
135,"26,27,8,12"
136,"9,28,12,35"
137,"25,34,35,4"
138,"16,34,29,42"
139,"32,17,20,13"
140,"6,37,4,24"
141,"0,16,42,21"
142,"46,37,40,47"
143,"0,5,46,8"
144,"22,9,5,26"
145,"34,42,12,21"
146,"40,18,3,12"
147,"17,13,14,34"
148,"9,25,31,18"
149,"21,14,13,44"
150,"39,37,48,15"
151,"1,27,4,8"
152,"47,42,9,43"
153,"13,0,9,44"
154,"24,19,34,48"
155,"0,1,3,39"
156,"12,32,18,46"
157,"42,48,9,6"
158,"48,10,49,6"
159,"30,17,46,6"
160,"34,46,28,2"
161,"9,6,39,21"
162,"31,20,25,49"
163,"3,41,30,25"
164,"36,42,44,27"
165,"9,31,4,38"
166,"14,43,39,3"
167,"10,31,15,23"
168,"36,48,21,44"
169,"15,3,46,36"
170,"13,14,2,12"
171,"14,44,19,20"
172,"12,13,22,7"
173,"7,2,26,39"
174,"48,42,40,19"
175,"23,4,47,9"
176,"7,26,22,1"
177,"11,26,20,7"
178,"20,34,21,46"
179,"0,43,6,26"
180,"37,43,30,35"
181,"1,39,24,2"
182,"22,49,8,24"
183,"31,3,20,12"
184,"14,39,49,1"
185,"8,0,14,40"
186,"40,18,20,29"
187,"5,14,6,41"
188,"45,4,47,24"
189,"38,31,13,48"
190,"32,11,42,8"
191,"31,18,2,20"
192,"10,21,13,35"
193,"19,23,5,9"
194,"23,33,27,44"
195,"38,37,20,32"
196,"37,1,7,18"
197,"27,25,11,29"
198,"28,37,42,48"
199,"34,14,48,1"
200,"2,6,16,39"
201,"0,26,29,24"
202,"31,36,13,15"
203,"46,10,0,43"
204,"3,15,9,7"
205,"10,45,9,39"
206,"45,21,12,26"
207,"28,45,1,44"
208,"39,35,26,30"
209,"25,7,1,19"
210,"48,16,39,32"
211,"31,10,38,8"
212,"49,33,45,12"
213,"16,42,29,30"
214,"12,26,29,6"
215,"23,15,39,19"
216,"20,29,34,46"
217,"39,13,40,0"
218,"22,34,6,1"
219,"25,47,0,21"
220,"39,0,38,3"
221,"6,31,46,21"
222,"40,27,30,42"
223,"20,47,32,36"
224,"1,4,49,16"
225,"6,8,42,44"
226,"17,3,44,45"
227,"11,14,45,6"
228,"20,0,15,45"
229,"48,10,41,37"
230,"48,18,21,12"
231,"43,27,41,13"
232,"38,7,45,27"
233,"37,2,7,16"
234,"21,37,28,14"
235,"24,31,27,22"
236,"9,33,32,36"
237,"21,42,46,36"
238,"5,17,13,44"
239,"11,31,39,6"
240,"23,8,21,16"
241,"29,30,48,39"
242,"7,23,38,48"
243,"29,9,20,47"
244,"24,48,1,35"
245,"12,47,39,41"
246,"41,47,13,32"
247,"12,29,38,33"
248,"9,20,40,3"
249,"47,43,38,45"
250,"18,38,30,19"
