simulation,selected_columns
0,"39,44,20,18"
1,"45,11,13,8"
2,"47,20,48,37"
3,"43,7,4,19"
4,"15,39,35,34"
5,"20,47,7,23"
6,"25,6,9,47"
7,"47,17,22,41"
8,"43,39,35,21"
9,"7,37,48,49"
10,"6,1,38,27"
11,"31,36,16,32"
12,"18,38,44,48"
13,"46,15,32,40"
14,"14,25,43,11"
15,"7,6,12,47"
16,"24,45,16,14"
17,"43,19,12,41"
18,"45,12,20,49"
19,"33,27,48,28"
20,"24,10,20,6"
21,"5,40,45,30"
22,"41,23,46,24"
23,"38,44,26,43"
24,"1,35,31,44"
25,"19,36,32,24"
26,"14,25,6,17"
27,"25,11,2,40"
28,"26,23,10,43"
29,"38,2,0,9"
30,"37,45,48,24"
31,"43,22,17,18"
32,"35,6,20,31"
33,"34,47,20,31"
34,"15,49,43,1"
35,"9,31,48,35"
36,"21,23,26,40"
37,"20,30,49,10"
38,"0,41,6,1"
39,"10,18,48,41"
40,"7,31,16,46"
41,"30,43,48,14"
42,"28,12,35,4"
43,"31,3,5,1"
44,"27,17,19,10"
45,"9,49,39,10"
46,"35,22,12,40"
47,"29,36,38,22"
48,"25,14,42,34"
49,"14,29,43,48"
50,"32,24,29,13"
51,"23,0,39,1"
52,"26,5,23,35"
53,"45,38,2,49"
54,"16,9,30,29"
55,"18,35,41,25"
56,"15,24,19,18"
57,"39,42,1,23"
58,"7,6,21,38"
59,"28,29,16,40"
60,"18,19,27,49"
61,"16,15,22,31"
62,"44,37,35,22"
63,"23,24,7,27"
64,"1,16,14,26"
65,"5,6,25,2"
66,"5,16,41,48"
67,"13,28,35,23"
68,"49,22,12,29"
69,"4,6,5,12"
70,"12,49,35,10"
71,"36,16,20,27"
72,"9,29,20,21"
73,"10,38,16,17"
74,"43,31,12,4"
75,"23,8,21,37"
76,"7,0,13,33"
77,"15,35,21,12"
78,"7,35,33,37"
79,"9,41,37,40"
80,"29,10,3,13"
81,"40,1,47,0"
82,"39,26,40,34"
83,"42,26,35,40"
84,"11,47,45,1"
85,"16,20,11,31"
86,"33,16,28,17"
87,"25,8,45,38"
88,"11,7,44,31"
89,"17,25,33,4"
90,"9,20,24,1"
91,"5,15,42,29"
92,"8,40,1,13"
93,"39,13,0,15"
94,"9,40,42,48"
95,"30,18,35,21"
96,"33,22,20,18"
97,"33,45,41,46"
98,"22,18,47,0"
99,"45,47,37,18"
100,"27,12,5,26"
101,"40,9,14,44"
102,"43,8,15,38"
103,"0,7,4,48"
104,"1,23,49,0"
105,"23,6,20,24"
106,"20,11,8,41"
107,"37,32,15,24"
108,"4,9,40,8"
109,"3,34,35,39"
110,"8,6,34,43"
111,"2,36,45,18"
112,"15,3,10,1"
113,"19,33,3,38"
114,"40,12,38,37"
115,"22,8,19,7"
116,"31,17,24,40"
117,"15,24,30,1"
118,"10,18,22,32"
119,"27,20,14,47"
120,"17,30,38,8"
121,"44,35,23,1"
122,"16,17,11,6"
123,"20,15,4,47"
124,"31,33,0,34"
125,"41,33,35,39"
126,"45,21,5,43"
127,"23,47,37,22"
128,"2,41,29,1"
129,"47,17,21,41"
130,"6,29,22,11"
131,"32,27,34,7"
132,"47,40,39,9"
133,"0,40,29,7"
134,"2,12,8,25"
135,"48,43,18,33"
136,"15,37,21,13"
137,"11,30,12,33"
138,"21,8,34,9"
139,"0,43,21,30"
140,"35,13,41,9"
141,"2,26,45,19"
142,"35,48,39,1"
143,"13,45,17,26"
144,"40,8,26,13"
145,"10,20,12,19"
146,"25,24,9,3"
147,"33,19,31,22"
148,"36,44,14,1"
149,"2,42,5,15"
150,"33,38,40,26"
151,"7,49,29,1"
152,"21,37,43,38"
153,"22,41,27,9"
154,"15,21,1,32"
155,"25,20,2,23"
156,"38,19,14,31"
157,"10,12,41,21"
158,"2,24,44,18"
159,"15,43,49,27"
160,"44,0,12,34"
161,"43,4,15,13"
162,"47,25,0,43"
163,"11,17,27,49"
164,"5,49,27,36"
165,"32,6,18,14"
166,"39,30,1,8"
167,"39,44,17,7"
168,"18,19,13,43"
169,"6,21,43,8"
170,"43,39,34,36"
171,"23,7,15,29"
172,"22,38,40,36"
173,"19,3,31,38"
174,"41,13,36,42"
175,"2,48,42,6"
176,"31,13,8,36"
177,"2,15,29,45"
178,"0,29,46,28"
179,"21,49,2,34"
180,"48,44,27,15"
181,"14,38,45,43"
182,"22,41,44,45"
183,"17,15,26,40"
184,"42,47,16,41"
185,"20,48,17,47"
186,"10,43,14,0"
187,"17,40,30,2"
188,"12,32,35,46"
189,"13,8,41,24"
190,"38,11,41,35"
191,"18,27,28,14"
192,"22,17,24,4"
193,"28,37,15,14"
194,"21,3,9,1"
195,"35,27,24,32"
196,"46,1,26,39"
197,"47,17,8,22"
198,"14,28,0,41"
199,"48,6,38,18"
200,"47,36,29,15"
201,"45,25,39,2"
202,"23,27,8,42"
203,"2,39,27,7"
204,"33,48,0,25"
205,"11,17,40,27"
206,"32,17,48,23"
207,"19,7,9,13"
208,"40,18,8,5"
209,"27,16,14,33"
210,"43,30,42,21"
211,"14,36,4,22"
212,"12,21,38,22"
213,"42,2,31,46"
214,"49,33,13,36"
215,"1,15,47,37"
216,"42,47,18,46"
217,"3,47,36,27"
218,"25,47,18,36"
219,"48,21,39,43"
220,"31,8,49,47"
221,"37,11,6,29"
222,"4,18,24,5"
223,"21,45,42,36"
224,"42,10,6,26"
225,"4,29,49,7"
226,"38,13,22,46"
227,"35,44,7,45"
228,"23,19,5,16"
229,"39,41,44,42"
230,"3,26,10,44"
231,"31,14,42,5"
232,"1,10,5,21"
233,"20,17,43,19"
234,"6,48,9,30"
235,"14,8,20,2"
236,"41,0,48,13"
237,"30,3,42,14"
238,"15,19,17,23"
239,"41,37,6,26"
240,"10,25,18,14"
241,"13,32,31,26"
242,"30,24,35,16"
243,"4,11,26,17"
244,"33,41,22,20"
245,"29,17,9,13"
246,"11,20,15,28"
247,"43,39,1,2"
248,"45,18,12,6"
249,"37,21,49,45"
250,"32,16,2,27"
251,"32,21,41,0"
252,"49,40,30,21"
253,"48,26,21,41"
254,"49,29,16,8"
255,"29,24,35,45"
256,"46,21,12,6"
257,"33,37,8,47"
258,"0,10,34,47"
259,"18,49,46,45"
260,"29,18,42,3"
261,"49,32,8,12"
262,"21,28,48,13"
263,"13,41,32,42"
264,"28,39,26,7"
265,"0,22,28,21"
266,"30,12,44,5"
267,"23,4,16,32"
268,"26,9,30,7"
269,"14,19,12,28"
270,"37,42,23,3"
271,"15,1,26,7"
272,"3,19,22,44"
273,"49,8,33,22"
274,"16,44,35,25"
275,"13,27,39,41"
276,"48,28,7,47"
277,"30,44,18,13"
278,"5,7,49,38"
279,"40,12,9,17"
280,"1,25,0,24"
281,"47,46,17,42"
282,"38,43,6,30"
283,"40,26,28,10"
284,"23,17,22,38"
285,"29,49,1,8"
286,"15,18,44,29"
287,"27,35,41,13"
288,"20,21,36,28"
289,"43,32,35,42"
290,"21,29,20,14"
291,"39,44,43,16"
292,"23,1,31,22"
293,"26,8,33,3"
294,"31,22,46,14"
295,"39,9,21,40"
296,"24,45,22,11"
297,"38,37,49,23"
298,"4,39,46,7"
299,"17,18,39,38"
300,"7,49,24,18"
301,"40,43,32,49"
302,"30,15,11,2"
303,"8,15,29,0"
304,"23,22,29,4"
305,"42,34,40,24"
306,"45,1,2,22"
307,"27,32,44,6"
308,"44,0,13,18"
309,"5,16,44,13"
310,"45,27,5,33"
311,"37,47,15,45"
312,"17,19,33,1"
313,"14,11,48,4"
314,"0,36,19,1"
315,"11,16,26,5"
316,"24,9,44,12"
317,"9,18,38,16"
318,"45,38,29,18"
319,"24,10,43,23"
320,"46,3,27,0"
321,"16,39,48,33"
322,"19,43,30,28"
323,"23,8,35,49"
324,"49,45,22,28"
325,"31,1,12,45"
326,"48,43,33,0"
327,"48,10,34,4"
328,"38,8,22,7"
329,"44,48,31,17"
330,"23,49,31,17"
331,"25,31,9,42"
332,"46,29,6,9"
333,"30,26,27,23"
334,"39,49,26,37"
335,"15,32,17,8"
336,"36,42,1,9"
337,"45,42,43,38"
338,"45,43,21,41"
339,"41,24,26,37"
340,"7,18,16,33"
341,"1,26,40,11"
342,"43,1,11,32"
343,"39,1,18,44"
344,"46,14,25,35"
345,"29,26,16,10"
346,"27,4,19,49"
347,"45,39,2,47"
348,"6,21,42,34"
349,"43,37,40,44"
350,"6,39,8,18"
351,"27,22,31,47"
352,"2,30,38,3"
353,"31,21,8,45"
354,"32,1,19,46"
355,"30,42,49,16"
356,"10,32,44,0"
357,"43,40,19,35"
358,"45,38,19,11"
359,"14,2,16,46"
360,"37,42,22,47"
361,"21,14,19,32"
362,"7,31,43,30"
363,"30,25,22,29"
