simulation,selected_columns
0,"10,0,25,23"
1,"31,0,10,8"
2,"47,33,38,46"
3,"40,16,0,13"
4,"39,10,47,45"
5,"22,10,3,7"
6,"11,17,20,42"
7,"25,26,47,19"
8,"10,2,23,14"
9,"29,6,2,38"
10,"24,1,9,17"
11,"8,43,36,21"
12,"35,5,32,44"
13,"46,19,1,47"
14,"3,40,24,6"
15,"3,48,2,49"
16,"16,14,45,29"
17,"16,17,33,25"
18,"5,36,7,46"
19,"16,43,33,35"
20,"31,12,7,3"
21,"14,24,22,6"
22,"16,4,39,31"
23,"30,47,6,11"
24,"24,49,6,7"
25,"35,27,9,19"
26,"5,11,6,22"
27,"20,34,41,31"
28,"40,3,41,8"
29,"44,31,21,26"
30,"18,10,13,47"
31,"5,20,49,18"
32,"26,30,25,39"
33,"5,20,22,49"
34,"10,19,48,5"
35,"1,25,11,37"
36,"49,31,33,3"
37,"24,33,11,29"
38,"44,47,7,18"
39,"21,43,15,25"
40,"39,17,41,44"
41,"4,45,15,44"
42,"17,16,7,23"
43,"21,28,3,36"
44,"14,13,44,38"
45,"25,48,11,20"
46,"20,39,48,27"
47,"38,1,40,36"
48,"7,36,12,14"
49,"8,29,23,14"
50,"10,46,4,32"
51,"19,21,8,0"
52,"49,0,21,37"
53,"31,48,45,47"
54,"42,13,30,6"
55,"25,20,34,32"
56,"47,21,41,26"
57,"18,31,36,19"
58,"2,23,42,17"
59,"15,41,46,10"
60,"42,15,16,7"
61,"22,31,33,34"
62,"33,2,39,1"
63,"31,2,18,40"
64,"9,19,21,35"
65,"8,10,3,40"
66,"36,47,37,1"
67,"5,35,4,2"
68,"15,22,28,47"
69,"33,16,22,37"
70,"35,28,24,44"
71,"45,41,48,26"
72,"8,12,0,17"
73,"34,20,12,27"
74,"42,3,9,10"
75,"47,46,8,49"
76,"43,18,33,39"
77,"38,8,24,36"
78,"4,0,29,33"
79,"29,35,39,46"
80,"13,30,14,41"
81,"43,45,31,10"
82,"19,33,14,39"
83,"49,31,9,19"
84,"6,19,21,49"
85,"24,4,26,23"
86,"7,42,14,33"
87,"34,13,41,39"
88,"21,9,7,8"
89,"28,27,39,19"
90,"32,43,21,26"
91,"25,47,23,12"
92,"21,35,28,25"
