simulation,selected_columns
0,"8,28,13,32"
1,"16,47,33,38"
2,"36,10,31,34"
3,"20,12,28,32"
4,"21,47,41,46"
5,"10,3,29,39"
6,"35,29,9,4"
7,"36,14,38,20"
8,"6,41,19,10"
9,"16,28,12,1"
10,"47,41,12,30"
11,"14,31,47,42"
12,"41,7,32,37"
13,"39,18,42,49"
14,"38,16,19,3"
15,"46,49,35,1"
16,"36,26,2,16"
17,"0,5,38,23"
18,"21,39,32,19"
19,"25,29,18,23"
20,"26,5,22,8"
21,"7,38,1,43"
22,"24,0,20,15"
23,"36,8,32,28"
24,"47,31,16,20"
25,"22,49,39,42"
26,"6,10,2,23"
27,"8,28,30,36"
28,"9,20,19,34"
29,"6,23,41,7"
30,"4,43,20,39"
31,"13,39,42,38"
32,"25,7,43,13"
33,"4,39,10,24"
34,"37,45,14,23"
35,"39,24,6,29"
36,"39,46,13,12"
37,"10,37,11,4"
38,"22,49,23,8"
39,"20,29,41,49"
40,"47,32,40,46"
41,"36,17,16,37"
42,"44,25,49,28"
43,"30,22,4,20"
44,"35,34,36,40"
45,"44,30,18,3"
46,"18,40,43,6"
47,"12,48,15,31"
48,"20,1,11,21"
49,"7,9,46,14"
50,"8,23,14,49"
51,"41,45,48,35"
52,"31,1,44,18"
53,"38,35,27,3"
54,"27,39,38,36"
55,"8,9,29,0"
56,"12,16,13,36"
57,"4,33,36,10"
58,"26,39,1,12"
59,"16,14,18,38"
60,"34,26,0,5"
61,"23,11,38,19"
62,"9,18,41,39"
63,"19,27,38,42"
64,"35,9,22,13"
65,"38,8,44,28"
66,"28,14,48,1"
67,"16,9,32,6"
68,"29,39,10,24"
69,"38,42,1,40"
70,"17,13,8,6"
71,"15,6,13,27"
72,"32,36,20,28"
73,"38,13,34,47"
74,"30,25,29,3"
75,"48,20,29,5"
76,"16,20,7,30"
77,"1,26,45,25"
78,"30,44,23,20"
79,"46,11,8,1"
80,"16,47,23,39"
81,"24,17,34,2"
82,"1,2,34,6"
83,"40,21,31,24"
84,"29,28,13,39"
85,"48,25,5,14"
86,"30,11,41,24"
87,"30,8,0,19"
88,"14,23,1,33"
89,"25,9,44,36"
90,"29,25,1,12"
91,"25,37,44,36"
92,"45,37,41,20"
93,"9,38,45,44"
94,"5,23,19,8"
95,"2,28,0,12"
96,"36,18,45,31"
97,"36,25,24,32"
98,"23,38,11,31"
99,"18,14,39,48"
100,"22,5,27,1"
101,"8,4,33,32"
102,"49,1,39,25"
103,"28,7,0,24"
104,"21,6,2,48"
105,"29,1,41,48"
106,"8,40,39,18"
107,"17,19,47,43"
108,"24,31,12,16"
109,"3,38,24,34"
110,"11,12,27,1"
111,"7,37,22,48"
112,"49,13,27,45"
113,"21,12,18,4"
114,"26,4,3,24"
115,"42,41,29,43"
116,"22,5,43,8"
117,"33,14,47,25"
118,"36,25,43,8"
119,"8,15,31,42"
120,"42,39,11,40"
121,"48,34,9,6"
122,"32,18,21,24"
123,"8,23,33,41"
124,"33,7,11,3"
125,"20,41,12,38"
126,"14,16,41,24"
127,"43,13,10,24"
128,"15,46,37,29"
129,"36,41,9,19"
130,"2,3,21,8"
131,"49,38,46,4"
132,"5,3,38,12"
133,"17,42,11,4"
134,"5,45,2,46"
135,"19,13,35,45"
136,"0,2,24,4"
137,"33,7,49,0"
138,"44,21,15,24"
