simulation,selected_columns
0,"7,18,45,6"
1,"21,18,10,19"
2,"9,44,34,14"
3,"26,39,8,18"
4,"8,45,34,3"
5,"1,11,41,19"
6,"8,4,0,45"
7,"8,3,31,17"
8,"44,42,27,34"
9,"35,37,40,6"
10,"24,19,15,11"
11,"16,25,22,11"
12,"22,44,10,18"
13,"33,14,49,1"
14,"13,16,36,45"
15,"7,1,23,28"
16,"15,35,9,8"
17,"48,10,36,17"
18,"42,46,9,37"
19,"6,24,32,1"
20,"0,18,26,8"
21,"45,47,7,15"
22,"42,48,6,17"
23,"31,43,33,48"
24,"22,37,10,43"
25,"38,29,13,19"
26,"4,22,44,20"
27,"31,16,13,34"
28,"11,27,30,45"
29,"6,33,48,17"
30,"7,48,25,9"
31,"39,16,27,35"
32,"9,3,22,34"
33,"4,18,40,45"
34,"23,25,48,17"
35,"25,5,7,40"
36,"2,33,0,14"
37,"8,20,29,48"
38,"7,28,18,48"
39,"47,43,28,29"
40,"16,28,44,40"
41,"27,35,30,25"
42,"16,27,18,23"
43,"13,9,11,6"
44,"44,16,32,17"
45,"12,19,23,6"
46,"21,14,30,49"
47,"15,38,31,49"
48,"40,13,22,42"
49,"33,9,22,2"
50,"27,3,39,19"
51,"27,45,4,46"
52,"2,1,24,17"
53,"33,49,0,12"
54,"19,15,21,16"
55,"30,33,11,8"
56,"49,44,24,40"
57,"43,10,44,41"
58,"44,47,27,35"
59,"1,48,26,33"
60,"34,14,15,26"
61,"30,36,47,14"
62,"37,18,16,47"
63,"27,38,48,28"
64,"15,8,2,26"
65,"43,47,30,29"
66,"24,31,41,5"
67,"35,26,28,27"
68,"24,41,46,17"
69,"38,19,29,35"
70,"31,37,38,28"
71,"11,42,48,36"
72,"34,44,15,4"
73,"24,15,21,34"
74,"18,15,10,28"
75,"43,37,2,40"
76,"10,17,7,42"
77,"30,16,26,42"
78,"48,38,7,49"
79,"40,0,43,14"
80,"49,40,9,27"
81,"34,46,8,44"
82,"28,44,21,30"
83,"20,29,3,17"
84,"44,20,48,46"
85,"2,25,44,43"
86,"24,48,10,4"
87,"31,6,10,15"
88,"34,24,22,39"
89,"8,5,12,33"
90,"26,41,43,14"
91,"3,42,38,31"
92,"25,14,40,47"
93,"9,37,29,25"
94,"7,43,22,41"
95,"20,37,0,38"
96,"16,33,47,5"
97,"14,44,32,21"
98,"41,25,34,16"
99,"47,13,45,15"
100,"21,40,4,39"
101,"12,35,25,30"
102,"48,27,4,0"
103,"19,41,12,14"
104,"40,1,19,18"
105,"43,42,3,24"
106,"13,17,14,11"
107,"41,2,30,10"
108,"41,13,11,7"
109,"14,29,7,30"
110,"25,30,49,0"
111,"17,20,43,36"
112,"19,29,8,48"
113,"41,25,48,31"
114,"49,33,13,40"
115,"16,1,31,41"
116,"34,25,10,46"
117,"46,21,41,33"
118,"39,28,29,42"
119,"18,32,2,20"
120,"3,33,1,45"
121,"13,10,38,42"
122,"29,42,9,49"
123,"30,14,31,40"
124,"2,25,12,35"
125,"35,9,44,29"
126,"36,21,3,13"
127,"25,41,0,39"
128,"23,32,11,49"
129,"12,20,46,33"
130,"5,4,42,36"
131,"45,11,26,14"
132,"40,38,42,2"
133,"5,12,39,28"
134,"47,17,35,48"
135,"4,9,44,45"
136,"22,16,32,26"
137,"11,41,27,22"
138,"9,28,42,4"
139,"44,23,13,25"
140,"15,13,49,18"
141,"17,38,13,48"
142,"37,25,33,31"
143,"44,26,46,49"
144,"44,20,29,17"
145,"40,23,6,10"
146,"47,43,16,8"
147,"9,41,3,27"
148,"36,14,17,29"
149,"13,32,36,8"
150,"11,23,32,33"
151,"40,34,48,30"
152,"35,26,30,28"
153,"23,47,27,12"
154,"16,20,3,5"
155,"0,20,33,16"
156,"14,7,32,39"
157,"4,19,27,31"
158,"9,16,35,1"
159,"28,20,36,3"
160,"27,36,33,16"
161,"15,38,26,25"
162,"28,46,39,38"
163,"4,37,22,49"
164,"3,25,45,26"
165,"9,21,43,16"
166,"42,26,0,16"
167,"3,28,17,30"
168,"35,45,4,17"
169,"39,5,12,14"
170,"30,13,37,3"
171,"3,32,25,2"
172,"3,7,47,41"
173,"30,39,31,4"
174,"24,30,12,7"
175,"35,3,30,16"
176,"24,5,45,49"
177,"10,24,0,23"
178,"9,19,0,37"
179,"12,44,45,43"
180,"18,29,1,45"
181,"37,22,46,38"
182,"10,18,36,28"
183,"40,49,30,47"
184,"12,4,23,26"
185,"44,10,24,39"
186,"41,3,0,16"
187,"46,40,17,36"
188,"48,42,38,39"
189,"25,30,43,49"
190,"45,25,36,46"
191,"33,0,22,30"
192,"49,21,10,36"
193,"41,25,1,37"
194,"23,21,32,26"
195,"27,0,21,5"
196,"6,2,30,17"
197,"12,4,36,25"
198,"10,0,14,24"
199,"18,4,48,16"
200,"33,17,15,41"
201,"32,28,26,11"
202,"27,25,11,47"
203,"46,30,11,16"
204,"21,13,48,47"
205,"48,39,22,26"
206,"33,45,35,24"
207,"18,25,42,2"
208,"35,40,30,16"
209,"23,47,13,41"
210,"40,33,9,34"
