simulation,selected_columns
0,"37,16,26,6"
1,"23,32,49,36"
2,"6,36,38,46"
3,"7,41,32,6"
4,"2,31,38,5"
5,"15,34,41,25"
6,"26,33,23,35"
7,"36,38,39,15"
8,"31,11,49,7"
9,"23,3,16,0"
10,"17,8,38,1"
11,"20,38,44,9"
12,"46,11,33,19"
13,"46,16,44,7"
14,"30,24,47,10"
15,"2,34,27,23"
16,"28,40,12,2"
17,"43,30,38,15"
18,"45,35,18,28"
19,"1,43,11,8"
20,"12,0,4,25"
21,"0,35,34,14"
22,"11,8,5,24"
23,"31,2,16,4"
24,"11,37,38,44"
25,"27,41,32,16"
26,"45,11,23,14"
27,"7,8,15,49"
28,"22,24,21,31"
29,"34,26,16,35"
30,"28,5,20,36"
31,"43,0,39,46"
32,"39,14,48,5"
33,"5,9,17,21"
34,"28,8,40,39"
35,"46,40,1,36"
36,"27,16,3,0"
37,"12,32,29,48"
38,"14,46,1,37"
39,"16,45,31,46"
40,"13,24,36,48"
41,"3,47,23,16"
42,"46,2,24,8"
43,"47,6,41,2"
44,"10,8,16,14"
45,"2,0,6,34"
46,"28,23,31,9"
47,"45,43,6,28"
48,"13,2,17,38"
49,"31,17,12,9"
50,"4,49,10,25"
51,"29,24,44,13"
52,"37,35,27,41"
53,"8,42,39,29"
54,"35,14,37,31"
55,"16,11,36,23"
56,"14,8,33,5"
57,"42,25,3,7"
58,"18,11,9,41"
59,"17,11,43,35"
60,"32,45,14,34"
61,"23,12,28,3"
62,"13,23,45,37"
63,"9,38,19,48"
64,"28,45,14,27"
65,"34,38,29,6"
66,"25,49,0,10"
67,"43,12,31,27"
68,"0,31,25,6"
69,"40,22,2,8"
70,"12,40,17,29"
71,"8,10,0,38"
72,"33,10,6,28"
73,"3,23,8,47"
74,"5,17,36,47"
75,"42,29,16,43"
76,"39,48,43,20"
77,"10,21,28,49"
78,"33,8,4,1"
79,"15,30,16,36"
80,"43,18,49,26"
81,"3,42,2,27"
82,"4,34,22,7"
83,"29,34,48,0"
84,"15,34,28,22"
85,"28,10,7,44"
86,"34,12,39,16"
87,"23,14,1,28"
88,"9,17,47,29"
89,"47,28,5,19"
90,"2,0,47,20"
91,"23,47,14,22"
92,"1,24,48,21"
93,"27,34,19,47"
94,"14,41,48,40"
95,"13,12,25,20"
96,"28,10,38,45"
97,"2,26,25,37"
98,"32,1,27,22"
99,"18,11,15,48"
100,"15,32,43,11"
101,"36,23,26,22"
102,"25,7,21,10"
103,"24,16,37,28"
104,"42,11,38,35"
105,"29,7,18,11"
106,"5,29,12,11"
107,"49,47,30,18"
108,"9,33,45,19"
109,"19,49,24,35"
110,"12,32,39,31"
111,"6,25,3,38"
112,"40,6,2,43"
113,"22,17,41,12"
114,"49,31,2,46"
115,"47,17,9,33"
116,"40,5,8,31"
117,"41,17,3,38"
118,"25,21,46,49"
119,"35,0,21,17"
120,"32,33,45,44"
121,"31,39,43,46"
122,"28,38,46,27"
123,"30,28,10,16"
124,"29,5,25,19"
125,"23,41,48,39"
126,"24,48,26,15"
127,"27,41,32,44"
128,"17,24,13,8"
129,"5,6,34,18"
130,"29,7,27,48"
131,"48,5,19,11"
132,"40,43,3,1"
133,"9,34,46,14"
134,"12,9,27,24"
135,"4,26,32,45"
136,"8,10,43,49"
137,"35,44,39,23"
138,"26,32,20,4"
139,"33,42,4,34"
140,"25,11,48,22"
141,"39,16,45,44"
142,"37,10,18,41"
143,"42,43,3,17"
144,"5,45,15,49"
145,"20,11,44,31"
146,"38,36,35,49"
147,"2,27,1,21"
148,"14,35,1,8"
149,"36,34,2,45"
150,"17,40,46,15"
151,"25,31,33,20"
152,"35,11,7,41"
153,"6,28,9,40"
154,"43,32,30,28"
155,"26,13,45,23"
156,"41,7,45,12"
157,"41,1,40,17"
158,"22,25,5,42"
159,"2,7,10,18"
160,"25,21,16,6"
161,"28,14,15,48"
162,"15,30,4,44"
163,"48,27,8,29"
164,"7,2,12,16"
165,"45,27,11,37"
166,"8,30,34,40"
167,"15,10,43,49"
168,"31,30,42,35"
169,"39,12,40,49"
170,"4,41,42,21"
171,"16,17,22,4"
172,"8,46,39,0"
173,"34,30,35,49"
174,"15,33,42,35"
175,"43,3,10,47"
176,"0,19,34,1"
177,"14,19,10,18"
178,"47,45,24,17"
179,"10,37,6,33"
180,"40,43,16,36"
181,"25,13,38,33"
182,"44,34,20,11"
183,"9,42,7,37"
184,"10,35,40,14"
185,"45,33,26,1"
186,"16,46,9,3"
187,"4,49,44,17"
188,"10,48,26,11"
189,"40,41,12,20"
190,"19,34,29,9"
191,"27,5,44,29"
192,"49,39,47,37"
193,"33,4,14,39"
194,"46,17,25,22"
195,"47,46,42,4"
196,"17,49,8,36"
197,"20,23,18,2"
198,"8,39,49,30"
199,"32,13,21,27"
200,"42,40,47,39"
201,"37,48,1,14"
202,"29,27,23,49"
203,"33,28,31,19"
204,"47,33,18,2"
205,"48,16,12,5"
206,"11,45,37,0"
207,"29,8,44,42"
208,"19,23,37,16"
209,"28,16,11,48"
210,"32,37,21,4"
211,"2,24,46,43"
212,"30,38,41,26"
213,"8,17,3,47"
214,"21,46,16,33"
215,"32,46,6,31"
216,"15,11,31,41"
217,"20,5,18,34"
218,"11,12,16,0"
219,"45,11,37,6"
220,"22,23,11,47"
221,"38,46,21,5"
222,"27,15,12,17"
223,"15,37,24,19"
224,"46,11,8,9"
225,"7,38,39,36"
226,"9,6,24,20"
227,"32,18,49,19"
228,"46,18,8,26"
229,"44,39,9,29"
230,"13,24,5,43"
