simulation,selected_columns
0,"7,13,22,37"
1,"15,10,25,6"
2,"10,41,21,46"
3,"9,33,39,25"
4,"40,4,11,20"
5,"4,17,3,15"
6,"23,11,49,6"
7,"0,33,47,37"
8,"18,23,10,28"
9,"39,36,29,37"
10,"1,28,31,9"
11,"33,20,18,32"
12,"2,37,25,14"
13,"42,31,34,33"
14,"42,45,44,35"
15,"4,15,5,16"
16,"28,41,22,9"
17,"24,27,20,40"
18,"16,21,39,22"
19,"31,44,36,1"
20,"44,23,49,8"
21,"43,32,14,44"
22,"23,38,8,44"
23,"14,26,1,34"
24,"32,45,12,17"
25,"40,42,22,13"
26,"39,6,45,36"
27,"13,15,34,39"
28,"18,46,14,33"
29,"37,18,36,30"
30,"20,13,6,46"
31,"5,4,2,29"
32,"22,8,10,30"
33,"1,47,5,19"
34,"5,38,18,35"
35,"8,35,17,27"
36,"4,36,26,2"
37,"45,13,20,29"
38,"26,4,42,10"
39,"4,36,49,13"
40,"36,19,38,41"
41,"4,10,14,40"
42,"19,31,48,13"
43,"40,7,36,48"
44,"37,14,33,15"
45,"40,47,36,27"
46,"25,35,21,37"
47,"49,27,42,7"
48,"23,3,15,6"
49,"13,5,10,30"
50,"20,46,10,6"
51,"19,12,15,2"
52,"21,2,24,8"
53,"7,40,22,38"
54,"15,12,8,7"
55,"32,3,29,35"
56,"39,24,10,35"
57,"15,40,39,45"
58,"33,23,26,32"
59,"10,9,35,8"
60,"28,0,5,34"
61,"32,10,1,42"
62,"17,40,20,48"
63,"25,45,35,26"
64,"12,20,30,24"
65,"14,15,39,10"
66,"45,26,7,39"
67,"39,25,12,3"
68,"9,38,23,41"
69,"49,2,8,10"
70,"26,21,12,4"
71,"23,24,16,14"
72,"10,28,32,14"
73,"39,34,7,26"
74,"28,45,34,32"
75,"32,33,14,6"
76,"12,21,45,46"
77,"34,5,38,4"
78,"19,7,18,39"
79,"16,34,46,44"
80,"16,31,43,46"
81,"30,39,19,6"
82,"33,15,39,12"
83,"2,31,45,46"
84,"11,7,23,16"
85,"12,23,34,9"
86,"10,20,35,8"
87,"24,33,14,29"
88,"24,1,15,44"
89,"18,37,28,3"
90,"40,9,25,8"
91,"28,30,1,22"
92,"16,10,12,38"
93,"40,19,15,2"
94,"41,31,1,10"
95,"25,19,7,35"
96,"36,28,45,20"
97,"49,4,25,2"
98,"34,4,31,11"
99,"47,12,20,16"
100,"47,19,4,38"
101,"47,35,4,18"
102,"10,28,27,15"
103,"47,3,46,10"
104,"32,47,12,33"
105,"5,43,16,15"
106,"11,44,24,3"
107,"25,1,14,32"
108,"13,18,14,28"
109,"38,6,39,9"
110,"2,39,3,31"
111,"33,15,28,30"
112,"49,25,45,22"
113,"36,43,4,47"
114,"26,34,46,18"
115,"14,23,45,36"
116,"47,12,8,21"
117,"1,14,43,44"
118,"24,35,2,49"
119,"18,5,22,46"
120,"23,2,13,43"
121,"19,2,42,49"
122,"49,35,25,16"
123,"21,10,45,49"
124,"14,31,43,12"
125,"18,13,47,49"
126,"21,40,31,11"
127,"13,22,16,11"
128,"15,27,33,26"
129,"23,0,41,3"
130,"13,47,18,15"
131,"28,13,16,41"
132,"9,40,44,16"
133,"44,26,11,28"
134,"26,48,24,7"
135,"29,16,6,20"
136,"37,22,27,6"
137,"38,37,10,21"
138,"26,10,11,31"
139,"15,30,46,27"
140,"2,36,40,15"
141,"37,36,31,39"
142,"7,23,30,34"
143,"0,7,1,37"
144,"49,4,35,43"
145,"26,22,15,17"
146,"0,46,3,39"
147,"11,12,25,43"
148,"3,9,44,48"
149,"1,30,25,3"
150,"22,17,41,19"
151,"48,43,35,39"
152,"12,0,43,40"
153,"29,10,31,24"
154,"17,15,11,18"
155,"2,24,31,20"
156,"24,43,25,13"
157,"32,39,42,33"
158,"46,27,2,17"
159,"11,26,6,8"
160,"2,25,32,23"
161,"22,44,48,29"
162,"35,30,47,42"
163,"1,46,19,16"
164,"10,30,9,42"
165,"26,27,9,42"
166,"42,19,37,15"
167,"20,46,45,19"
168,"10,27,18,19"
169,"37,5,28,24"
170,"10,0,8,30"
171,"40,4,48,10"
172,"13,36,27,41"
173,"19,28,37,46"
174,"15,49,7,2"
175,"9,37,14,35"
176,"21,33,20,22"
177,"38,24,31,16"
178,"3,42,33,15"
179,"12,18,5,2"
180,"27,1,22,10"
181,"35,31,36,33"
182,"36,37,23,14"
183,"8,9,40,41"
184,"47,21,17,27"
185,"0,35,33,10"
186,"29,43,36,13"
187,"33,16,4,17"
188,"5,44,46,37"
189,"41,2,34,35"
190,"8,21,5,2"
191,"46,44,47,19"
192,"20,14,9,28"
193,"32,6,40,12"
194,"4,41,34,19"
195,"29,22,24,36"
196,"14,44,39,28"
197,"27,44,12,17"
198,"44,41,21,6"
199,"22,31,37,19"
200,"44,10,47,49"
201,"8,36,11,25"
202,"13,22,4,18"
203,"48,34,30,14"
204,"22,19,47,26"
205,"27,39,3,18"
206,"26,24,34,35"
207,"16,21,25,24"
208,"30,2,41,23"
209,"23,43,20,2"
210,"41,46,31,44"
211,"12,4,24,48"
212,"31,27,48,30"
213,"33,42,37,20"
214,"17,5,10,35"
215,"34,7,14,32"
216,"42,34,13,9"
217,"26,30,43,2"
218,"37,16,40,36"
219,"15,7,14,1"
220,"14,7,46,5"
221,"3,19,30,34"
222,"0,10,2,49"
223,"32,37,18,20"
224,"47,21,23,34"
225,"30,11,31,43"
226,"37,35,47,19"
227,"32,41,35,18"
228,"27,0,33,21"
229,"42,31,35,23"
230,"1,20,47,28"
231,"26,35,49,39"
232,"16,6,18,36"
233,"10,2,9,6"
234,"41,46,42,48"
235,"14,25,17,47"
236,"13,23,20,24"
237,"43,10,36,27"
238,"40,21,36,13"
239,"10,29,20,44"
240,"6,49,41,22"
241,"24,16,29,30"
242,"11,39,4,18"
243,"33,14,46,21"
244,"13,35,9,17"
245,"23,5,4,30"
246,"40,14,38,28"
247,"6,25,5,24"
248,"5,40,3,42"
249,"0,14,45,28"
250,"38,3,13,10"
251,"12,48,35,11"
252,"10,23,38,46"
253,"27,16,5,3"
254,"4,34,30,13"
255,"24,27,7,4"
256,"34,36,8,37"
257,"49,43,8,7"
258,"37,4,8,22"
259,"8,15,16,13"
260,"48,46,16,11"
261,"14,7,40,12"
262,"4,42,19,30"
263,"16,30,29,34"
264,"36,16,45,14"
265,"43,23,24,20"
266,"44,7,45,27"
267,"0,17,41,39"
268,"10,7,32,26"
269,"45,23,38,29"
270,"0,22,19,35"
271,"9,39,41,13"
272,"25,17,36,12"
273,"48,23,42,49"
274,"2,14,5,47"
275,"16,15,46,3"
276,"43,14,7,0"
277,"30,42,23,7"
278,"15,21,5,24"
279,"31,18,14,32"
280,"2,8,16,3"
281,"28,43,11,14"
282,"17,36,9,22"
283,"35,47,31,36"
284,"39,36,9,34"
285,"48,12,25,11"
286,"31,12,39,7"
287,"43,17,45,40"
288,"42,14,21,1"
289,"45,1,26,10"
290,"4,14,49,18"
291,"27,38,13,47"
292,"16,48,40,35"
293,"30,43,23,20"
294,"37,31,35,30"
295,"12,2,37,49"
296,"46,49,5,19"
297,"1,37,35,34"
298,"38,11,49,9"
299,"25,36,17,16"
300,"3,11,21,47"
301,"30,4,34,37"
302,"42,26,6,16"
303,"0,8,9,3"
304,"44,39,25,36"
305,"37,33,30,27"
