simulation,selected_columns
0,"22,28,5,25"
1,"6,48,11,15"
2,"18,5,3,7"
3,"21,46,43,25"
4,"12,45,32,18"
5,"13,10,35,8"
6,"37,1,28,9"
7,"42,17,16,27"
8,"23,47,38,15"
9,"44,26,15,5"
10,"10,16,42,0"
11,"17,14,43,18"
12,"35,38,44,21"
13,"0,11,36,26"
14,"42,40,20,33"
15,"26,15,25,28"
16,"39,10,17,29"
17,"4,32,23,28"
18,"34,4,41,42"
19,"32,23,49,6"
20,"31,32,8,12"
21,"3,28,21,22"
22,"18,16,44,13"
23,"32,34,0,7"
24,"18,26,16,28"
25,"42,15,41,3"
26,"9,43,4,0"
27,"22,13,46,26"
28,"16,5,9,17"
29,"18,1,20,37"
30,"34,16,42,35"
31,"30,46,40,7"
32,"8,10,26,13"
33,"30,15,11,41"
34,"44,10,18,38"
35,"42,43,22,8"
36,"42,37,43,36"
37,"45,49,40,37"
38,"3,23,45,24"
39,"47,39,14,10"
40,"4,3,9,33"
41,"33,16,44,39"
42,"34,28,36,17"
43,"46,44,12,6"
44,"24,9,35,26"
45,"7,11,35,10"
46,"28,33,4,48"
47,"9,15,8,1"
48,"19,12,43,13"
49,"7,9,22,12"
50,"33,11,42,15"
51,"11,13,43,2"
52,"12,36,2,35"
53,"3,4,12,25"
54,"31,37,33,19"
55,"19,38,29,24"
56,"13,27,47,46"
57,"2,41,44,27"
58,"14,33,20,43"
59,"15,36,22,32"
60,"26,9,18,14"
61,"42,16,47,18"
62,"3,1,40,28"
63,"13,39,25,29"
64,"16,22,43,20"
65,"28,22,48,23"
66,"8,34,28,35"
67,"39,7,22,34"
68,"8,33,39,7"
69,"6,10,48,1"
70,"27,4,43,5"
71,"2,0,36,23"
72,"47,44,36,39"
73,"4,11,27,25"
74,"47,46,32,18"
75,"30,34,10,31"
76,"38,25,24,37"
77,"9,35,48,23"
78,"38,43,34,41"
79,"14,45,1,27"
80,"21,12,26,39"
81,"18,41,15,4"
82,"7,44,10,39"
83,"49,2,41,23"
84,"36,24,45,18"
85,"8,37,49,48"
86,"31,18,35,32"
87,"17,1,29,6"
88,"34,14,26,3"
89,"10,47,15,26"
90,"11,49,24,42"
91,"13,32,38,17"
92,"43,11,1,10"
93,"8,34,33,35"
94,"18,40,47,48"
95,"24,19,0,33"
96,"47,42,13,33"
97,"25,32,31,12"
98,"46,21,28,27"
99,"33,14,28,26"
100,"29,46,23,48"
101,"12,36,23,43"
102,"33,5,22,8"
103,"34,47,6,43"
