simulation,selected_columns
0,"2,24,41,10"
1,"15,22,46,12"
2,"40,3,25,28"
3,"3,0,6,25"
4,"20,3,18,27"
5,"45,26,43,36"
6,"45,11,17,30"
7,"32,3,35,25"
8,"26,24,27,28"
9,"5,11,31,33"
10,"3,21,30,42"
11,"17,16,42,3"
12,"18,37,5,4"
13,"45,34,27,28"
14,"6,1,5,41"
15,"46,10,34,15"
16,"29,12,4,8"
17,"22,39,34,33"
18,"16,28,2,4"
19,"9,21,41,20"
20,"46,10,43,0"
21,"48,6,2,38"
22,"42,4,9,41"
23,"0,4,14,41"
24,"8,22,2,16"
25,"47,17,48,44"
26,"5,1,11,43"
27,"25,34,26,2"
28,"48,43,44,39"
29,"25,4,1,20"
30,"46,20,42,13"
31,"32,39,21,20"
32,"34,45,23,26"
33,"42,39,48,18"
34,"46,16,39,14"
35,"39,41,14,26"
36,"15,20,26,2"
37,"46,9,32,21"
38,"19,14,27,17"
39,"41,49,14,17"
40,"45,13,5,40"
41,"40,9,32,28"
42,"19,12,46,28"
43,"27,12,22,17"
44,"15,19,14,10"
45,"40,41,18,32"
46,"19,8,14,24"
47,"20,26,38,33"
48,"2,12,38,13"
49,"16,13,3,19"
50,"40,47,29,7"
51,"27,43,4,2"
52,"17,30,2,37"
53,"21,48,32,23"
54,"10,27,38,12"
55,"36,47,12,34"
56,"29,12,5,13"
57,"0,41,35,15"
58,"33,2,32,34"
59,"45,47,7,2"
60,"37,42,39,25"
61,"15,14,5,9"
62,"7,2,18,27"
63,"3,8,36,29"
64,"45,41,28,25"
65,"6,20,43,24"
66,"40,25,34,9"
67,"30,4,26,2"
68,"34,37,23,14"
69,"26,21,29,4"
70,"4,35,0,5"
71,"4,46,34,11"
72,"14,2,20,43"
73,"3,1,11,44"
74,"35,2,11,33"
75,"45,41,22,47"
76,"48,17,44,22"
77,"41,13,34,33"
78,"37,22,19,38"
79,"13,37,47,42"
80,"10,22,29,5"
81,"28,25,4,15"
82,"41,35,6,47"
83,"37,3,31,15"
84,"39,45,11,40"
85,"31,36,8,29"
86,"17,48,45,37"
87,"35,21,24,7"
88,"7,11,20,34"
89,"20,32,12,10"
90,"10,27,2,38"
91,"44,27,7,47"
92,"5,22,41,39"
93,"28,20,44,23"
94,"10,1,23,25"
95,"46,10,27,12"
96,"1,14,0,16"
97,"37,33,22,4"
98,"5,8,17,44"
99,"25,13,11,46"
100,"10,46,6,27"
101,"25,13,37,3"
102,"41,25,0,23"
103,"31,36,43,37"
104,"22,25,21,39"
105,"41,20,21,30"
106,"37,40,26,0"
107,"32,19,23,25"
108,"13,20,47,6"
109,"17,49,25,13"
110,"7,45,23,3"
111,"32,22,26,40"
112,"0,15,24,28"
113,"23,33,47,12"
114,"26,13,41,24"
115,"1,21,27,37"
116,"17,26,10,13"
117,"47,7,15,9"
118,"4,29,34,8"
119,"12,45,43,48"
120,"2,8,9,0"
121,"5,1,35,19"
122,"30,23,28,12"
123,"15,13,41,7"
124,"13,36,41,23"
125,"43,2,33,32"
126,"21,13,38,27"
127,"17,22,35,42"
128,"25,11,29,45"
129,"26,47,38,6"
130,"22,13,27,44"
131,"33,28,10,37"
132,"7,3,33,14"
133,"21,33,20,16"
134,"34,14,28,26"
135,"9,34,33,48"
136,"32,22,26,38"
137,"25,26,43,31"
138,"3,7,16,44"
139,"46,28,7,34"
140,"20,19,33,34"
141,"25,21,7,0"
142,"40,29,35,45"
143,"49,2,44,8"
144,"3,31,5,10"
145,"9,2,32,10"
146,"16,43,38,2"
147,"43,6,42,20"
148,"36,32,47,40"
149,"35,46,23,28"
150,"24,0,7,38"
151,"25,42,27,11"
152,"13,4,21,44"
153,"39,45,49,7"
154,"49,3,2,26"
155,"15,48,33,36"
156,"34,30,17,10"
157,"27,25,11,33"
158,"49,0,17,31"
159,"34,20,29,1"
160,"1,20,11,18"
161,"43,21,18,25"
162,"38,41,26,10"
163,"49,33,4,23"
164,"27,12,22,19"
165,"46,20,26,7"
166,"20,32,37,1"
167,"31,14,43,4"
168,"4,37,41,26"
169,"14,2,47,4"
170,"31,16,4,18"
171,"5,19,29,37"
172,"36,27,19,30"
173,"21,19,35,14"
174,"18,2,33,48"
175,"49,29,4,34"
176,"23,20,24,28"
177,"46,3,2,29"
178,"30,42,25,17"
179,"13,10,31,1"
180,"42,31,2,1"
181,"41,22,10,17"
182,"45,36,16,4"
183,"7,1,34,26"
184,"20,37,16,13"
185,"41,11,49,45"
186,"4,9,5,14"
187,"20,8,30,12"
188,"7,26,1,31"
189,"28,20,31,21"
190,"38,23,15,45"
191,"29,36,30,22"
192,"27,34,6,41"
193,"6,1,46,20"
194,"32,21,49,41"
195,"43,27,5,33"
196,"2,5,10,3"
197,"42,29,28,14"
198,"33,46,17,7"
199,"33,5,20,10"
200,"6,23,30,33"
201,"38,0,14,10"
202,"7,33,6,46"
203,"8,47,34,49"
204,"45,13,40,44"
205,"42,23,17,33"
206,"19,21,42,49"
207,"24,12,2,25"
208,"15,27,12,0"
209,"20,6,29,26"
210,"39,22,20,42"
211,"33,10,11,25"
212,"35,38,1,37"
213,"8,41,40,43"
214,"21,42,19,1"
215,"34,0,8,12"
216,"22,5,19,43"
217,"30,33,44,10"
218,"42,14,49,38"
219,"27,36,7,45"
220,"26,30,4,22"
221,"10,46,15,4"
222,"30,26,16,45"
223,"7,32,49,33"
224,"46,20,31,30"
225,"33,21,36,16"
226,"4,37,41,38"
227,"4,2,28,9"
228,"5,32,17,46"
229,"27,6,20,2"
230,"43,27,44,36"
231,"8,9,43,38"
232,"38,6,30,45"
233,"38,25,32,23"
234,"16,40,0,11"
235,"30,18,1,9"
236,"30,4,7,24"
237,"32,16,24,4"
238,"7,42,36,13"
239,"8,28,32,35"
240,"15,10,35,6"
241,"27,24,3,42"
242,"32,15,35,11"
243,"31,5,40,42"
244,"21,10,18,11"
245,"35,3,29,27"
246,"44,22,42,49"
247,"37,35,36,41"
248,"10,21,31,14"
249,"11,28,24,10"
250,"25,17,45,29"
251,"29,47,16,13"
252,"11,1,15,12"
253,"28,35,0,14"
254,"0,39,48,45"
255,"25,48,4,46"
256,"25,28,11,38"
257,"0,46,16,39"
258,"37,19,32,40"
259,"9,28,7,14"
260,"14,23,7,2"
261,"39,6,8,25"
262,"36,26,29,46"
263,"27,37,19,33"
264,"44,47,49,45"
265,"9,1,30,13"
266,"37,25,4,28"
267,"12,43,44,0"
268,"21,29,47,30"
269,"14,29,32,44"
270,"34,6,35,37"
271,"12,17,28,34"
272,"25,24,36,10"
273,"22,32,8,45"
274,"46,20,43,45"
275,"9,43,40,48"
276,"35,17,23,32"
277,"37,47,38,29"
278,"47,7,16,38"
279,"6,33,21,34"
280,"8,37,14,40"
281,"7,0,9,46"
282,"48,1,8,5"
283,"42,26,41,27"
284,"42,21,26,9"
285,"16,4,17,15"
286,"37,26,36,45"
287,"10,36,28,30"
288,"3,49,43,37"
289,"2,14,46,9"
290,"3,26,27,6"
291,"36,2,17,21"
292,"15,12,18,8"
293,"3,35,24,42"
294,"13,28,27,1"
295,"12,43,16,29"
296,"20,13,10,15"
297,"39,16,33,8"
298,"0,43,14,46"
299,"28,29,45,37"
300,"16,3,36,31"
301,"41,17,39,31"
302,"21,31,44,30"
303,"47,2,42,13"
304,"22,8,25,6"
305,"19,24,36,25"
306,"30,1,0,47"
307,"7,5,34,38"
308,"28,42,25,10"
309,"48,4,21,45"
310,"20,48,19,27"
311,"44,9,3,10"
312,"26,18,31,16"
313,"21,16,0,43"
314,"39,35,48,29"
315,"38,22,1,4"
316,"8,26,27,30"
317,"17,23,15,12"
318,"33,32,23,22"
319,"3,43,42,9"
320,"24,13,31,39"
321,"42,21,17,11"
322,"32,28,24,8"
323,"43,25,26,34"
324,"23,30,38,9"
325,"1,14,32,47"
