simulation,selected_columns
0,"8,24,3,33"
1,"32,11,23,14"
2,"22,11,14,12"
3,"36,40,12,24"
4,"15,33,16,39"
5,"30,44,24,47"
6,"19,45,44,25"
7,"28,27,12,33"
8,"37,20,36,45"
9,"37,48,5,0"
10,"36,21,20,22"
11,"31,34,6,46"
12,"32,1,20,0"
13,"9,48,39,43"
14,"34,16,2,6"
15,"18,10,16,31"
16,"44,1,2,39"
17,"28,46,10,21"
18,"1,18,5,43"
19,"2,3,0,23"
20,"6,37,23,9"
21,"22,46,18,16"
22,"25,42,10,23"
23,"30,21,20,14"
24,"23,33,16,26"
25,"0,13,11,38"
26,"33,44,34,3"
27,"33,29,1,38"
28,"33,22,24,13"
29,"38,22,26,29"
30,"22,12,49,21"
31,"13,41,16,1"
32,"31,45,27,48"
33,"14,28,32,34"
34,"44,34,9,36"
35,"16,35,19,14"
36,"6,3,48,45"
37,"28,18,2,43"
38,"6,21,40,23"
39,"6,48,5,17"
40,"39,6,17,0"
41,"1,46,7,32"
42,"24,42,48,17"
43,"14,17,31,20"
44,"36,20,5,34"
45,"26,39,13,18"
46,"30,44,24,20"
47,"11,6,22,13"
48,"40,21,25,47"
49,"25,26,1,12"
50,"35,19,3,21"
51,"33,22,35,26"
52,"44,48,2,43"
53,"30,25,29,31"
54,"41,23,14,2"
55,"39,33,32,3"
56,"19,6,9,13"
57,"11,41,4,3"
58,"44,38,6,7"
59,"6,44,25,36"
60,"45,5,7,34"
61,"38,21,31,40"
62,"0,44,39,14"
63,"2,7,41,46"
64,"47,17,27,39"
65,"46,44,11,31"
66,"9,6,24,17"
67,"36,0,10,20"
68,"42,44,30,24"
69,"41,5,43,27"
70,"16,38,34,28"
71,"20,31,18,17"
72,"33,17,38,49"
73,"28,38,21,49"
74,"6,27,28,13"
75,"39,46,33,5"
76,"19,48,24,14"
77,"2,48,27,17"
78,"43,27,32,39"
79,"5,31,34,30"
80,"29,23,32,10"
81,"17,19,48,9"
82,"39,28,27,6"
83,"21,41,30,19"
84,"20,11,38,28"
85,"0,20,21,13"
86,"27,45,37,7"
87,"19,37,5,16"
88,"10,43,44,25"
89,"19,4,31,30"
90,"4,28,2,45"
91,"39,16,14,12"
92,"1,6,33,49"
93,"18,41,48,15"
94,"35,29,43,12"
95,"47,43,25,24"
96,"9,46,33,31"
97,"39,45,49,43"
98,"36,8,31,43"
99,"46,39,15,17"
100,"8,32,38,31"
101,"19,15,2,29"
102,"6,36,21,35"
103,"49,16,38,30"
104,"18,32,47,22"
105,"39,34,24,8"
106,"34,43,5,21"
107,"34,44,33,14"
108,"17,45,5,16"
109,"25,41,14,43"
110,"35,12,1,11"
111,"7,48,16,36"
112,"29,10,35,6"
113,"26,16,45,40"
114,"6,5,24,4"
115,"24,2,39,45"
116,"48,13,46,4"
117,"9,5,3,24"
118,"19,12,10,34"
119,"38,21,36,25"
120,"34,42,9,43"
121,"25,23,33,3"
122,"34,7,13,22"
123,"28,24,30,1"
124,"15,13,1,5"
125,"21,1,19,25"
126,"46,34,17,22"
127,"43,15,42,31"
128,"42,21,19,37"
129,"23,34,33,10"
130,"20,17,32,40"
131,"15,21,16,7"
132,"47,9,31,2"
133,"0,23,17,25"
134,"0,13,25,7"
135,"40,3,4,33"
136,"49,18,24,6"
137,"19,23,16,35"
138,"1,11,24,49"
139,"31,33,43,25"
140,"29,37,40,41"
141,"5,45,48,12"
142,"4,46,10,33"
143,"43,20,18,46"
144,"43,49,19,39"
145,"4,11,34,7"
146,"35,14,13,32"
147,"17,4,2,14"
148,"21,32,25,0"
149,"22,18,30,1"
150,"13,38,28,15"
151,"32,38,49,40"
152,"39,36,13,45"
153,"22,2,4,16"
154,"26,21,0,27"
155,"21,48,43,39"
156,"2,33,8,5"
157,"49,37,35,44"
158,"1,48,17,49"
159,"49,42,2,17"
160,"16,30,6,48"
161,"30,22,35,39"
162,"13,9,48,32"
163,"11,3,26,15"
164,"36,15,14,3"
165,"34,35,11,9"
166,"39,41,17,36"
167,"17,18,28,41"
168,"36,23,5,18"
169,"40,13,14,39"
170,"48,47,30,25"
171,"1,17,46,28"
172,"9,45,15,19"
173,"2,34,22,48"
174,"6,33,27,9"
175,"34,16,8,3"
176,"23,10,25,36"
177,"34,6,16,48"
178,"7,3,31,13"
179,"4,7,19,22"
180,"28,48,37,33"
181,"7,43,27,13"
182,"33,5,25,29"
183,"7,23,9,47"
184,"31,19,22,30"
185,"11,48,20,28"
186,"21,10,7,47"
187,"43,1,17,14"
188,"9,19,40,15"
189,"27,39,3,18"
190,"38,49,14,29"
191,"11,10,13,33"
192,"33,44,10,11"
193,"10,2,14,24"
194,"19,47,33,28"
195,"38,29,14,9"
196,"0,24,10,2"
197,"11,22,35,9"
198,"47,1,9,19"
199,"26,27,4,8"
