simulation,selected_columns
0,"8,27,32,37"
1,"36,10,13,25"
2,"35,7,29,27"
3,"46,40,33,17"
4,"4,46,14,20"
5,"46,0,8,32"
6,"6,42,27,11"
7,"5,47,49,25"
8,"29,0,10,16"
9,"28,21,33,47"
10,"16,47,0,10"
11,"37,2,21,27"
12,"35,7,8,23"
13,"47,0,20,12"
14,"35,5,6,13"
15,"45,43,14,27"
16,"7,26,41,0"
17,"34,0,18,2"
18,"28,35,15,25"
19,"3,7,38,49"
20,"41,40,18,20"
21,"18,23,41,17"
22,"20,38,47,33"
23,"3,11,32,46"
24,"26,47,35,44"
25,"17,18,8,48"
26,"12,5,25,22"
27,"44,23,16,21"
28,"9,16,34,2"
29,"47,28,7,44"
30,"35,6,21,25"
31,"16,33,17,5"
32,"5,49,0,14"
33,"2,7,29,47"
34,"11,38,28,10"
35,"45,11,17,15"
36,"20,26,11,18"
37,"35,20,36,40"
38,"31,19,22,39"
39,"32,41,4,47"
40,"12,17,27,38"
41,"36,33,43,28"
42,"27,11,40,47"
43,"5,40,7,44"
44,"1,44,38,37"
45,"10,32,16,42"
46,"28,8,19,38"
47,"20,49,11,4"
48,"38,13,30,2"
49,"48,46,40,15"
50,"27,41,40,32"
51,"3,4,41,36"
52,"48,13,33,10"
53,"11,46,30,43"
54,"47,23,7,46"
55,"44,41,18,10"
56,"26,10,38,35"
57,"14,22,38,15"
58,"11,38,1,36"
59,"49,17,41,10"
60,"23,49,12,13"
61,"19,34,39,2"
62,"10,44,35,41"
63,"9,11,13,49"
64,"19,23,1,0"
65,"4,16,27,34"
66,"28,43,13,19"
67,"21,35,37,20"
68,"17,38,33,37"
69,"9,41,7,49"
70,"12,20,42,44"
71,"33,14,17,2"
72,"0,32,49,14"
73,"18,11,3,43"
74,"49,11,12,31"
75,"39,6,18,2"
76,"39,8,34,0"
77,"12,35,7,18"
78,"37,28,24,47"
79,"34,31,11,26"
80,"22,16,44,11"
81,"7,22,26,32"
82,"28,16,25,23"
83,"48,37,25,2"
84,"2,7,44,39"
85,"14,25,45,40"
86,"25,2,10,24"
87,"47,1,16,32"
88,"46,35,29,45"
89,"36,30,18,23"
90,"9,11,10,21"
91,"1,0,8,22"
92,"38,45,2,21"
93,"25,47,41,16"
94,"19,40,5,46"
95,"46,36,24,14"
96,"43,33,48,34"
97,"16,36,31,30"
98,"24,22,0,23"
99,"26,38,2,25"
100,"17,42,19,3"
101,"15,17,47,35"
102,"8,15,32,22"
103,"14,28,32,16"
104,"30,16,48,33"
