simulation,selected_columns
0,"26,9,35,38"
1,"4,22,44,40"
2,"18,9,0,1"
3,"30,26,38,3"
4,"33,11,16,36"
5,"26,11,33,31"
6,"3,29,13,37"
7,"24,49,0,1"
8,"25,14,21,12"
9,"40,18,42,38"
10,"7,45,28,37"
11,"46,28,11,27"
12,"2,38,28,34"
13,"36,42,5,44"
14,"33,19,45,48"
15,"17,13,8,43"
16,"46,9,20,12"
17,"36,4,14,43"
18,"22,33,2,11"
19,"0,7,37,27"
20,"23,21,34,9"
21,"44,33,45,5"
22,"25,23,24,7"
23,"25,20,44,40"
24,"27,22,46,24"
25,"11,45,32,17"
26,"18,21,36,24"
27,"2,28,4,16"
28,"34,9,16,49"
29,"45,3,32,31"
30,"26,33,12,9"
31,"31,37,16,46"
32,"26,47,24,20"
33,"37,18,48,17"
34,"4,12,45,28"
35,"27,33,25,44"
36,"6,49,39,11"
37,"18,20,27,43"
38,"41,27,16,33"
39,"7,17,42,3"
40,"31,24,26,47"
41,"49,1,27,39"
42,"10,24,45,41"
43,"4,19,49,7"
44,"10,15,26,2"
45,"37,21,24,16"
46,"9,20,0,8"
47,"9,27,31,16"
48,"46,12,2,7"
49,"6,2,36,31"
50,"8,16,23,42"
51,"25,30,20,21"
52,"15,4,35,39"
53,"38,26,1,12"
54,"45,20,47,21"
55,"9,13,17,27"
56,"48,40,23,33"
57,"34,2,14,13"
58,"38,48,43,46"
59,"43,10,12,8"
60,"31,46,33,43"
61,"8,35,38,0"
62,"46,10,11,27"
63,"48,32,19,34"
64,"12,28,33,27"
65,"37,47,21,48"
66,"4,1,45,44"
67,"30,33,7,45"
68,"46,21,13,44"
69,"42,29,17,47"
70,"10,13,46,30"
71,"36,21,25,43"
72,"23,3,22,29"
73,"3,45,13,12"
74,"20,13,38,49"
75,"43,13,3,46"
76,"12,37,46,20"
77,"8,7,20,16"
78,"30,35,28,0"
79,"26,4,44,37"
80,"49,30,1,47"
81,"30,3,4,42"
82,"9,48,24,11"
83,"39,4,16,30"
84,"28,16,7,49"
85,"16,20,35,29"
86,"38,47,31,9"
87,"3,2,27,1"
88,"25,23,24,27"
89,"22,28,9,5"
90,"22,32,12,19"
91,"45,49,3,28"
92,"6,37,36,22"
93,"38,43,27,47"
94,"21,37,32,13"
95,"7,30,9,5"
96,"9,31,49,20"
97,"3,9,10,7"
98,"1,34,25,11"
99,"34,20,36,13"
100,"4,21,26,9"
101,"31,12,22,45"
102,"24,17,18,2"
103,"11,32,19,16"
104,"39,20,18,41"
105,"12,15,10,13"
106,"31,30,37,28"
107,"2,36,20,23"
108,"48,24,8,37"
109,"9,17,33,0"
110,"14,22,30,40"
111,"5,15,9,10"
112,"19,24,18,47"
113,"49,34,20,17"
114,"2,6,41,37"
115,"40,31,29,28"
116,"10,5,42,18"
117,"48,32,47,30"
118,"41,35,21,6"
119,"41,0,30,37"
120,"11,26,34,17"
121,"23,38,19,46"
122,"28,34,21,10"
123,"19,38,40,42"
124,"9,24,22,38"
125,"19,20,13,21"
126,"47,15,44,39"
127,"27,26,20,33"
128,"30,13,49,11"
129,"35,4,6,27"
130,"25,7,16,4"
131,"25,39,10,35"
132,"16,12,6,45"
133,"1,5,3,14"
134,"32,15,26,19"
135,"13,36,5,20"
136,"19,32,25,16"
137,"41,34,35,4"
138,"37,35,23,28"
139,"26,4,9,8"
140,"1,21,42,43"
141,"15,26,8,11"
142,"1,39,0,44"
143,"9,23,12,44"
144,"33,21,24,26"
145,"2,41,0,44"
146,"16,21,9,31"
147,"23,45,28,20"
148,"8,12,23,22"
149,"45,40,27,6"
150,"13,2,36,12"
151,"31,1,28,12"
152,"48,32,47,30"
153,"4,1,38,31"
154,"9,8,30,1"
155,"27,39,46,41"
156,"5,44,30,36"
157,"28,49,25,39"
158,"22,23,20,32"
159,"42,36,43,35"
160,"42,49,10,24"
161,"1,43,46,49"
162,"2,7,40,29"
163,"41,36,1,13"
164,"40,33,28,12"
165,"37,42,49,15"
166,"0,24,28,2"
167,"21,49,19,0"
168,"26,3,49,11"
169,"38,2,40,1"
170,"17,10,27,46"
171,"47,37,19,40"
172,"37,27,1,43"
173,"43,37,47,18"
174,"22,17,24,31"
175,"48,41,4,13"
176,"18,35,19,37"
177,"18,33,23,48"
178,"15,33,44,36"
179,"30,31,9,39"
180,"33,22,30,39"
181,"42,41,32,44"
182,"38,39,12,47"
183,"12,35,27,49"
184,"44,21,14,23"
185,"46,5,29,0"
186,"47,12,14,21"
187,"46,38,43,37"
188,"9,1,37,26"
189,"31,42,26,2"
190,"44,8,19,38"
191,"26,9,7,19"
