simulation,selected_columns
0,"12,23,5,42"
1,"37,19,33,0"
2,"1,14,44,24"
3,"33,12,37,21"
4,"21,15,35,14"
5,"24,18,12,15"
6,"9,46,0,39"
7,"47,21,9,33"
8,"43,3,35,49"
9,"15,1,47,4"
10,"19,9,26,7"
11,"12,45,31,24"
12,"3,10,19,43"
13,"40,6,20,43"
14,"27,26,28,9"
15,"47,9,11,4"
16,"45,28,9,34"
17,"30,12,4,40"
18,"22,18,42,41"
19,"40,38,33,39"
20,"1,33,6,0"
21,"32,18,23,1"
22,"25,34,11,10"
23,"38,25,13,31"
24,"42,41,1,45"
25,"4,28,45,48"
26,"26,22,33,13"
27,"23,18,2,29"
28,"20,22,7,41"
29,"45,39,35,43"
30,"23,48,32,33"
31,"44,19,24,31"
32,"47,33,11,45"
33,"34,32,13,4"
34,"38,33,45,3"
35,"21,44,26,25"
36,"18,23,22,10"
37,"0,43,39,22"
38,"4,37,41,8"
39,"15,30,47,26"
40,"16,37,6,43"
41,"16,33,3,2"
42,"42,48,43,33"
43,"25,47,8,40"
44,"27,49,5,25"
45,"13,1,14,26"
46,"24,29,47,21"
47,"0,30,41,14"
48,"3,31,2,10"
49,"40,22,30,6"
50,"11,31,38,39"
51,"37,17,22,5"
52,"41,27,31,33"
53,"47,6,39,43"
54,"7,17,32,9"
55,"18,45,34,35"
56,"1,34,21,18"
57,"15,8,14,48"
58,"48,9,18,14"
59,"33,3,43,24"
60,"5,40,43,49"
61,"31,4,40,14"
62,"2,38,34,1"
63,"41,11,45,29"
64,"11,20,18,48"
65,"26,13,9,39"
66,"46,22,15,19"
67,"45,34,12,16"
68,"49,16,41,37"
69,"2,17,40,21"
70,"4,15,33,0"
71,"38,44,46,2"
72,"13,19,24,20"
73,"34,47,33,42"
74,"1,9,33,43"
75,"14,41,39,27"
76,"2,19,17,37"
77,"4,39,32,1"
78,"9,35,24,2"
79,"15,46,47,28"
80,"33,35,10,43"
81,"11,41,32,29"
82,"15,38,25,43"
83,"43,23,27,13"
84,"17,47,19,11"
85,"39,36,9,15"
86,"15,2,10,21"
87,"18,49,47,33"
88,"13,25,46,48"
89,"22,12,5,10"
90,"15,41,20,3"
91,"33,19,13,48"
92,"10,9,18,15"
93,"43,47,28,29"
94,"28,3,31,46"
95,"33,11,35,6"
96,"18,26,29,32"
97,"25,36,32,21"
98,"17,30,9,47"
99,"18,32,8,41"
100,"36,23,5,37"
101,"5,46,16,44"
102,"5,2,38,1"
103,"1,42,34,10"
104,"32,11,10,0"
105,"24,44,35,36"
106,"5,43,29,19"
