simulation,selected_columns
0,"3,38,8,44"
1,"20,26,9,23"
2,"20,0,33,46"
3,"49,24,1,16"
4,"8,21,14,31"
5,"39,13,26,22"
6,"8,1,11,13"
7,"22,34,38,43"
8,"25,9,49,1"
9,"30,41,37,43"
10,"44,48,39,31"
11,"36,38,45,48"
12,"48,46,33,17"
13,"33,16,17,5"
14,"25,38,16,44"
15,"0,34,45,42"
16,"29,5,18,28"
17,"44,11,33,7"
18,"4,47,9,31"
19,"6,31,3,29"
20,"12,48,49,11"
21,"2,6,28,41"
22,"32,45,0,8"
23,"27,1,43,41"
24,"46,8,38,29"
25,"26,34,17,48"
26,"7,30,13,17"
27,"41,34,33,13"
28,"34,20,39,36"
29,"39,29,26,28"
30,"9,47,6,2"
31,"31,20,0,15"
32,"40,21,33,19"
33,"24,48,30,45"
34,"42,20,16,37"
35,"30,3,0,24"
36,"19,13,35,45"
37,"44,18,26,11"
38,"13,38,10,16"
39,"47,30,48,45"
40,"11,3,19,4"
41,"4,29,10,11"
42,"35,25,14,6"
43,"29,24,16,20"
44,"19,39,37,14"
45,"9,19,13,21"
46,"21,32,14,6"
47,"10,3,7,44"
48,"44,32,37,31"
49,"41,7,16,12"
50,"39,10,9,19"
51,"22,48,36,10"
52,"4,13,43,19"
53,"19,7,46,18"
54,"39,18,16,4"
55,"20,48,40,43"
56,"13,9,41,44"
57,"16,12,26,14"
58,"44,30,27,4"
59,"13,22,30,20"
60,"24,30,0,2"
61,"8,40,37,33"
62,"1,11,32,0"
63,"18,46,41,8"
64,"7,42,43,45"
65,"20,41,27,11"
66,"43,30,33,16"
67,"23,18,12,46"
68,"45,47,8,17"
69,"37,31,12,6"
70,"40,36,48,16"
71,"41,0,14,23"
72,"46,41,48,15"
73,"45,9,3,24"
74,"33,39,38,21"
75,"24,28,6,9"
76,"37,7,0,24"
77,"2,24,16,13"
78,"27,9,36,21"
79,"1,45,12,37"
80,"21,43,11,7"
81,"32,33,48,42"
82,"15,47,39,31"
83,"37,29,8,16"
84,"39,46,3,18"
85,"30,2,25,27"
86,"35,42,43,40"
87,"46,3,23,35"
88,"9,27,32,34"
89,"9,10,13,17"
90,"15,21,40,46"
91,"20,15,28,3"
92,"28,4,17,33"
93,"47,41,4,44"
94,"3,41,18,24"
95,"32,39,4,7"
96,"12,32,47,19"
97,"33,1,32,24"
98,"42,20,4,36"
99,"40,33,34,45"
100,"23,42,10,31"
101,"5,6,20,23"
102,"27,45,32,1"
103,"28,7,3,16"
104,"47,43,41,36"
105,"17,11,19,20"
106,"31,33,15,26"
107,"1,49,17,7"
108,"43,25,0,9"
109,"29,31,47,35"
110,"46,36,39,32"
111,"30,12,29,31"
112,"45,49,47,42"
113,"5,17,9,22"
114,"20,44,49,3"
115,"18,28,27,14"
116,"38,29,48,7"
117,"43,40,10,19"
118,"21,17,23,41"
119,"11,8,26,7"
120,"46,40,39,42"
121,"4,35,33,20"
122,"4,25,3,15"
123,"23,26,33,10"
124,"36,12,1,21"
125,"12,33,34,30"
126,"35,46,27,2"
127,"9,27,17,40"
128,"19,37,39,33"
129,"28,4,38,49"
130,"6,19,9,13"
131,"31,28,24,16"
132,"20,21,34,38"
133,"16,7,27,23"
134,"16,6,1,18"
135,"6,0,37,8"
136,"42,34,49,39"
137,"41,15,36,49"
138,"34,14,7,27"
139,"42,18,12,40"
140,"41,14,47,38"
141,"49,5,44,31"
142,"40,30,23,9"
143,"42,25,41,13"
144,"9,23,49,19"
145,"46,8,32,25"
146,"38,35,32,25"
147,"6,37,5,31"
148,"39,44,40,22"
149,"14,26,0,48"
150,"40,38,24,27"
151,"40,47,17,20"
152,"43,0,15,35"
153,"24,18,31,32"
154,"47,43,5,6"
155,"32,12,13,45"
156,"14,20,31,42"
157,"28,9,22,36"
158,"16,47,18,1"
159,"35,17,37,39"
160,"43,25,31,47"
161,"35,24,45,10"
162,"22,20,6,18"
163,"7,47,13,46"
164,"17,32,42,40"
165,"18,35,10,3"
166,"38,28,3,44"
167,"23,0,35,13"
168,"17,20,38,19"
169,"33,19,6,18"
170,"1,31,33,36"
171,"6,25,29,32"
172,"13,0,24,35"
173,"10,29,26,6"
174,"2,6,31,27"
175,"37,40,49,22"
176,"32,49,41,17"
177,"39,44,41,7"
178,"16,37,22,11"
179,"39,38,18,41"
180,"7,13,9,19"
181,"47,37,44,1"
182,"43,42,25,34"
183,"23,15,30,16"
184,"18,20,1,17"
185,"30,8,32,40"
186,"37,7,17,42"
187,"3,31,43,17"
188,"12,48,31,22"
189,"49,29,12,41"
190,"7,46,31,27"
191,"6,16,41,37"
192,"28,39,4,34"
193,"25,32,41,35"
194,"40,44,46,38"
195,"7,23,25,34"
196,"13,6,23,36"
197,"25,0,5,6"
198,"40,15,6,34"
199,"0,9,28,24"
