simulation,selected_columns
0,"47,44,1,17"
1,"30,18,1,7"
2,"1,17,14,44"
3,"9,33,15,34"
4,"22,47,38,30"
5,"18,33,22,37"
6,"15,48,25,18"
7,"0,40,16,2"
8,"23,14,9,34"
9,"21,13,49,17"
10,"41,28,21,39"
11,"37,49,38,26"
12,"38,18,22,1"
13,"4,32,23,41"
14,"49,24,6,39"
15,"33,22,30,9"
16,"31,38,7,6"
17,"34,41,3,16"
18,"8,39,24,42"
19,"12,2,21,8"
20,"39,44,41,40"
21,"27,25,33,21"
22,"39,13,8,24"
23,"5,44,36,21"
24,"24,20,30,1"
25,"11,32,45,36"
26,"19,12,20,0"
27,"7,28,30,32"
28,"17,7,49,10"
29,"8,24,34,7"
30,"12,30,3,20"
31,"31,49,5,18"
32,"40,49,27,30"
33,"39,19,4,27"
34,"7,25,26,3"
35,"41,8,44,29"
36,"45,31,25,42"
37,"31,8,4,35"
38,"7,33,11,20"
39,"10,26,14,34"
40,"34,44,18,25"
41,"25,6,46,24"
42,"26,16,45,47"
43,"24,15,3,4"
44,"18,3,35,28"
45,"4,18,49,20"
46,"35,4,18,11"
47,"25,37,39,46"
48,"27,19,45,17"
49,"40,31,16,37"
50,"14,29,36,45"
51,"0,1,49,3"
52,"44,49,41,31"
53,"23,20,17,32"
54,"13,3,16,12"
55,"15,30,8,16"
56,"21,20,2,25"
57,"26,42,31,35"
58,"27,48,28,23"
59,"8,42,11,30"
60,"23,25,28,37"
61,"2,41,18,13"
62,"33,17,44,47"
63,"30,26,17,24"
64,"12,25,33,27"
65,"40,16,27,4"
66,"31,26,36,28"
67,"43,1,36,39"
68,"5,43,14,18"
69,"44,10,43,40"
70,"5,49,21,27"
71,"43,32,12,15"
72,"25,3,14,40"
73,"31,14,5,21"
74,"6,17,2,45"
75,"23,28,35,43"
76,"38,47,2,6"
77,"14,24,8,1"
78,"9,10,2,15"
79,"16,45,33,22"
80,"19,37,42,31"
81,"41,26,43,34"
82,"41,40,7,9"
83,"43,39,29,20"
84,"7,32,27,44"
85,"25,19,35,40"
86,"44,3,42,10"
87,"49,32,42,48"
88,"34,7,39,49"
89,"46,4,21,19"
90,"49,2,23,30"
91,"45,3,36,35"
92,"8,13,18,19"
93,"10,44,11,37"
94,"45,9,13,2"
95,"45,17,20,25"
96,"4,33,44,5"
97,"19,22,37,47"
98,"31,47,32,42"
99,"5,32,16,21"
100,"43,44,38,29"
101,"13,43,4,11"
102,"25,9,44,14"
103,"30,44,12,47"
104,"46,40,11,36"
105,"11,24,16,36"
106,"2,26,18,9"
107,"23,10,27,16"
108,"27,7,45,47"
109,"29,49,40,22"
110,"38,25,16,28"
111,"5,19,14,1"
112,"44,13,11,26"
113,"13,48,27,18"
114,"0,25,10,45"
115,"36,4,16,26"
116,"32,26,20,33"
117,"31,19,43,41"
118,"24,12,13,28"
119,"43,47,12,14"
120,"39,19,3,31"
121,"17,27,34,30"
122,"29,2,46,40"
123,"46,33,3,31"
124,"3,42,45,18"
125,"12,49,39,40"
126,"25,32,7,10"
127,"46,7,44,21"
128,"37,44,18,20"
129,"17,12,38,45"
130,"18,41,29,21"
131,"39,23,16,22"
132,"33,28,10,43"
133,"10,3,28,18"
134,"28,26,27,13"
135,"17,46,9,43"
136,"26,40,48,21"
137,"39,25,0,33"
138,"14,34,8,44"
139,"8,4,42,47"
140,"12,15,3,38"
141,"25,45,13,24"
142,"45,14,33,43"
143,"24,41,6,18"
144,"33,17,28,21"
145,"42,45,34,48"
146,"20,31,1,29"
147,"41,40,9,7"
148,"3,24,40,25"
149,"18,20,47,1"
150,"27,26,21,4"
151,"37,6,25,3"
152,"1,32,22,0"
153,"28,38,14,22"
154,"31,0,22,18"
155,"27,33,47,38"
156,"44,18,25,3"
157,"3,32,43,35"
158,"44,8,13,45"
159,"32,19,48,41"
160,"13,19,22,44"
161,"27,49,15,4"
162,"30,43,8,21"
163,"20,31,13,25"
164,"46,26,32,8"
165,"15,44,19,26"
166,"45,13,40,24"
167,"11,27,10,33"
168,"18,42,43,30"
169,"48,46,2,31"
170,"12,27,4,9"
171,"29,34,25,13"
172,"49,38,13,46"
173,"46,16,18,42"
174,"34,0,39,35"
175,"36,12,43,3"
176,"1,26,34,28"
177,"3,48,15,20"
178,"9,24,42,45"
179,"39,13,27,31"
180,"10,35,21,23"
181,"5,49,28,30"
182,"0,34,28,11"
183,"45,22,9,16"
184,"31,0,33,48"
185,"37,10,20,26"
186,"40,43,6,19"
187,"17,45,49,8"
188,"12,19,44,17"
189,"37,36,31,1"
190,"25,49,5,34"
191,"21,23,48,45"
192,"5,34,48,36"
193,"33,15,32,29"
194,"5,24,9,36"
195,"2,33,46,19"
196,"43,35,5,10"
197,"13,32,24,45"
198,"32,36,47,14"
199,"8,21,48,25"
200,"6,35,23,13"
201,"14,35,6,43"
202,"8,4,1,25"
203,"41,33,47,26"
204,"21,33,1,22"
205,"47,2,21,42"
206,"1,48,9,43"
207,"40,44,19,9"
208,"44,26,0,17"
209,"43,26,35,37"
210,"29,10,19,28"
211,"8,31,6,24"
212,"1,16,37,34"
213,"31,18,19,23"
214,"31,29,33,14"
215,"36,11,29,47"
216,"5,9,4,33"
217,"39,43,8,34"
218,"49,23,33,5"
219,"5,42,34,0"
220,"36,17,21,49"
221,"3,43,41,18"
222,"32,7,4,27"
223,"11,48,19,42"
224,"18,36,32,9"
225,"15,1,17,40"
226,"5,40,9,15"
227,"49,42,48,43"
228,"1,44,38,27"
229,"1,31,23,35"
230,"10,11,23,19"
231,"25,27,36,10"
232,"14,35,48,47"
233,"27,46,7,1"
234,"6,15,48,7"
235,"9,14,36,8"
236,"3,6,17,9"
237,"47,35,29,5"
238,"8,14,2,24"
239,"48,26,1,17"
240,"5,49,38,18"
241,"4,42,16,21"
242,"8,40,34,33"
243,"9,3,40,34"
244,"41,47,7,21"
245,"13,48,28,3"
246,"33,47,29,38"
247,"11,5,17,32"
248,"4,24,46,34"
249,"45,5,6,47"
250,"14,3,10,0"
251,"29,48,43,5"
252,"45,16,20,28"
253,"41,10,21,44"
254,"1,21,5,15"
255,"0,9,21,41"
256,"19,30,33,10"
257,"5,9,21,42"
258,"10,32,1,34"
259,"12,49,15,2"
260,"47,38,30,32"
261,"38,47,2,7"
262,"39,41,18,16"
263,"9,34,18,26"
264,"4,49,10,1"
265,"5,31,32,41"
266,"26,0,32,16"
267,"36,48,37,1"
268,"22,19,27,13"
269,"6,13,41,26"
270,"0,19,16,14"
271,"17,13,16,37"
272,"24,36,47,45"
273,"18,34,36,7"
274,"46,20,9,27"
275,"19,21,32,25"
276,"17,1,7,23"
277,"6,34,38,42"
278,"39,20,47,2"
279,"37,44,22,8"
280,"6,36,22,28"
281,"16,32,48,6"
282,"0,1,42,7"
283,"22,31,35,18"
284,"1,11,16,45"
285,"19,31,29,22"
286,"19,30,11,46"
287,"44,14,16,0"
288,"2,41,15,7"
289,"18,22,27,7"
290,"44,8,48,7"
291,"12,35,49,37"
292,"24,31,33,22"
293,"36,17,11,33"
294,"33,2,13,39"
295,"44,46,43,6"
296,"19,31,39,6"
297,"7,31,4,36"
298,"38,13,32,19"
299,"26,16,3,25"
300,"12,22,42,25"
301,"47,9,49,26"
302,"39,37,22,24"
303,"46,13,24,30"
304,"7,17,32,16"
305,"17,41,42,30"
306,"31,6,30,27"
307,"26,32,46,44"
308,"14,18,16,26"
309,"29,27,1,9"
310,"35,12,45,33"
311,"15,44,46,18"
312,"3,49,5,16"
313,"7,9,15,16"
314,"36,27,7,13"
315,"31,40,1,20"
316,"44,23,39,45"
317,"49,34,46,1"
318,"4,9,43,11"
319,"3,34,11,40"
320,"14,13,34,43"
321,"16,43,1,22"
322,"27,6,11,45"
323,"29,5,27,17"
324,"3,29,26,45"
325,"23,35,13,17"
326,"46,24,39,30"
327,"1,13,8,6"
328,"33,6,26,42"
329,"49,1,44,38"
330,"34,13,26,7"
331,"16,30,8,1"
332,"31,23,46,10"
333,"46,25,2,49"
334,"23,22,10,1"
335,"47,25,44,39"
336,"6,36,24,22"
337,"3,13,41,20"
338,"31,12,29,33"
