simulation,selected_columns
0,"24,30,28,0"
1,"25,34,10,17"
2,"27,14,24,19"
3,"26,14,4,40"
4,"40,47,11,31"
5,"7,25,31,1"
6,"30,17,48,42"
7,"2,7,11,28"
8,"32,11,7,23"
9,"16,32,8,22"
10,"11,38,13,37"
11,"34,3,13,1"
12,"12,32,21,3"
13,"5,8,4,12"
14,"47,22,35,37"
15,"9,27,7,42"
16,"44,9,26,8"
17,"21,22,43,48"
18,"39,11,44,38"
19,"0,32,27,21"
20,"40,28,46,21"
21,"11,22,39,45"
22,"6,5,38,3"
23,"38,42,12,24"
24,"49,2,42,0"
25,"22,13,39,28"
26,"11,12,20,3"
27,"14,11,18,3"
28,"27,31,23,0"
29,"31,30,0,44"
30,"25,32,4,44"
31,"2,29,37,12"
32,"30,9,8,12"
33,"45,44,38,40"
34,"25,27,49,38"
35,"35,6,4,24"
36,"33,38,26,45"
37,"42,44,46,32"
38,"2,24,10,26"
39,"38,9,5,49"
40,"23,12,6,32"
41,"35,41,3,47"
42,"0,24,2,10"
43,"20,0,1,17"
44,"43,23,46,42"
45,"44,11,24,33"
46,"22,6,49,45"
47,"48,39,3,17"
48,"7,41,12,29"
49,"17,48,36,29"
50,"18,4,39,41"
51,"47,0,1,25"
52,"40,16,38,24"
53,"10,49,23,0"
54,"7,31,13,36"
55,"22,19,4,34"
56,"37,33,1,26"
57,"36,30,1,33"
58,"27,3,36,48"
59,"12,2,20,34"
60,"28,30,36,2"
61,"0,4,21,18"
62,"13,36,26,48"
63,"5,44,4,20"
64,"21,38,46,5"
65,"30,41,13,23"
66,"28,31,8,35"
67,"5,47,46,13"
68,"20,43,47,23"
69,"47,3,21,44"
70,"49,17,46,30"
71,"45,46,24,48"
72,"8,37,30,25"
73,"0,31,8,45"
74,"3,29,32,21"
75,"25,23,41,29"
76,"36,45,41,44"
77,"37,9,0,17"
78,"26,16,36,45"
79,"19,42,4,34"
80,"34,29,27,26"
81,"2,20,26,4"
82,"17,34,49,41"
83,"45,0,28,49"
84,"29,4,37,31"
85,"24,30,19,25"
86,"4,11,48,36"
87,"2,16,18,24"
88,"4,31,7,32"
89,"15,48,36,49"
90,"10,24,1,8"
91,"28,5,34,21"
92,"31,5,20,12"
93,"19,4,37,49"
94,"48,34,28,42"
95,"21,19,48,22"
96,"22,38,45,48"
97,"26,41,14,20"
98,"17,27,33,2"
99,"12,47,43,1"
100,"40,8,22,32"
101,"36,3,16,0"
102,"36,6,8,41"
103,"32,42,10,12"
104,"37,27,49,25"
105,"40,7,23,14"
106,"40,7,13,46"
107,"10,4,42,43"
108,"4,6,49,20"
109,"35,30,23,44"
110,"0,10,47,23"
111,"30,26,36,16"
112,"26,9,39,33"
113,"23,46,14,32"
114,"28,25,27,16"
115,"14,19,43,3"
116,"45,37,16,2"
117,"11,3,0,2"
118,"20,12,30,46"
119,"42,18,9,35"
120,"48,29,2,24"
121,"17,21,36,6"
122,"42,7,25,31"
123,"6,13,33,0"
124,"23,38,19,32"
125,"17,38,26,33"
126,"39,25,33,35"
127,"28,30,49,7"
128,"1,29,21,48"
129,"20,24,23,10"
130,"26,14,41,18"
131,"7,29,38,8"
132,"43,38,34,47"
133,"46,30,29,26"
134,"45,36,17,16"
135,"45,1,12,4"
136,"7,22,35,45"
137,"18,15,45,9"
138,"25,13,3,34"
139,"11,0,44,40"
140,"11,49,42,35"
141,"36,30,47,49"
142,"42,32,7,1"
143,"5,33,45,49"
144,"12,22,29,4"
145,"47,37,11,24"
146,"3,39,47,2"
147,"2,7,1,12"
148,"14,9,43,2"
149,"33,18,35,17"
150,"46,14,43,31"
151,"47,10,24,12"
152,"17,0,23,9"
153,"49,46,47,15"
154,"4,13,3,17"
155,"38,31,35,29"
