simulation,selected_columns
0,"37,35,15,34"
1,"22,13,10,37"
2,"15,9,48,44"
3,"28,16,18,3"
4,"23,14,42,33"
5,"43,26,1,28"
6,"27,14,6,30"
7,"2,47,1,49"
8,"42,30,40,26"
9,"24,8,35,25"
10,"45,35,6,49"
11,"32,33,28,47"
12,"15,38,26,37"
13,"6,1,29,4"
14,"41,3,46,31"
15,"36,13,21,5"
16,"0,17,2,28"
17,"2,41,18,49"
18,"23,9,29,26"
19,"5,6,31,3"
20,"40,23,11,6"
21,"5,7,47,4"
22,"30,20,36,23"
23,"2,37,24,17"
24,"5,16,46,34"
25,"19,1,44,8"
26,"16,7,28,31"
27,"22,14,13,33"
28,"28,10,2,39"
29,"43,30,4,19"
30,"35,48,14,33"
31,"35,34,5,19"
32,"40,16,4,31"
33,"7,13,40,31"
34,"43,33,24,27"
35,"19,36,44,12"
36,"26,20,23,19"
37,"15,33,14,34"
38,"29,30,17,44"
39,"15,24,36,21"
40,"47,38,13,4"
41,"4,9,12,34"
42,"32,38,35,8"
43,"11,0,43,34"
44,"19,25,38,27"
45,"18,31,41,5"
46,"7,39,27,38"
47,"30,31,46,26"
48,"45,11,44,6"
49,"20,41,2,35"
50,"31,5,13,16"
51,"23,20,40,21"
52,"32,31,20,49"
53,"6,10,0,39"
54,"38,5,31,32"
55,"15,42,41,21"
56,"42,34,45,36"
57,"27,12,47,7"
58,"0,21,35,38"
59,"47,41,12,25"
60,"2,48,9,27"
61,"4,48,24,11"
62,"30,33,3,7"
63,"1,15,19,5"
64,"0,16,45,6"
65,"1,38,29,30"
66,"27,13,44,34"
67,"6,8,24,0"
68,"2,14,49,20"
69,"21,5,12,31"
70,"35,26,9,48"
71,"47,19,48,31"
72,"4,17,36,19"
73,"1,32,48,15"
74,"16,48,11,31"
75,"34,19,40,43"
76,"2,26,48,13"
77,"19,10,7,22"
78,"6,40,21,45"
79,"3,28,38,44"
80,"14,33,7,35"
81,"22,36,21,16"
82,"6,32,37,14"
83,"24,31,30,12"
84,"4,17,22,12"
85,"15,29,12,47"
86,"19,12,45,1"
87,"15,45,1,44"
88,"5,37,28,22"
89,"33,44,37,10"
90,"7,18,5,48"
91,"16,2,38,46"
92,"8,41,13,17"
93,"14,40,5,37"
94,"46,47,4,17"
95,"24,12,49,43"
96,"34,12,42,40"
97,"7,8,11,27"
98,"6,4,37,19"
99,"15,35,0,31"
100,"6,12,13,39"
101,"48,27,35,3"
102,"18,38,21,48"
103,"31,0,24,10"
104,"22,29,18,42"
105,"18,45,29,9"
106,"45,44,0,13"
107,"20,33,44,35"
108,"49,35,39,44"
109,"17,43,47,21"
110,"42,5,32,4"
111,"26,19,8,1"
112,"12,22,38,42"
113,"33,46,8,19"
114,"36,5,15,27"
115,"23,5,30,35"
116,"27,0,13,44"
117,"15,20,26,6"
118,"44,25,33,27"
119,"18,19,4,7"
120,"12,5,38,25"
121,"40,18,45,1"
122,"44,10,12,40"
123,"7,0,19,16"
124,"0,2,13,32"
125,"40,19,2,22"
126,"46,49,38,25"
127,"47,41,8,36"
128,"16,46,12,43"
129,"34,49,42,16"
130,"0,39,36,6"
131,"31,9,47,21"
132,"33,12,27,42"
133,"39,42,5,43"
134,"9,34,47,39"
135,"1,9,14,30"
136,"31,41,45,39"
137,"1,24,25,31"
138,"43,9,49,23"
139,"24,18,30,39"
140,"19,7,29,31"
141,"4,9,42,47"
142,"24,27,31,17"
143,"22,5,10,48"
144,"43,49,22,48"
145,"25,3,2,46"
146,"47,24,45,15"
147,"44,2,28,6"
148,"29,6,7,34"
149,"48,17,8,37"
150,"32,17,30,44"
151,"10,23,25,44"
152,"25,17,33,34"
153,"37,19,12,41"
154,"10,30,18,28"
155,"2,35,36,4"
156,"34,38,16,22"
157,"38,21,37,17"
158,"27,2,25,31"
159,"23,34,7,29"
160,"42,11,43,46"
161,"27,45,7,0"
162,"41,24,25,22"
163,"36,24,13,8"
164,"18,36,28,19"
165,"22,12,43,21"
166,"41,28,16,35"
167,"28,15,5,20"
168,"9,16,17,4"
169,"48,49,24,16"
170,"17,21,1,3"
171,"21,45,35,42"
172,"32,28,7,47"
173,"21,12,18,16"
174,"31,17,20,11"
175,"47,19,41,10"
176,"47,45,23,7"
177,"45,27,19,12"
178,"15,38,47,34"
179,"9,26,39,12"
180,"4,27,16,1"
181,"25,35,39,45"
182,"48,28,20,25"
183,"33,45,28,25"
184,"2,39,32,31"
185,"46,18,17,37"
186,"18,1,23,25"
187,"10,43,6,9"
188,"10,31,29,30"
189,"30,4,18,12"
190,"45,27,42,31"
191,"18,7,14,21"
192,"43,21,33,14"
193,"27,8,46,35"
194,"7,22,40,34"
195,"4,39,49,10"
196,"1,20,38,48"
197,"6,17,23,49"
198,"34,4,30,14"
199,"23,34,19,47"
200,"29,8,0,14"
201,"5,11,48,27"
202,"37,44,10,28"
203,"8,7,3,35"
204,"26,6,40,19"
205,"45,44,29,25"
206,"21,14,44,28"
207,"46,18,20,26"
208,"17,18,22,39"
209,"15,1,33,17"
210,"6,49,33,14"
211,"22,45,20,11"
212,"44,16,36,39"
213,"9,7,26,12"
214,"4,8,34,10"
215,"1,45,4,35"
216,"20,45,33,5"
217,"33,16,20,7"
218,"23,26,31,17"
219,"14,30,15,46"
220,"42,3,48,31"
221,"14,35,8,2"
222,"6,32,47,15"
223,"25,21,47,8"
224,"11,41,4,45"
225,"11,27,17,30"
226,"39,46,31,36"
227,"9,41,1,24"
228,"45,14,28,20"
229,"3,37,38,18"
230,"2,22,12,44"
231,"1,44,38,35"
232,"23,45,41,6"
233,"42,21,39,28"
234,"13,44,7,47"
235,"20,3,46,34"
236,"49,41,20,25"
237,"39,3,33,4"
238,"9,30,49,34"
239,"30,0,35,25"
240,"13,29,0,47"
241,"17,13,5,27"
242,"29,17,21,34"
243,"47,22,43,49"
244,"40,29,49,24"
245,"11,28,35,23"
246,"2,21,19,42"
247,"1,24,26,12"
248,"17,1,0,35"
249,"17,32,22,43"
250,"29,16,14,21"
251,"31,4,25,34"
252,"16,9,12,37"
253,"37,43,12,39"
254,"19,14,20,11"
255,"12,39,17,18"
256,"6,43,18,23"
257,"29,18,24,49"
258,"38,18,19,35"
259,"46,45,8,28"
260,"25,14,21,8"
261,"4,23,19,44"
262,"48,41,2,9"
263,"25,4,0,36"
264,"46,48,12,39"
265,"30,12,10,44"
266,"1,7,8,14"
267,"14,11,28,42"
268,"49,34,15,32"
269,"20,35,7,6"
270,"24,27,3,41"
271,"48,23,2,4"
272,"36,48,27,29"
273,"12,38,16,28"
274,"9,22,37,35"
275,"23,42,39,3"
276,"23,47,37,20"
277,"43,34,33,45"
278,"40,35,16,44"
279,"12,9,39,16"
280,"36,29,33,49"
281,"23,15,27,38"
282,"31,40,18,37"
283,"35,44,43,17"
284,"1,39,8,22"
285,"35,39,38,9"
286,"39,46,22,47"
287,"36,0,12,13"
288,"14,3,44,7"
289,"35,32,27,33"
290,"4,5,33,29"
291,"36,39,28,41"
292,"11,47,26,25"
293,"16,35,0,47"
294,"34,41,6,30"
295,"14,6,47,44"
296,"1,11,47,6"
297,"22,37,17,16"
298,"1,2,9,3"
299,"2,11,22,0"
300,"45,27,17,25"
301,"27,32,5,9"
302,"19,3,14,22"
303,"12,33,21,24"
304,"21,9,13,20"
305,"9,4,47,46"
306,"25,28,31,42"
307,"1,13,32,43"
308,"14,1,22,0"
309,"43,18,38,2"
310,"29,39,2,8"
311,"40,16,5,41"
312,"6,3,33,13"
313,"38,7,28,17"
314,"28,15,2,46"
315,"7,39,40,32"
316,"11,21,34,22"
317,"13,5,19,20"
318,"1,7,29,17"
319,"10,28,23,16"
320,"40,37,45,22"
321,"26,8,47,31"
322,"47,35,5,44"
323,"8,37,11,15"
324,"12,43,0,34"
325,"10,22,35,4"
326,"11,24,29,42"
327,"49,34,13,36"
328,"11,26,22,28"
329,"7,9,30,6"
330,"43,33,39,34"
331,"44,38,37,7"
332,"14,2,32,6"
333,"24,25,14,15"
334,"1,19,4,38"
335,"22,40,37,14"
336,"1,33,32,35"
337,"13,26,34,7"
338,"45,2,0,28"
339,"5,11,30,26"
340,"47,19,10,24"
341,"9,29,40,47"
342,"1,38,24,32"
343,"39,1,45,49"
344,"47,10,31,41"
345,"26,25,41,34"
346,"0,41,38,40"
347,"48,45,7,21"
348,"20,12,26,24"
349,"9,4,31,33"
350,"46,17,1,21"
351,"20,46,12,11"
352,"0,23,9,15"
353,"45,17,30,49"
354,"24,15,37,27"
355,"3,46,32,9"
356,"9,16,18,39"
357,"10,0,32,1"
358,"2,26,28,49"
359,"22,27,31,37"
360,"28,49,10,30"
361,"19,36,49,46"
362,"23,26,2,34"
363,"24,17,34,39"
364,"4,18,0,42"
365,"33,2,14,3"
366,"42,38,23,43"
367,"35,22,24,40"
368,"32,4,39,7"
369,"41,20,36,29"
370,"1,9,47,6"
371,"43,27,49,20"
372,"36,43,44,6"
373,"40,6,26,13"
374,"19,31,14,0"
375,"32,5,42,12"
376,"13,36,12,48"
377,"32,16,4,21"
378,"38,44,4,8"
379,"32,4,40,18"
380,"39,24,12,1"
381,"35,9,20,33"
382,"43,45,41,22"
383,"29,12,11,41"
384,"20,35,40,27"
385,"48,16,0,13"
386,"31,20,21,27"
387,"5,14,13,45"
388,"10,13,27,15"
389,"3,32,11,30"
390,"24,25,17,48"
391,"25,37,19,21"
392,"11,40,19,12"
393,"48,24,8,4"
394,"44,19,15,1"
395,"19,10,18,39"
396,"35,18,9,39"
397,"20,19,6,14"
398,"34,3,48,13"
399,"20,30,35,40"
400,"28,45,42,37"
401,"30,31,44,37"
402,"49,24,3,12"
403,"8,14,33,47"
404,"22,5,45,2"
405,"1,28,9,15"
406,"44,46,9,45"
407,"13,21,10,23"
408,"43,5,8,34"
409,"39,37,0,30"
410,"14,40,29,42"
411,"35,4,22,10"
412,"10,31,35,2"
413,"23,30,19,31"
414,"39,25,13,23"
415,"27,44,5,40"
416,"15,30,1,6"
417,"31,4,45,7"
418,"3,37,20,47"
419,"39,43,4,34"
420,"20,47,41,40"
421,"42,37,43,18"
422,"40,19,16,20"
423,"31,40,22,10"
424,"12,5,15,32"
425,"27,40,26,41"
426,"37,34,43,31"
427,"13,33,7,40"
428,"14,40,48,19"
429,"46,5,29,3"
430,"14,10,45,22"
431,"22,0,31,24"
432,"11,44,30,35"
433,"6,45,4,35"
434,"19,33,21,28"
435,"9,4,16,45"
436,"36,17,5,44"
437,"32,9,8,6"
438,"26,15,16,12"
439,"10,13,49,48"
440,"32,13,31,15"
441,"34,46,39,5"
442,"0,14,9,8"
443,"38,41,31,9"
444,"35,13,9,23"
445,"32,12,40,11"
446,"1,34,7,20"
447,"37,13,38,41"
448,"23,36,8,19"
449,"36,44,3,20"
450,"0,10,42,13"
451,"49,21,34,48"
452,"35,46,44,27"
453,"32,26,34,12"
454,"10,17,30,33"
455,"46,49,41,43"
456,"46,5,31,35"
457,"30,42,8,45"
458,"7,8,21,10"
459,"3,48,0,44"
460,"37,12,45,4"
461,"48,27,13,28"
462,"16,48,47,31"
463,"31,46,3,22"
464,"20,11,41,3"
465,"42,25,16,24"
466,"6,2,8,0"
467,"7,33,21,26"
468,"33,48,37,19"
469,"44,13,47,36"
470,"29,2,41,8"
471,"38,12,44,48"
472,"34,47,24,21"
473,"29,12,30,28"
474,"33,5,20,1"
475,"16,9,1,21"
476,"31,25,4,36"
477,"15,46,32,13"
478,"39,2,9,46"
479,"29,8,23,12"
480,"44,10,13,2"
481,"17,26,19,11"
482,"42,4,38,23"
483,"22,15,33,4"
484,"17,13,1,43"
485,"1,16,34,4"
486,"24,17,48,46"
487,"11,3,6,45"
488,"7,4,19,40"
489,"5,19,35,31"
490,"8,1,29,2"
491,"23,3,26,22"
492,"41,9,19,35"
493,"22,8,0,44"
494,"48,42,12,9"
495,"3,24,40,36"
496,"7,48,21,14"
497,"20,45,18,19"
498,"48,26,8,2"
499,"1,11,47,32"
