simulation,selected_columns
0,"30,37,8,23"
1,"4,15,30,29"
2,"24,49,40,1"
3,"43,41,40,11"
4,"21,18,43,30"
5,"28,26,47,29"
6,"22,16,31,3"
7,"10,24,15,11"
8,"15,1,19,17"
9,"2,17,16,41"
10,"17,22,0,38"
11,"25,5,28,34"
12,"43,29,32,10"
13,"29,19,8,25"
14,"49,36,17,19"
15,"3,7,48,9"
16,"39,8,36,1"
17,"30,5,20,33"
18,"37,9,0,19"
19,"7,18,35,17"
20,"27,12,13,10"
21,"13,42,7,45"
22,"12,6,4,32"
23,"32,37,24,41"
24,"40,33,37,42"
25,"33,17,21,38"
26,"3,20,35,16"
27,"29,18,12,32"
28,"18,36,34,10"
29,"6,4,38,34"
30,"49,7,13,28"
31,"35,48,32,41"
32,"38,41,35,16"
33,"45,31,29,5"
34,"40,36,31,10"
35,"15,13,35,36"
36,"0,48,15,35"
37,"15,3,39,41"
38,"13,17,1,19"
39,"41,28,44,31"
40,"46,22,28,0"
41,"2,32,20,27"
42,"7,27,31,25"
43,"36,27,24,17"
44,"21,38,22,46"
45,"21,34,43,10"
46,"23,22,13,46"
47,"43,2,35,16"
48,"11,5,2,15"
49,"34,24,16,32"
50,"23,6,47,39"
51,"38,22,15,27"
52,"40,29,39,23"
53,"7,29,36,37"
54,"26,13,3,35"
55,"33,44,25,16"
56,"34,33,32,27"
57,"6,20,4,39"
58,"31,4,8,5"
59,"1,41,26,38"
60,"19,5,9,25"
61,"37,48,47,27"
62,"22,32,23,16"
63,"29,25,31,24"
64,"49,15,16,14"
65,"37,31,17,5"
66,"27,9,22,32"
67,"36,26,13,10"
68,"10,35,18,11"
69,"21,17,30,33"
70,"40,34,15,24"
71,"20,23,22,0"
72,"8,16,24,34"
73,"22,9,14,6"
74,"3,21,17,16"
75,"16,10,32,8"
76,"2,7,35,44"
77,"20,40,23,3"
78,"44,6,47,42"
79,"21,31,44,28"
80,"22,10,15,36"
81,"42,37,7,44"
82,"5,41,13,46"
83,"34,49,41,35"
84,"48,37,3,49"
85,"48,24,2,26"
86,"18,10,11,33"
87,"1,41,18,34"
88,"6,34,40,27"
89,"25,37,12,14"
90,"40,4,43,16"
91,"47,12,7,32"
92,"38,33,2,31"
93,"44,1,42,49"
94,"29,26,0,42"
95,"24,20,9,8"
96,"40,38,29,18"
97,"4,41,8,31"
98,"0,26,9,7"
99,"23,34,24,48"
100,"30,43,0,48"
101,"35,45,34,40"
102,"32,1,35,18"
103,"13,34,37,14"
104,"7,34,4,35"
105,"8,35,39,11"
106,"9,20,28,13"
107,"19,41,46,23"
108,"30,4,12,5"
109,"33,20,37,13"
110,"2,27,22,46"
111,"49,44,15,8"
112,"1,38,2,39"
113,"25,48,2,28"
114,"45,43,4,44"
115,"33,35,9,16"
116,"16,48,44,26"
117,"25,12,44,48"
118,"40,13,29,43"
