simulation,selected_columns
0,"32,42,49,2"
1,"4,19,1,8"
2,"18,11,27,23"
3,"33,31,29,6"
4,"12,24,10,9"
5,"11,40,26,47"
6,"8,45,17,40"
7,"19,48,7,45"
8,"22,9,7,44"
9,"45,48,14,7"
10,"40,3,4,36"
11,"8,43,1,13"
12,"6,1,31,26"
13,"7,42,4,23"
14,"30,3,7,41"
15,"4,41,26,49"
16,"31,7,29,37"
17,"46,5,11,36"
18,"1,16,45,43"
19,"2,33,13,8"
20,"37,38,12,18"
21,"32,33,12,0"
22,"33,13,32,9"
23,"21,17,27,22"
24,"49,21,16,30"
25,"27,18,9,7"
26,"46,25,42,12"
27,"19,43,40,46"
28,"29,24,7,48"
29,"27,4,25,16"
30,"27,14,33,29"
31,"5,11,9,49"
32,"31,30,3,25"
33,"39,25,49,48"
34,"11,12,45,5"
35,"31,22,39,38"
36,"7,38,24,1"
37,"17,14,4,26"
38,"1,47,31,0"
39,"29,13,22,44"
40,"39,38,19,36"
41,"19,47,49,29"
42,"40,31,3,26"
43,"10,16,36,19"
44,"40,16,27,6"
45,"29,38,8,15"
46,"25,7,13,32"
47,"8,20,46,31"
48,"3,6,24,45"
49,"25,24,31,30"
50,"7,34,3,35"
51,"29,8,17,45"
52,"48,20,18,40"
53,"1,9,41,10"
54,"29,33,35,48"
55,"37,22,9,12"
56,"47,46,22,26"
57,"19,33,29,16"
58,"37,45,34,38"
59,"37,48,44,38"
60,"45,10,15,19"
61,"24,40,38,29"
62,"13,29,17,8"
63,"7,25,44,35"
64,"10,11,12,18"
65,"42,47,22,32"
66,"36,31,34,38"
67,"30,4,11,44"
68,"1,47,49,12"
69,"22,26,12,37"
70,"24,22,2,16"
71,"14,39,28,5"
72,"43,26,15,40"
73,"38,39,37,22"
74,"10,49,40,26"
75,"2,49,40,31"
76,"1,25,10,2"
77,"15,45,46,24"
78,"12,44,5,31"
79,"26,4,32,34"
80,"36,26,44,10"
81,"16,45,48,25"
82,"3,38,33,27"
83,"35,40,42,36"
84,"28,22,30,10"
85,"41,18,13,39"
86,"24,9,41,8"
87,"2,37,26,29"
88,"34,11,36,43"
89,"48,21,38,35"
90,"28,11,39,2"
91,"21,45,7,33"
92,"30,31,1,46"
93,"28,49,48,25"
94,"42,16,38,23"
95,"11,33,15,36"
96,"32,20,31,36"
97,"10,26,25,38"
98,"28,42,14,3"
99,"33,23,2,5"
100,"38,19,43,29"
101,"1,6,38,13"
102,"16,3,25,13"
103,"46,47,24,4"
104,"35,11,38,48"
105,"16,1,3,2"
106,"35,7,38,18"
107,"34,7,14,44"
108,"24,23,11,26"
109,"3,15,31,41"
110,"29,6,2,43"
111,"36,44,2,16"
112,"46,15,30,24"
113,"20,18,47,35"
114,"17,9,23,22"
115,"3,23,36,45"
116,"36,35,14,38"
117,"6,24,16,44"
118,"19,3,4,48"
119,"19,32,1,21"
120,"47,29,34,4"
121,"21,3,34,0"
122,"12,42,0,38"
123,"33,1,15,30"
124,"42,39,2,49"
125,"8,20,43,10"
126,"30,21,16,35"
127,"13,19,0,39"
128,"35,39,48,19"
129,"20,28,4,48"
130,"40,33,32,0"
131,"15,12,1,38"
132,"6,28,36,15"
133,"1,14,9,23"
134,"1,48,29,12"
135,"14,31,30,47"
136,"42,3,22,6"
137,"29,19,49,27"
138,"31,27,49,16"
139,"8,49,42,20"
140,"24,4,33,45"
141,"3,28,2,47"
142,"39,31,43,16"
143,"41,2,23,18"
144,"43,39,44,40"
145,"33,19,34,10"
146,"31,9,44,28"
147,"10,37,6,11"
148,"10,17,4,7"
149,"37,21,2,34"
150,"27,38,23,44"
151,"43,36,13,19"
152,"19,48,39,26"
153,"34,37,31,30"
154,"6,39,35,25"
155,"5,27,9,33"
156,"48,8,19,21"
157,"34,27,41,33"
158,"14,44,32,39"
159,"41,3,45,4"
160,"3,39,21,15"
161,"8,38,11,44"
162,"6,42,5,25"
163,"49,19,27,2"
164,"49,19,33,2"
165,"45,44,2,3"
166,"15,29,0,18"
167,"24,13,44,49"
168,"27,1,44,11"
169,"10,24,19,38"
170,"4,8,31,17"
171,"2,15,1,35"
172,"14,19,42,23"
173,"13,35,47,22"
174,"0,27,7,1"
175,"39,0,17,24"
176,"5,8,17,2"
177,"35,10,13,31"
178,"13,48,0,40"
179,"24,0,20,48"
180,"36,4,40,37"
181,"20,29,14,12"
182,"27,32,29,9"
183,"5,12,13,33"
184,"26,1,48,34"
185,"18,21,16,31"
186,"30,21,12,10"
187,"4,6,19,38"
188,"40,26,5,25"
189,"41,5,6,8"
190,"7,48,41,15"
191,"2,13,3,36"
192,"48,45,28,13"
193,"12,21,6,22"
194,"15,16,11,49"
195,"28,25,41,4"
196,"43,32,10,17"
197,"2,22,32,1"
198,"20,38,8,3"
199,"47,22,20,9"
200,"15,30,39,1"
201,"20,4,13,10"
202,"25,8,40,38"
203,"2,14,30,37"
204,"4,38,36,48"
205,"48,32,40,26"
206,"14,29,45,5"
207,"31,18,47,1"
208,"3,21,9,37"
209,"22,19,38,30"
210,"28,37,42,49"
