simulation,selected_columns
0,"15,44,18,46"
1,"0,5,31,45"
2,"36,48,23,20"
3,"25,44,49,24"
4,"8,19,31,23"
5,"38,43,19,2"
6,"47,40,48,26"
7,"31,34,25,11"
8,"1,0,13,30"
9,"38,25,12,8"
10,"48,43,6,42"
11,"29,5,12,19"
12,"8,36,30,43"
13,"25,28,38,48"
14,"36,40,5,9"
15,"13,7,17,3"
16,"26,27,5,45"
17,"49,1,16,7"
18,"16,14,5,19"
19,"6,16,41,42"
20,"13,24,32,44"
21,"33,19,14,13"
22,"44,30,21,15"
23,"40,45,25,43"
24,"26,27,41,37"
25,"2,11,23,12"
26,"41,34,9,47"
27,"19,40,29,41"
28,"12,16,32,30"
29,"39,38,17,20"
30,"38,22,29,0"
31,"20,25,18,3"
32,"44,11,15,23"
33,"15,21,14,42"
34,"38,14,17,11"
35,"33,43,14,17"
36,"22,44,8,10"
37,"47,33,41,48"
38,"29,0,30,35"
39,"3,12,10,32"
40,"37,42,21,6"
41,"35,13,24,17"
42,"26,6,40,46"
43,"12,6,11,44"
44,"16,1,46,20"
45,"31,35,49,21"
46,"17,26,1,42"
47,"20,24,29,2"
48,"32,46,18,23"
49,"15,37,48,10"
50,"3,4,38,44"
51,"45,48,30,37"
52,"13,2,32,8"
53,"10,48,44,22"
54,"34,38,31,40"
55,"41,32,36,1"
56,"1,9,43,23"
57,"43,46,23,19"
58,"24,37,47,27"
59,"47,8,39,34"
60,"22,27,29,14"
61,"20,13,4,39"
62,"42,37,4,16"
63,"42,31,32,15"
64,"45,25,2,7"
65,"39,40,37,0"
66,"28,3,39,12"
67,"6,21,45,33"
68,"5,9,3,41"
69,"14,37,12,3"
70,"19,13,46,37"
71,"27,41,37,9"
72,"29,33,4,16"
73,"47,1,30,20"
74,"49,23,9,7"
75,"18,20,33,0"
76,"10,1,33,41"
77,"3,4,21,19"
78,"46,33,27,6"
79,"21,37,9,15"
80,"41,2,4,11"
81,"17,35,8,41"
82,"6,35,22,15"
83,"36,43,18,3"
84,"49,14,28,45"
85,"14,2,1,41"
86,"46,8,0,40"
87,"22,23,25,37"
88,"16,47,21,38"
89,"47,42,30,26"
90,"0,11,1,28"
91,"39,27,8,42"
92,"18,5,14,40"
93,"30,27,45,7"
94,"24,3,37,9"
95,"42,29,0,4"
96,"42,19,40,18"
97,"7,48,17,28"
98,"9,6,39,33"
99,"12,47,14,11"
100,"20,32,7,36"
101,"0,30,33,22"
102,"36,24,22,30"
103,"32,9,1,19"
104,"3,37,0,23"
105,"28,34,27,46"
106,"0,45,30,36"
107,"46,37,28,1"
108,"9,42,12,7"
109,"25,10,38,36"
110,"35,12,10,30"
111,"40,3,30,4"
112,"17,12,21,14"
113,"4,28,11,1"
114,"46,32,3,0"
115,"10,14,9,48"
116,"33,31,28,7"
117,"39,14,9,13"
118,"41,3,6,39"
119,"3,31,49,30"
120,"17,38,39,15"
121,"44,37,40,23"
122,"36,3,33,11"
123,"33,22,46,25"
124,"24,20,40,22"
125,"47,26,32,24"
126,"10,35,47,46"
127,"37,48,9,22"
128,"35,18,34,7"
129,"5,9,10,22"
130,"36,40,12,24"
131,"21,1,12,33"
132,"25,24,40,48"
133,"47,35,25,17"
134,"12,24,49,4"
135,"17,10,22,21"
136,"8,15,47,44"
137,"43,42,5,31"
138,"13,44,21,36"
139,"18,2,21,42"
140,"27,6,3,40"
141,"15,42,34,20"
142,"36,30,38,39"
143,"46,45,18,20"
144,"45,15,47,20"
145,"40,30,36,23"
146,"36,30,26,1"
147,"35,15,11,18"
148,"2,35,25,18"
149,"26,25,1,8"
150,"44,10,0,37"
151,"41,16,19,6"
152,"9,5,48,49"
153,"18,43,21,37"
154,"42,9,33,28"
155,"5,36,30,20"
156,"4,33,6,21"
157,"24,13,27,45"
158,"8,3,16,14"
159,"35,39,22,23"
160,"34,23,6,39"
161,"42,47,9,13"
162,"32,35,2,11"
163,"12,8,24,33"
164,"26,14,40,0"
165,"7,9,42,11"
166,"30,43,1,11"
167,"36,35,24,41"
168,"2,16,4,35"
169,"28,10,2,25"
170,"9,17,29,12"
171,"40,18,25,2"
172,"33,48,29,7"
173,"47,38,44,39"
174,"49,3,43,18"
175,"5,49,22,34"
176,"25,7,43,48"
177,"7,15,28,38"
178,"36,9,13,32"
179,"42,47,2,3"
180,"39,21,37,35"
181,"40,0,7,30"
182,"7,25,0,45"
183,"42,10,33,21"
184,"44,32,29,35"
185,"43,34,1,44"
186,"41,12,31,19"
187,"13,35,16,3"
188,"10,9,11,15"
189,"34,7,40,20"
190,"35,2,16,0"
191,"49,18,40,41"
192,"26,15,8,42"
193,"47,19,21,0"
194,"1,42,37,9"
195,"45,15,24,4"
196,"44,29,33,19"
197,"20,3,24,38"
198,"45,34,5,17"
199,"28,49,24,5"
