simulation,selected_columns
0,"39,1,8,9"
1,"45,12,16,27"
2,"9,41,45,40"
3,"12,2,17,3"
4,"44,36,0,14"
5,"18,26,45,15"
6,"10,2,42,37"
7,"4,11,49,2"
8,"17,19,12,45"
9,"24,41,38,23"
10,"3,41,35,39"
11,"32,41,43,8"
12,"3,11,17,41"
13,"13,42,15,34"
14,"36,20,39,45"
15,"43,45,26,3"
16,"26,13,37,19"
17,"37,5,22,7"
18,"45,42,4,13"
19,"20,47,38,22"
20,"22,20,30,17"
21,"19,47,30,34"
22,"12,41,31,20"
23,"23,15,45,13"
24,"33,48,9,29"
25,"15,30,10,31"
26,"23,19,37,20"
27,"16,23,32,7"
28,"5,19,8,29"
29,"28,30,36,49"
30,"17,39,0,33"
31,"26,22,32,36"
32,"40,6,25,3"
33,"27,46,42,38"
34,"31,15,49,26"
35,"25,10,8,3"
36,"20,41,27,5"
37,"44,43,12,7"
38,"29,19,38,26"
39,"25,6,12,2"
40,"32,48,10,13"
41,"8,44,31,22"
42,"34,44,14,21"
43,"35,38,9,29"
44,"23,12,20,15"
45,"9,13,44,34"
46,"15,44,23,42"
47,"46,19,8,14"
48,"29,19,6,27"
49,"34,49,4,30"
50,"49,42,5,48"
51,"11,20,31,37"
52,"17,48,8,20"
53,"13,36,45,46"
54,"18,41,4,0"
55,"33,28,23,42"
56,"34,21,35,30"
57,"37,34,22,24"
58,"21,9,2,49"
59,"40,47,16,1"
60,"39,49,19,45"
61,"34,11,21,31"
62,"22,48,32,41"
63,"2,31,26,43"
64,"11,24,12,8"
65,"20,6,27,11"
66,"26,22,49,34"
67,"43,11,8,7"
68,"23,0,46,38"
69,"19,48,37,20"
70,"12,10,3,28"
71,"47,22,17,8"
72,"8,28,40,23"
73,"6,34,1,36"
74,"43,16,21,19"
75,"44,10,29,28"
76,"0,13,15,9"
77,"38,22,9,33"
78,"20,42,32,39"
79,"31,11,12,8"
80,"20,12,45,46"
81,"33,10,1,15"
82,"49,3,30,15"
83,"32,28,19,5"
84,"11,26,13,49"
85,"10,40,26,38"
86,"12,31,10,29"
87,"24,23,17,45"
88,"24,18,15,48"
89,"38,35,21,11"
90,"32,40,49,47"
91,"49,47,17,40"
92,"25,2,4,14"
