simulation,selected_columns
0,"1,45,37,44"
1,"46,9,42,15"
2,"24,20,13,38"
3,"24,30,21,5"
4,"42,2,36,8"
5,"18,32,30,46"
6,"33,9,6,23"
7,"5,23,31,24"
8,"33,17,15,10"
9,"23,46,20,35"
10,"9,23,30,42"
11,"6,43,28,37"
12,"37,31,20,3"
13,"21,9,10,4"
14,"29,16,33,13"
15,"37,36,22,41"
16,"46,36,37,32"
17,"35,46,48,49"
18,"39,43,13,45"
19,"1,4,46,21"
20,"29,13,4,11"
21,"5,25,13,48"
22,"24,0,38,15"
23,"20,5,9,15"
24,"12,2,26,17"
25,"1,21,8,49"
26,"17,16,27,21"
27,"11,37,15,17"
28,"1,39,26,49"
29,"42,29,6,3"
30,"15,36,11,47"
31,"6,46,45,5"
32,"9,11,5,17"
33,"8,30,9,4"
34,"0,11,41,9"
35,"33,48,12,46"
36,"42,31,33,9"
37,"25,44,30,37"
38,"40,0,36,23"
39,"38,6,40,14"
40,"18,35,42,19"
41,"27,48,46,19"
42,"25,37,17,49"
43,"7,34,10,39"
44,"9,16,2,17"
45,"14,42,0,20"
46,"26,43,44,15"
47,"23,2,28,1"
48,"21,4,47,5"
49,"34,15,48,46"
50,"2,21,31,29"
51,"37,15,39,14"
52,"31,11,8,41"
53,"36,41,15,7"
54,"28,18,5,45"
55,"29,44,40,36"
56,"29,33,10,7"
57,"23,36,13,4"
58,"24,38,40,44"
59,"29,1,22,20"
60,"36,25,15,6"
61,"18,14,8,28"
62,"21,3,28,37"
63,"12,38,21,25"
64,"24,33,19,18"
65,"24,20,47,27"
66,"37,0,2,16"
67,"27,6,35,18"
68,"4,8,34,39"
69,"47,38,43,5"
70,"41,11,34,25"
71,"23,5,13,21"
72,"25,32,0,19"
73,"42,30,33,44"
74,"43,37,14,4"
75,"19,31,21,13"
76,"47,36,7,38"
77,"31,36,1,26"
78,"18,32,2,40"
79,"17,5,48,47"
80,"15,27,18,41"
81,"39,16,4,2"
82,"28,10,20,38"
83,"17,3,38,46"
84,"45,14,21,43"
85,"37,29,38,4"
86,"28,48,1,2"
87,"11,15,14,47"
88,"12,33,18,3"
89,"26,49,24,36"
90,"6,26,20,31"
91,"46,9,5,32"
92,"45,14,7,24"
93,"35,18,2,44"
94,"20,11,31,25"
95,"46,7,14,44"
96,"46,47,9,13"
97,"42,32,16,18"
98,"41,30,38,32"
99,"10,2,12,32"
100,"4,5,42,30"
101,"6,20,29,5"
102,"11,39,9,48"
103,"23,27,32,26"
104,"47,12,15,13"
105,"6,38,26,48"
106,"34,43,31,2"
107,"36,46,30,41"
108,"44,26,20,48"
109,"5,0,48,47"
110,"21,14,24,15"
111,"48,31,32,16"
112,"29,12,8,48"
113,"27,4,20,25"
114,"17,33,38,20"
115,"40,5,1,37"
116,"13,48,34,6"
117,"3,43,45,27"
118,"43,29,36,21"
119,"5,35,49,46"
120,"10,24,0,32"
121,"32,36,7,47"
122,"49,12,13,32"
123,"0,25,26,33"
124,"38,29,37,46"
125,"25,38,10,24"
126,"43,12,13,49"
127,"26,11,13,42"
128,"28,2,22,5"
129,"20,21,1,19"
130,"23,47,6,31"
131,"31,8,37,12"
132,"49,39,32,28"
133,"21,47,20,35"
134,"38,10,40,37"
135,"15,18,24,48"
136,"47,29,31,16"
137,"5,49,46,38"
138,"32,49,42,38"
139,"10,22,35,48"
140,"30,9,31,34"
141,"10,5,48,11"
142,"9,13,16,19"
143,"10,22,33,16"
144,"46,41,13,34"
145,"28,43,30,49"
146,"6,35,33,32"
147,"0,14,19,8"
148,"32,43,34,17"
149,"11,13,35,44"
150,"28,11,12,48"
151,"14,6,12,30"
152,"44,43,36,26"
153,"31,11,15,41"
154,"36,1,14,2"
155,"47,11,45,19"
156,"11,14,2,1"
157,"16,8,4,34"
158,"20,48,10,49"
159,"9,19,7,21"
160,"27,40,1,49"
161,"17,5,6,7"
162,"24,5,30,2"
163,"48,31,21,18"
164,"14,13,44,7"
165,"2,35,19,15"
166,"41,19,43,21"
167,"16,33,39,46"
168,"12,20,36,16"
169,"14,41,27,25"
170,"41,31,13,25"
171,"3,43,25,32"
172,"48,47,39,8"
173,"30,41,36,49"
174,"20,11,30,14"
175,"9,36,22,28"
176,"40,19,18,29"
177,"38,26,44,40"
178,"19,25,15,41"
179,"23,28,42,7"
180,"49,36,21,34"
181,"28,41,25,39"
182,"6,21,23,28"
183,"39,43,40,26"
184,"27,23,16,5"
185,"13,3,24,31"
186,"39,36,7,18"
187,"44,19,15,5"
188,"23,2,7,25"
189,"48,2,25,5"
190,"47,43,38,45"
191,"1,19,39,4"
192,"2,24,7,26"
193,"41,26,2,22"
194,"7,48,14,21"
195,"30,2,7,17"
196,"20,19,49,33"
197,"44,41,1,48"
198,"32,43,26,39"
199,"12,41,1,9"
