simulation,selected_columns
0,"22,9,6,32"
1,"44,47,33,37"
2,"25,47,44,14"
3,"45,3,44,1"
4,"15,24,13,0"
5,"47,20,22,36"
6,"46,49,15,2"
7,"18,22,48,43"
8,"21,44,14,13"
9,"38,39,20,23"
10,"47,42,46,48"
11,"22,39,21,35"
12,"10,4,33,47"
13,"45,2,9,18"
14,"2,5,26,6"
15,"33,7,48,3"
16,"20,32,27,19"
17,"4,23,12,42"
18,"30,1,7,2"
19,"37,19,32,35"
20,"4,26,0,48"
21,"13,35,32,29"
22,"26,19,13,15"
23,"40,31,21,2"
24,"40,28,18,0"
25,"47,36,9,2"
26,"32,33,20,39"
27,"9,48,8,28"
28,"36,3,45,29"
29,"43,12,27,29"
30,"35,48,45,22"
31,"8,11,40,0"
32,"33,4,6,36"
33,"15,9,29,11"
34,"17,28,5,48"
35,"22,7,33,37"
36,"39,49,46,3"
37,"20,17,49,4"
38,"48,40,9,46"
39,"10,18,45,19"
40,"40,15,8,39"
41,"47,22,20,40"
42,"48,10,44,14"
43,"11,26,42,19"
44,"26,40,49,32"
45,"45,34,29,23"
46,"35,47,32,10"
47,"3,48,20,17"
48,"35,24,42,5"
49,"17,41,42,43"
50,"38,5,35,40"
51,"44,30,12,37"
52,"32,23,6,11"
53,"43,48,14,22"
54,"13,49,25,38"
55,"32,13,38,27"
56,"19,12,35,7"
57,"39,36,35,33"
58,"43,25,49,11"
59,"12,42,31,40"
60,"30,13,38,29"
61,"21,31,40,1"
62,"40,35,3,32"
63,"15,8,33,19"
64,"35,47,14,46"
65,"37,16,1,49"
66,"2,36,20,5"
67,"16,31,38,36"
68,"34,30,26,43"
69,"29,34,42,36"
70,"16,26,15,4"
71,"0,21,9,47"
72,"36,9,0,37"
73,"22,21,31,36"
74,"27,2,14,10"
75,"45,47,15,26"
76,"2,43,45,20"
77,"2,10,20,18"
78,"35,37,12,41"
79,"42,19,6,30"
80,"6,29,7,33"
81,"3,9,42,31"
82,"20,38,44,35"
83,"22,11,14,32"
84,"45,43,48,8"
85,"33,23,29,0"
86,"31,24,36,26"
87,"14,8,21,12"
88,"47,23,27,7"
89,"27,26,17,13"
90,"44,49,16,42"
91,"36,3,37,28"
92,"34,40,7,20"
93,"48,11,5,32"
94,"22,12,29,3"
95,"7,32,35,46"
96,"34,44,5,14"
97,"27,24,15,25"
98,"37,17,10,18"
99,"31,30,35,1"
100,"22,44,31,32"
101,"31,2,27,14"
102,"48,30,13,31"
103,"23,46,39,42"
104,"2,48,40,46"
105,"0,27,29,25"
106,"30,10,13,36"
107,"20,43,37,1"
108,"34,18,42,27"
109,"33,17,4,30"
110,"25,41,44,43"
111,"9,20,14,30"
112,"29,46,31,25"
113,"0,21,16,13"
114,"18,42,10,19"
115,"27,40,42,45"
116,"18,26,49,40"
117,"30,13,3,39"
118,"46,34,12,39"
119,"33,44,42,29"
120,"35,21,45,22"
121,"24,17,40,4"
122,"26,40,11,8"
123,"11,23,32,4"
124,"48,33,7,2"
125,"27,31,1,16"
126,"32,23,19,17"
127,"36,3,43,20"
128,"25,29,45,21"
129,"38,48,44,33"
130,"23,41,46,47"
131,"26,28,42,46"
132,"30,27,9,47"
133,"40,14,45,48"
134,"38,35,26,48"
135,"41,42,11,32"
136,"14,4,36,49"
137,"38,33,30,48"
138,"2,7,36,34"
139,"40,13,8,24"
140,"0,23,29,21"
141,"17,39,48,22"
142,"25,12,44,36"
143,"42,7,24,15"
144,"40,5,19,6"
145,"47,3,2,48"
146,"42,18,3,30"
147,"14,33,9,35"
148,"14,36,8,3"
149,"40,1,0,47"
150,"20,29,22,35"
151,"42,47,11,29"
152,"13,28,48,17"
153,"39,38,46,31"
154,"20,38,41,21"
155,"43,30,46,5"
156,"2,42,11,35"
157,"30,3,10,35"
158,"18,14,34,37"
159,"2,33,48,43"
160,"23,5,43,40"
161,"47,11,39,13"
162,"34,33,19,31"
163,"16,47,34,0"
164,"0,29,33,45"
165,"45,1,19,14"
166,"34,49,29,16"
167,"16,34,10,33"
168,"4,26,34,41"
169,"19,15,44,27"
170,"25,4,16,7"
171,"10,15,37,9"
172,"48,9,20,14"
173,"20,29,22,16"
174,"21,9,37,27"
175,"49,38,2,42"
176,"6,14,21,18"
177,"12,6,10,22"
178,"32,46,23,19"
179,"19,35,18,22"
180,"19,29,21,13"
181,"14,45,16,39"
182,"5,38,13,39"
183,"36,12,47,19"
184,"26,19,41,9"
185,"15,39,6,46"
186,"25,41,29,16"
187,"8,3,43,25"
188,"48,35,30,22"
189,"34,7,14,10"
190,"13,9,47,8"
191,"0,30,39,27"
192,"41,34,24,43"
193,"42,26,32,43"
194,"4,17,48,30"
195,"9,6,39,7"
196,"12,10,26,24"
197,"21,2,11,38"
198,"43,4,12,25"
199,"18,5,3,0"
200,"46,5,36,7"
201,"28,35,47,36"
202,"5,46,26,12"
203,"36,34,44,20"
204,"4,25,29,15"
205,"21,11,28,1"
206,"37,47,42,20"
207,"44,42,34,33"
208,"31,28,15,6"
209,"15,45,21,46"
210,"23,12,11,20"
211,"13,1,29,9"
212,"37,20,0,23"
213,"18,11,36,30"
214,"27,35,24,12"
215,"35,2,3,7"
216,"18,16,26,28"
217,"13,14,5,22"
218,"27,37,46,9"
219,"38,10,12,5"
220,"47,43,28,17"
221,"45,18,3,42"
222,"36,10,32,42"
223,"29,43,12,15"
224,"47,7,49,24"
225,"33,44,37,15"
226,"11,10,4,49"
227,"33,34,30,9"
228,"5,6,28,30"
229,"16,40,41,46"
230,"48,28,0,31"
231,"15,14,46,38"
232,"43,23,41,15"
233,"7,1,35,14"
234,"14,44,21,3"
235,"1,44,13,18"
236,"23,20,39,47"
237,"0,44,35,14"
238,"1,21,22,11"
239,"30,33,24,13"
240,"4,29,33,42"
241,"39,36,15,1"
242,"5,18,23,29"
243,"23,17,2,40"
244,"15,6,9,13"
245,"14,32,36,29"
246,"17,49,18,36"
247,"29,1,5,30"
248,"11,0,29,26"
249,"27,6,18,45"
250,"34,31,45,22"
251,"32,9,11,6"
252,"2,38,41,14"
253,"14,36,19,17"
254,"25,9,5,21"
255,"1,24,11,9"
256,"15,3,2,14"
257,"39,21,11,35"
258,"48,29,8,23"
259,"22,14,15,4"
260,"9,28,27,33"
261,"30,7,32,35"
262,"25,22,24,27"
263,"7,42,17,12"
264,"3,46,20,7"
265,"5,43,20,32"
266,"9,2,40,8"
267,"30,47,5,31"
268,"30,19,44,2"
269,"20,19,1,16"
270,"7,46,10,12"
271,"3,36,35,37"
272,"0,41,26,7"
273,"17,43,49,6"
274,"32,7,20,4"
275,"7,41,17,47"
276,"33,39,37,26"
277,"5,6,26,12"
278,"38,23,42,45"
279,"40,21,44,29"
280,"25,17,26,12"
281,"3,27,35,31"
282,"3,38,40,11"
283,"36,14,45,37"
284,"32,49,13,9"
