simulation,selected_columns
0,"37,1,2,26"
1,"4,47,49,0"
2,"30,44,39,33"
3,"13,29,12,3"
4,"20,0,39,26"
5,"48,36,23,15"
6,"4,35,12,49"
7,"41,44,24,33"
8,"16,46,30,32"
9,"3,41,25,23"
10,"3,34,27,39"
11,"16,26,24,44"
12,"36,41,6,3"
13,"22,35,45,37"
14,"38,20,8,33"
15,"36,21,17,30"
16,"14,22,20,21"
17,"8,20,5,44"
18,"7,49,36,2"
19,"17,13,9,29"
20,"19,28,35,7"
21,"25,32,22,19"
22,"35,49,6,7"
23,"19,10,42,26"
24,"45,17,11,26"
25,"36,5,33,46"
26,"31,35,41,23"
27,"33,28,1,38"
28,"7,11,2,40"
29,"45,35,28,24"
30,"49,24,25,12"
31,"35,14,25,34"
32,"19,49,8,12"
33,"19,11,32,9"
34,"12,39,23,19"
35,"13,4,1,37"
36,"19,4,33,24"
37,"10,49,20,44"
38,"11,43,20,25"
39,"39,9,23,18"
40,"15,19,21,2"
41,"8,23,3,49"
42,"34,48,37,40"
43,"45,40,42,23"
44,"3,38,35,44"
45,"35,14,16,10"
46,"29,43,42,40"
47,"28,23,46,29"
48,"12,33,6,4"
49,"20,41,42,18"
50,"40,49,11,27"
51,"30,5,17,9"
52,"22,27,45,6"
53,"37,34,36,42"
54,"38,24,20,37"
55,"2,14,9,10"
56,"21,0,46,31"
57,"11,21,12,44"
58,"18,44,5,42"
59,"33,13,32,24"
60,"31,17,14,27"
61,"43,35,5,47"
62,"18,45,13,25"
63,"31,35,22,6"
64,"12,46,7,21"
65,"47,27,1,15"
66,"14,43,10,20"
67,"41,26,3,8"
68,"29,37,43,27"
69,"20,14,26,42"
70,"23,20,47,4"
71,"19,43,26,41"
72,"3,9,41,11"
73,"5,21,34,29"
74,"43,11,15,31"
75,"29,47,42,23"
76,"2,27,17,13"
77,"40,16,28,33"
78,"30,46,48,21"
79,"16,41,27,33"
80,"30,19,17,25"
81,"13,12,47,24"
82,"18,2,5,32"
83,"17,36,28,46"
84,"14,28,18,0"
85,"18,11,47,49"
86,"17,35,47,29"
87,"29,26,30,1"
88,"14,2,48,35"
89,"20,47,9,27"
90,"42,33,39,23"
91,"5,9,4,36"
92,"26,21,27,17"
93,"19,2,34,26"
94,"1,8,2,10"
95,"44,17,32,7"
96,"48,43,4,31"
97,"32,37,6,40"
98,"23,5,44,26"
99,"45,44,2,49"
100,"0,23,37,43"
101,"38,49,13,19"
102,"40,46,2,10"
103,"13,20,32,38"
104,"35,28,14,29"
105,"31,19,40,27"
106,"5,33,30,44"
107,"30,36,15,28"
108,"13,2,17,40"
109,"42,45,23,19"
110,"31,15,3,1"
111,"28,34,46,30"
112,"22,37,16,30"
113,"48,45,28,10"
114,"5,13,30,21"
115,"47,4,14,39"
116,"10,16,29,31"
117,"17,36,41,32"
118,"34,19,16,48"
119,"16,42,0,24"
120,"0,32,43,18"
121,"21,4,37,39"
122,"16,38,25,28"
123,"28,13,31,19"
124,"27,35,30,38"
125,"6,2,47,15"
126,"38,44,2,20"
127,"41,23,22,12"
128,"48,4,46,6"
129,"5,10,22,40"
130,"22,11,33,21"
131,"6,1,31,26"
132,"27,12,48,42"
133,"25,17,26,5"
134,"26,43,15,4"
135,"1,17,21,24"
136,"12,9,34,6"
137,"43,3,21,48"
138,"28,39,3,22"
139,"28,5,38,15"
140,"9,21,11,27"
141,"26,9,6,11"
142,"44,40,0,37"
143,"9,14,33,27"
144,"34,8,49,1"
145,"5,16,3,0"
146,"31,24,15,42"
147,"4,38,33,21"
148,"28,15,1,9"
149,"8,21,29,33"
150,"35,43,8,24"
151,"25,23,1,7"
152,"3,35,18,11"
153,"32,26,34,28"
154,"42,33,35,49"
155,"15,21,46,16"
156,"23,30,18,5"
157,"3,22,34,16"
158,"46,19,5,23"
159,"19,34,40,37"
