simulation,selected_columns
0,"20,35,28,13"
1,"41,1,0,26"
2,"46,8,19,10"
3,"0,46,43,44"
4,"15,13,31,25"
5,"14,48,4,30"
6,"13,39,37,11"
7,"46,29,12,44"
8,"3,48,49,10"
9,"30,16,45,42"
10,"0,30,4,40"
11,"44,22,6,19"
12,"3,49,46,33"
13,"27,37,22,25"
14,"15,1,37,5"
15,"44,38,12,28"
16,"39,15,12,33"
17,"16,18,3,1"
18,"17,0,37,16"
19,"39,20,40,25"
20,"1,20,25,43"
21,"41,34,43,29"
22,"17,16,8,11"
23,"23,11,13,5"
24,"28,16,6,10"
25,"24,47,41,38"
26,"28,41,26,10"
27,"32,36,5,49"
28,"44,5,23,36"
29,"34,10,11,28"
30,"4,12,2,0"
31,"29,1,12,49"
32,"29,37,35,0"
33,"21,0,10,2"
34,"36,5,26,0"
35,"24,1,4,11"
36,"11,6,2,12"
37,"26,11,38,13"
38,"35,46,11,16"
39,"10,15,29,41"
40,"38,10,30,36"
41,"38,32,40,19"
42,"35,9,47,49"
43,"13,40,25,30"
44,"39,33,32,1"
45,"29,8,27,13"
46,"14,41,43,1"
47,"37,2,5,11"
48,"38,34,5,28"
49,"16,28,41,25"
50,"32,37,21,45"
51,"1,7,41,36"
52,"23,11,35,43"
53,"37,12,35,23"
54,"25,37,16,32"
55,"23,37,20,35"
56,"19,39,32,18"
57,"46,40,32,18"
58,"35,26,42,7"
59,"39,12,7,1"
60,"27,36,2,13"
61,"39,20,6,26"
62,"26,2,31,40"
63,"44,36,7,41"
64,"38,39,4,23"
65,"40,31,33,20"
66,"42,4,32,17"
67,"19,48,32,4"
68,"15,35,39,17"
69,"21,38,36,3"
70,"35,2,45,40"
71,"38,8,6,13"
72,"28,8,6,46"
73,"49,24,33,30"
74,"18,40,27,15"
75,"44,0,47,36"
76,"26,44,20,29"
77,"23,28,45,35"
78,"40,46,39,41"
79,"24,5,28,33"
80,"24,13,34,44"
81,"17,27,29,20"
82,"33,47,25,10"
83,"4,11,32,15"
84,"24,40,49,12"
85,"48,5,42,49"
86,"14,20,12,5"
87,"23,12,25,1"
88,"28,47,17,29"
89,"44,9,11,31"
90,"33,15,6,31"
91,"19,37,41,47"
92,"37,36,5,46"
93,"45,18,2,10"
94,"15,25,18,21"
95,"45,9,37,10"
96,"31,32,37,15"
97,"17,9,18,46"
98,"37,5,30,7"
99,"16,34,11,4"
100,"5,39,41,33"
101,"26,29,47,28"
102,"40,38,23,33"
103,"40,45,0,14"
104,"46,16,39,40"
105,"19,40,25,18"
106,"16,21,30,7"
107,"34,28,38,36"
108,"6,3,12,16"
109,"20,11,47,36"
110,"15,0,11,21"
111,"46,34,11,14"
112,"45,19,46,13"
113,"23,29,37,27"
114,"8,29,32,49"
115,"31,13,32,17"
116,"44,36,35,46"
117,"25,38,48,42"
118,"25,7,43,10"
119,"0,20,26,49"
120,"22,47,28,48"
121,"41,47,24,46"
122,"16,2,27,37"
123,"17,40,5,11"
124,"45,3,44,12"
125,"29,34,11,17"
126,"35,27,13,9"
127,"45,21,46,28"
128,"28,38,13,26"
129,"7,0,25,5"
130,"11,49,1,14"
131,"42,46,1,25"
132,"11,24,15,7"
133,"33,29,24,28"
134,"20,26,9,23"
135,"33,45,36,11"
136,"21,46,9,42"
137,"41,11,3,40"
138,"31,0,32,45"
139,"46,23,13,0"
140,"27,16,39,7"
141,"21,7,6,9"
142,"32,1,49,48"
143,"20,48,32,37"
144,"38,18,23,16"
145,"0,15,5,23"
146,"28,48,13,1"
147,"49,47,42,7"
148,"39,18,48,19"
149,"6,0,44,48"
150,"14,10,32,42"
151,"38,21,11,33"
152,"39,42,33,5"
153,"49,2,39,44"
154,"4,5,45,33"
155,"20,9,35,7"
156,"30,39,49,16"
157,"5,42,46,25"
158,"7,48,41,45"
159,"49,35,7,30"
160,"4,40,13,12"
161,"2,28,15,6"
162,"40,6,7,16"
163,"27,0,3,21"
164,"2,36,0,44"
165,"32,13,7,3"
166,"10,25,28,22"
167,"30,31,48,40"
168,"8,20,26,9"
169,"12,9,26,21"
170,"21,8,29,18"
171,"49,16,10,9"
172,"37,49,27,9"
173,"20,29,9,24"
174,"28,45,32,36"
175,"35,12,44,16"
176,"37,25,31,29"
177,"7,37,13,44"
178,"19,49,48,14"
179,"43,13,20,14"
180,"49,38,42,19"
181,"40,34,38,3"
182,"8,36,32,7"
183,"9,35,36,29"
184,"44,7,0,43"
185,"34,3,13,49"
186,"27,25,38,21"
187,"44,9,19,14"
188,"26,13,27,49"
189,"43,27,22,4"
190,"0,31,27,18"
191,"0,49,30,38"
192,"28,35,21,17"
193,"45,0,20,44"
194,"6,34,36,48"
195,"11,17,34,29"
196,"10,38,2,29"
197,"29,10,19,31"
198,"1,39,11,48"
199,"21,45,12,13"
200,"45,32,38,10"
201,"40,26,1,36"
202,"49,30,14,1"
203,"49,44,0,14"
204,"24,47,44,25"
205,"39,1,19,14"
206,"24,25,30,17"
207,"34,21,17,18"
208,"9,2,8,21"
209,"47,23,44,0"
210,"45,13,0,36"
211,"28,46,43,34"
212,"22,41,9,19"
213,"25,37,44,22"
214,"45,44,19,10"
215,"7,30,23,15"
216,"18,11,41,28"
217,"14,42,41,24"
218,"16,32,3,2"
219,"16,20,32,2"
220,"42,24,40,14"
221,"8,39,19,2"
222,"2,25,34,7"
223,"38,17,18,44"
224,"22,1,41,34"
225,"46,36,45,35"
226,"38,40,18,48"
227,"29,24,11,37"
228,"18,28,22,26"
229,"7,9,25,29"
230,"11,27,28,35"
231,"8,33,23,42"
232,"46,16,12,4"
233,"4,25,6,42"
234,"23,34,19,16"
235,"41,21,17,32"
236,"19,28,30,4"
237,"5,32,37,39"
238,"41,21,36,3"
239,"44,41,8,35"
240,"43,47,9,35"
241,"46,8,5,28"
242,"32,22,44,41"
243,"12,5,20,10"
244,"40,22,4,39"
245,"48,14,38,1"
246,"1,10,44,36"
247,"42,39,21,6"
248,"0,12,30,43"
249,"2,0,20,44"
250,"23,31,37,12"
251,"15,27,10,4"
252,"24,48,27,35"
253,"4,13,37,10"
254,"41,8,46,13"
255,"34,4,35,22"
256,"33,29,13,15"
257,"46,40,30,23"
258,"10,44,3,14"
259,"1,40,39,12"
260,"30,27,24,21"
261,"40,35,25,37"
262,"37,12,28,30"
263,"19,49,25,26"
264,"31,39,26,49"
265,"36,45,31,48"
266,"12,22,16,40"
267,"26,41,22,5"
268,"7,36,17,18"
269,"1,14,9,12"
270,"2,43,14,11"
271,"27,20,17,30"
272,"9,49,8,27"
273,"40,44,0,39"
274,"39,11,7,43"
275,"22,41,9,12"
276,"24,5,28,47"
277,"19,3,35,18"
278,"23,46,17,43"
279,"22,47,33,3"
280,"41,14,40,3"
281,"40,29,9,11"
282,"26,45,10,39"
283,"14,39,41,40"
284,"12,22,39,2"
285,"29,5,16,48"
286,"43,18,26,39"
287,"28,29,26,10"
288,"35,48,2,46"
289,"49,21,5,27"
290,"36,16,31,28"
291,"25,12,18,42"
292,"47,9,30,18"
293,"26,42,23,24"
294,"0,7,30,18"
295,"6,21,33,19"
296,"10,15,21,46"
297,"15,14,30,24"
298,"26,45,12,13"
299,"29,17,37,44"
300,"44,12,37,14"
301,"19,20,45,46"
302,"33,15,48,11"
303,"9,25,49,31"
304,"7,40,26,13"
305,"49,23,24,10"
306,"40,48,11,3"
307,"8,2,45,12"
308,"41,6,46,44"
309,"22,16,32,17"
310,"27,2,48,8"
311,"11,13,49,23"
312,"49,11,31,30"
313,"44,34,46,16"
314,"19,32,10,5"
315,"38,45,44,37"
316,"40,39,24,38"
317,"31,20,13,29"
318,"21,43,6,4"
319,"47,21,32,16"
320,"49,33,14,44"
321,"21,43,17,6"
322,"37,35,0,36"
323,"9,7,16,34"
324,"14,45,17,48"
325,"27,1,31,26"
326,"10,18,15,40"
327,"24,47,35,5"
328,"11,33,12,27"
329,"10,44,1,49"
330,"31,21,44,30"
331,"44,17,49,41"
332,"34,8,20,38"
333,"39,8,4,7"
334,"28,3,48,43"
335,"23,9,33,20"
336,"9,20,21,35"
337,"13,5,16,47"
338,"35,18,7,27"
339,"46,42,23,30"
340,"4,27,30,45"
341,"39,21,9,10"
342,"12,42,7,18"
343,"17,5,13,47"
344,"49,14,11,20"
345,"16,5,44,28"
346,"28,23,15,33"
347,"4,36,47,1"
348,"45,27,11,39"
349,"36,14,20,2"
350,"25,41,35,38"
351,"9,41,22,11"
352,"16,32,22,2"
353,"28,27,19,10"
354,"1,39,11,32"
355,"40,29,11,6"
356,"41,47,9,19"
357,"2,31,34,24"
358,"41,27,31,6"
359,"23,30,7,36"
360,"29,45,30,35"
361,"33,4,10,7"
362,"21,13,18,42"
363,"23,39,34,26"
364,"40,3,31,41"
365,"37,19,28,40"
366,"47,42,13,1"
367,"15,11,40,34"
368,"44,18,26,4"
369,"35,23,37,33"
370,"48,24,11,3"
371,"17,48,39,47"
372,"40,34,35,15"
373,"2,26,1,37"
374,"46,25,33,24"
375,"21,5,36,23"
376,"2,20,46,41"
377,"38,25,30,7"
378,"33,17,47,39"
379,"12,28,15,18"
380,"17,31,7,25"
381,"40,0,5,16"
382,"24,29,9,34"
383,"34,18,15,40"
384,"14,15,37,23"
385,"8,11,27,14"
386,"23,49,31,35"
387,"44,10,34,8"
388,"25,27,21,6"
389,"8,29,45,26"
390,"20,33,16,6"
391,"37,29,34,0"
392,"7,15,21,1"
393,"17,10,27,14"
394,"22,32,49,9"
395,"48,31,46,12"
396,"31,28,15,5"
397,"1,40,31,19"
398,"46,4,5,41"
