simulation,selected_columns
0,"44,7,47,5"
1,"38,24,45,47"
2,"12,42,19,34"
3,"49,43,2,16"
4,"43,20,15,29"
5,"9,6,25,24"
6,"41,39,1,22"
7,"25,10,31,42"
8,"16,47,7,27"
9,"3,27,45,7"
10,"9,46,23,36"
11,"2,42,21,30"
12,"41,32,24,28"
13,"37,28,32,44"
14,"10,11,34,22"
15,"44,28,8,15"
16,"0,24,46,10"
17,"48,20,14,6"
18,"8,45,37,0"
19,"35,33,2,10"
20,"32,10,23,12"
21,"22,41,28,24"
22,"43,17,3,14"
23,"44,38,20,43"
24,"23,47,27,12"
25,"48,9,31,28"
26,"13,25,42,49"
27,"27,39,8,33"
28,"19,2,4,37"
29,"40,0,8,26"
30,"7,23,31,20"
31,"15,46,32,29"
32,"42,37,26,34"
33,"32,47,8,35"
34,"41,1,10,14"
35,"17,42,15,30"
36,"11,3,14,2"
37,"36,37,15,24"
38,"0,5,8,25"
39,"41,8,22,31"
40,"13,37,5,11"
41,"40,34,35,41"
42,"13,43,9,8"
43,"43,28,20,9"
44,"26,0,41,23"
45,"33,43,35,19"
46,"36,31,4,46"
47,"8,13,1,7"
48,"43,16,2,20"
49,"35,16,25,42"
50,"28,31,14,2"
51,"20,2,22,33"
52,"1,45,9,34"
53,"48,32,38,16"
54,"6,23,21,1"
55,"9,26,41,2"
56,"34,26,47,46"
57,"0,4,21,17"
58,"7,47,28,37"
59,"6,20,35,42"
60,"5,17,42,7"
61,"21,2,46,27"
62,"31,36,29,34"
63,"30,28,48,46"
64,"43,32,28,2"
65,"22,44,19,24"
66,"24,32,0,48"
67,"47,13,20,4"
68,"15,17,23,8"
69,"45,22,40,10"
70,"23,40,0,49"
71,"32,14,16,8"
72,"41,13,0,2"
73,"11,20,0,40"
74,"14,47,45,28"
75,"22,28,16,0"
76,"41,34,16,23"
77,"28,47,0,4"
78,"49,38,5,41"
79,"10,19,1,46"
80,"20,33,48,12"
81,"14,43,41,35"
82,"9,19,28,23"
83,"39,49,1,28"
84,"7,27,23,38"
85,"7,3,17,29"
86,"29,25,24,44"
87,"17,38,20,14"
88,"34,36,47,9"
89,"32,19,15,3"
90,"26,44,22,23"
91,"38,17,21,9"
92,"27,16,6,45"
93,"45,16,22,11"
94,"13,18,16,34"
95,"12,10,41,33"
96,"8,29,43,19"
97,"15,20,0,42"
98,"28,16,31,44"
99,"2,22,19,12"
100,"13,36,17,33"
101,"34,28,47,25"
102,"28,11,14,45"
103,"13,43,32,24"
104,"8,41,19,36"
105,"12,30,40,26"
106,"31,29,18,42"
107,"46,30,22,34"
108,"4,10,5,36"
109,"27,45,0,6"
110,"49,38,25,26"
111,"36,9,34,12"
112,"37,38,29,6"
113,"0,13,49,48"
114,"29,1,47,37"
115,"47,38,41,26"
116,"30,0,26,37"
117,"46,22,37,4"
118,"34,2,47,31"
119,"11,16,28,14"
120,"36,41,8,46"
121,"10,19,29,28"
122,"47,34,43,46"
123,"29,6,46,15"
124,"5,24,27,12"
125,"37,38,28,15"
126,"37,41,15,49"
127,"30,19,26,40"
128,"39,7,32,23"
129,"9,39,43,49"
130,"32,21,20,40"
131,"7,17,11,9"
132,"5,22,11,39"
133,"42,13,48,49"
134,"3,1,0,42"
135,"26,44,32,36"
136,"49,45,34,19"
137,"33,2,28,24"
138,"26,17,1,11"
139,"33,4,10,34"
140,"36,47,13,30"
141,"36,31,17,7"
142,"33,0,26,11"
143,"16,3,43,40"
144,"20,6,14,49"
145,"45,42,1,18"
146,"24,32,31,20"
147,"42,2,29,36"
148,"20,17,22,39"
149,"1,15,43,39"
150,"27,44,42,46"
151,"43,22,10,39"
152,"19,0,32,16"
153,"36,47,31,30"
154,"49,13,30,15"
155,"32,41,1,33"
156,"25,21,42,15"
157,"47,34,19,44"
158,"18,32,36,7"
159,"8,7,29,21"
160,"19,3,10,23"
161,"26,34,15,33"
162,"44,28,12,48"
163,"42,35,32,24"
164,"2,44,5,26"
165,"19,35,4,13"
166,"44,23,21,24"
167,"18,31,1,29"
168,"38,33,10,34"
169,"14,8,48,20"
170,"45,43,17,46"
171,"3,46,37,16"
172,"37,48,2,40"
173,"39,20,15,25"
174,"0,8,9,34"
175,"38,9,4,25"
176,"20,1,24,15"
177,"2,30,47,22"
178,"41,45,30,37"
179,"19,22,31,41"
180,"20,31,9,33"
181,"1,25,13,33"
182,"2,15,37,33"
183,"25,48,40,3"
184,"26,10,25,49"
185,"7,3,41,20"
186,"36,17,15,43"
187,"49,7,27,4"
188,"14,7,40,37"
189,"24,16,34,45"
190,"7,3,27,20"
191,"36,33,17,37"
192,"25,33,48,42"
193,"16,19,42,4"
194,"16,7,33,47"
195,"13,40,11,22"
196,"48,49,6,22"
197,"43,37,23,41"
198,"9,20,17,7"
199,"35,2,24,8"
