simulation,selected_columns
0,"14,37,32,34"
1,"0,18,13,19"
2,"3,18,13,24"
3,"39,49,4,8"
4,"19,6,2,21"
5,"28,21,31,23"
6,"28,9,3,4"
7,"0,17,32,12"
8,"6,36,1,17"
9,"4,24,41,39"
10,"37,21,33,28"
11,"45,2,31,1"
12,"38,25,9,6"
13,"8,3,19,36"
14,"37,18,49,27"
15,"2,23,19,17"
16,"39,21,2,16"
17,"20,28,15,9"
18,"39,16,2,40"
19,"47,8,4,31"
20,"46,5,42,23"
21,"11,34,43,22"
22,"3,20,5,36"
23,"16,29,15,6"
24,"42,0,46,25"
25,"1,19,35,42"
26,"38,24,49,14"
27,"33,38,37,43"
28,"8,16,43,1"
29,"18,25,10,38"
30,"29,49,6,7"
31,"29,30,48,49"
32,"23,10,9,30"
33,"12,24,10,47"
34,"35,14,42,25"
35,"39,18,48,2"
36,"13,7,48,11"
37,"3,25,44,9"
38,"43,35,30,12"
39,"2,32,20,30"
40,"16,44,30,37"
41,"49,43,6,17"
42,"0,42,21,20"
43,"32,48,24,6"
44,"30,44,46,49"
45,"3,39,48,41"
46,"41,17,8,5"
47,"22,29,49,48"
48,"45,17,19,27"
49,"48,25,37,22"
50,"9,8,47,34"
51,"30,17,22,42"
52,"27,24,33,34"
53,"20,2,12,8"
54,"23,18,16,3"
55,"34,45,23,47"
56,"21,40,25,19"
57,"35,21,2,10"
58,"44,49,21,29"
59,"40,13,31,23"
60,"11,42,39,10"
61,"22,48,10,36"
62,"24,37,43,38"
63,"28,12,1,42"
64,"27,11,13,9"
65,"45,36,39,5"
66,"3,5,23,48"
67,"3,7,17,35"
68,"0,7,29,17"
69,"29,0,36,38"
70,"23,46,20,17"
71,"32,40,11,25"
72,"44,21,3,5"
73,"2,38,25,24"
74,"18,17,32,1"
75,"23,48,17,43"
76,"41,5,47,36"
77,"28,30,48,10"
78,"7,8,0,11"
79,"13,39,21,32"
80,"12,45,42,28"
81,"28,31,44,37"
82,"49,27,40,11"
83,"13,46,28,17"
84,"47,43,2,39"
85,"29,34,42,10"
86,"36,16,28,27"
87,"9,6,34,32"
88,"46,20,42,6"
89,"35,6,0,24"
90,"15,19,26,22"
91,"42,15,2,8"
92,"2,47,3,48"
93,"0,9,27,14"
94,"38,11,34,9"
95,"37,41,4,26"
96,"29,14,37,3"
97,"0,32,40,33"
98,"35,17,42,14"
99,"41,23,33,8"
100,"32,9,28,45"
101,"43,5,34,28"
102,"18,22,9,48"
103,"33,34,8,21"
104,"35,22,47,11"
105,"36,6,34,49"
106,"34,4,16,17"
107,"13,15,19,38"
108,"9,29,36,30"
109,"37,41,23,19"
110,"33,41,16,42"
111,"32,19,16,38"
112,"41,23,49,48"
113,"22,21,47,9"
114,"7,12,9,26"
115,"40,49,21,1"
116,"38,11,12,40"
117,"36,14,47,42"
118,"0,30,19,37"
119,"46,49,10,20"
120,"49,11,43,34"
121,"45,20,26,5"
122,"41,40,11,47"
123,"2,14,34,36"
124,"33,48,45,47"
125,"42,45,30,31"
126,"19,34,39,27"
127,"18,17,27,44"
128,"9,4,8,44"
129,"8,6,32,25"
130,"35,18,49,25"
131,"19,26,17,13"
132,"31,23,38,7"
133,"25,42,36,32"
134,"11,8,49,19"
135,"37,21,39,44"
136,"47,39,40,3"
137,"21,18,25,24"
138,"44,19,23,31"
139,"41,11,16,0"
140,"1,37,10,31"
141,"2,40,42,39"
142,"35,48,8,5"
143,"38,32,9,35"
144,"9,22,25,19"
145,"25,40,44,4"
146,"0,18,42,45"
147,"1,47,22,32"
148,"39,25,29,16"
149,"30,13,36,41"
150,"37,32,38,24"
151,"41,3,9,10"
152,"28,37,43,18"
153,"11,42,21,9"
154,"29,3,6,9"
155,"13,44,3,21"
156,"34,26,15,12"
157,"42,7,47,18"
158,"22,47,18,43"
159,"44,25,14,37"
160,"5,18,13,33"
161,"3,5,4,32"
162,"47,30,49,15"
163,"17,26,42,11"
164,"1,27,21,15"
165,"5,36,15,18"
166,"4,39,43,41"
167,"14,45,9,46"
168,"39,19,32,9"
169,"2,0,1,19"
170,"45,20,0,49"
171,"19,37,36,9"
172,"19,41,6,18"
173,"24,47,35,0"
174,"36,9,37,42"
175,"30,43,33,38"
176,"49,18,29,2"
177,"28,35,4,7"
178,"48,2,22,41"
179,"8,49,30,21"
180,"49,5,32,1"
181,"12,49,20,47"
182,"31,38,35,36"
183,"11,21,9,14"
184,"23,39,30,25"
185,"21,27,5,28"
186,"8,30,40,9"
187,"33,18,2,15"
188,"26,0,33,7"
189,"30,6,31,37"
190,"9,34,46,21"
191,"43,37,17,15"
192,"0,29,31,6"
193,"41,10,43,13"
