simulation,selected_columns
0,"38,34,28,36"
1,"24,8,11,5"
2,"4,47,20,29"
3,"9,6,1,4"
4,"19,7,6,8"
5,"27,26,8,37"
6,"4,24,43,23"
7,"14,6,27,25"
8,"29,32,45,48"
9,"6,44,48,35"
10,"42,2,21,1"
11,"30,29,9,48"
12,"4,47,40,43"
13,"31,36,39,6"
14,"16,33,12,29"
15,"46,22,31,6"
16,"46,43,21,3"
17,"6,0,22,43"
18,"33,10,35,44"
19,"5,8,11,28"
20,"35,41,5,49"
21,"16,40,35,9"
22,"40,24,45,26"
23,"1,11,0,24"
24,"6,33,22,49"
25,"47,27,12,41"
26,"32,36,48,28"
27,"42,27,26,7"
28,"27,12,34,32"
29,"18,31,19,9"
30,"30,38,20,31"
31,"17,35,13,31"
32,"22,7,35,31"
33,"36,0,27,22"
34,"10,2,49,29"
35,"2,17,5,0"
36,"14,42,18,12"
37,"42,11,1,30"
38,"49,6,34,33"
39,"23,32,37,44"
40,"7,25,21,14"
41,"12,45,22,37"
42,"0,14,26,31"
43,"48,3,35,44"
44,"23,42,20,7"
45,"23,31,35,5"
46,"20,30,1,48"
47,"36,2,44,12"
48,"43,22,12,14"
49,"0,3,33,5"
50,"43,10,25,27"
51,"25,31,3,6"
52,"22,33,31,28"
53,"0,9,27,18"
54,"22,0,24,1"
55,"12,15,41,8"
56,"9,5,11,4"
57,"44,23,45,18"
58,"25,26,6,18"
59,"2,6,20,19"
60,"20,17,35,10"
61,"22,43,36,17"
62,"19,4,44,23"
63,"42,18,43,40"
64,"19,40,12,31"
65,"19,22,4,41"
66,"24,29,3,48"
67,"15,11,6,17"
68,"3,40,36,44"
69,"25,47,11,12"
70,"48,27,0,11"
71,"28,19,22,37"
72,"38,3,33,24"
73,"41,30,11,16"
74,"37,38,18,31"
75,"14,36,48,6"
76,"17,4,24,16"
77,"31,37,3,33"
78,"16,24,27,37"
79,"21,10,3,33"
80,"28,25,32,13"
81,"41,18,10,4"
82,"8,0,48,31"
83,"26,40,19,12"
84,"4,17,43,34"
85,"0,48,20,30"
86,"9,0,42,43"
87,"32,1,28,24"
88,"23,35,2,0"
89,"27,44,6,32"
90,"46,41,30,5"
91,"14,24,33,44"
92,"17,25,13,11"
93,"40,19,16,9"
94,"47,34,12,1"
95,"40,22,0,19"
96,"40,17,23,36"
97,"32,16,6,31"
98,"28,6,34,43"
99,"49,46,19,11"
100,"17,31,26,0"
101,"5,26,41,30"
102,"2,32,46,16"
103,"1,25,12,49"
104,"7,2,22,17"
105,"13,23,21,43"
106,"41,18,29,28"
107,"3,18,6,40"
108,"11,34,37,4"
109,"3,21,44,30"
110,"2,11,1,43"
111,"6,45,34,36"
112,"29,18,30,12"
113,"46,4,13,28"
114,"27,43,20,18"
115,"39,16,20,18"
116,"35,18,33,49"
117,"44,43,9,47"
118,"42,20,1,18"
119,"13,2,18,3"
120,"4,22,31,2"
121,"38,33,16,26"
122,"37,32,3,25"
123,"7,35,23,0"
124,"21,10,42,34"
125,"4,44,5,3"
126,"39,20,44,33"
127,"20,4,37,38"
128,"7,2,30,17"
129,"15,43,7,3"
130,"8,13,4,23"
131,"14,34,38,43"
132,"37,21,43,9"
133,"49,18,15,36"
134,"29,35,16,37"
135,"40,1,34,7"
136,"42,32,19,31"
137,"13,7,0,26"
138,"34,37,22,11"
139,"10,32,30,24"
140,"26,2,43,37"
141,"3,36,46,44"
142,"6,45,43,39"
143,"2,12,31,24"
144,"26,40,8,32"
145,"30,18,23,32"
146,"0,17,14,6"
147,"32,24,3,45"
148,"41,5,13,48"
149,"19,43,17,27"
150,"30,38,4,27"
151,"27,48,21,3"
152,"32,25,46,1"
153,"23,33,45,48"
154,"35,19,31,46"
155,"34,46,23,2"
156,"6,8,19,0"
157,"35,32,17,2"
158,"42,49,14,46"
159,"9,38,19,15"
160,"38,42,36,10"
161,"10,35,49,44"
162,"20,1,13,4"
163,"9,3,28,18"
164,"30,33,15,28"
165,"5,41,16,45"
166,"24,28,11,31"
167,"0,19,14,24"
168,"0,42,46,1"
169,"29,35,17,12"
170,"31,13,12,9"
171,"33,43,21,45"
172,"1,49,8,9"
173,"4,46,30,32"
174,"16,7,22,11"
175,"13,20,31,10"
176,"44,29,22,8"
177,"21,45,23,46"
178,"41,28,4,27"
179,"1,30,9,31"
180,"15,35,30,29"
181,"45,17,37,46"
182,"18,25,47,21"
183,"30,17,8,44"
184,"1,20,42,19"
185,"40,7,37,19"
186,"44,15,8,41"
187,"41,36,23,2"
188,"25,46,21,47"
189,"20,0,39,18"
190,"2,18,22,15"
191,"18,8,34,23"
192,"45,16,42,3"
193,"23,43,5,40"
194,"41,18,14,8"
195,"14,15,41,42"
196,"33,12,39,26"
197,"38,37,39,35"
198,"33,10,15,8"
199,"17,22,16,48"
