simulation,selected_columns
0,"31,16,36,30"
1,"17,45,22,23"
2,"20,18,13,30"
3,"47,42,20,10"
4,"27,2,40,41"
5,"1,22,3,5"
6,"38,37,29,10"
7,"19,49,9,14"
8,"17,27,41,18"
9,"33,35,16,27"
10,"39,34,42,41"
11,"49,29,25,32"
12,"21,39,17,28"
13,"21,37,45,29"
14,"15,43,31,5"
15,"9,0,15,18"
16,"47,49,23,35"
17,"8,39,1,40"
18,"49,31,43,34"
19,"16,12,25,20"
20,"35,32,39,3"
21,"19,38,49,18"
22,"3,27,25,1"
23,"46,48,15,22"
24,"19,35,11,10"
25,"9,2,38,26"
26,"40,24,46,3"
27,"27,7,8,32"
28,"42,44,49,2"
29,"0,43,26,48"
30,"2,49,31,42"
31,"32,7,23,8"
32,"40,6,44,26"
33,"3,13,28,21"
34,"28,32,43,9"
35,"15,3,27,10"
36,"22,43,25,36"
37,"10,9,2,7"
38,"5,40,22,36"
39,"6,33,47,8"
40,"48,44,12,46"
41,"5,30,37,4"
42,"25,16,8,26"
43,"27,13,21,35"
44,"28,21,11,15"
45,"33,38,47,22"
46,"22,8,16,4"
47,"44,12,29,8"
48,"6,33,2,16"
49,"32,8,35,12"
50,"6,3,25,31"
51,"1,20,6,22"
52,"49,7,29,10"
53,"31,24,5,43"
54,"38,16,31,14"
55,"45,17,9,15"
56,"41,42,38,3"
57,"43,36,48,9"
58,"44,20,3,12"
59,"4,18,36,10"
60,"5,27,11,41"
61,"42,27,7,0"
62,"44,46,28,27"
63,"39,9,22,36"
64,"4,7,49,6"
65,"39,40,28,20"
66,"27,46,40,9"
67,"17,28,11,33"
68,"20,35,4,32"
69,"0,31,21,17"
70,"31,21,44,12"
71,"0,36,1,30"
72,"3,48,25,36"
73,"32,38,6,2"
74,"30,12,49,18"
75,"48,22,13,23"
76,"30,40,13,28"
77,"38,20,43,16"
78,"8,12,45,26"
79,"22,19,10,36"
80,"14,49,11,7"
81,"13,16,46,15"
82,"29,30,23,45"
83,"37,10,35,27"
84,"11,4,5,37"
85,"0,13,37,39"
86,"21,17,41,2"
87,"7,19,46,1"
88,"42,7,15,1"
89,"13,7,27,24"
90,"12,1,40,38"
91,"20,8,27,42"
92,"24,44,15,42"
93,"16,6,46,1"
94,"32,43,1,37"
95,"48,39,34,13"
96,"9,26,32,45"
97,"35,14,42,16"
98,"18,5,43,12"
99,"14,48,3,44"
100,"37,20,38,19"
101,"25,43,40,5"
102,"28,18,44,43"
103,"27,40,4,8"
104,"27,35,9,15"
105,"5,30,18,7"
106,"39,10,24,40"
107,"22,6,10,30"
108,"42,43,38,13"
109,"16,48,25,34"
110,"25,36,13,49"
111,"34,23,3,31"
112,"47,39,6,18"
113,"40,24,31,45"
114,"20,35,1,4"
115,"26,6,41,25"
116,"47,32,6,42"
117,"43,49,41,44"
118,"47,45,35,42"
119,"32,17,10,8"
120,"40,26,46,16"
121,"13,6,7,0"
122,"15,41,36,13"
123,"24,49,31,36"
124,"35,14,41,23"
125,"21,7,37,17"
126,"22,13,49,41"
127,"37,1,13,0"
128,"35,25,19,20"
129,"0,2,49,38"
130,"21,40,15,36"
131,"41,12,19,40"
132,"16,7,15,42"
133,"22,12,15,11"
134,"33,49,17,22"
135,"39,18,1,32"
136,"17,46,3,21"
137,"39,3,49,40"
138,"3,38,28,7"
139,"31,30,36,18"
140,"7,41,5,32"
141,"33,9,39,47"
142,"37,49,39,23"
143,"24,49,15,18"
144,"32,20,21,14"
145,"12,13,7,48"
146,"4,28,41,16"
147,"12,44,40,36"
148,"28,42,33,18"
149,"27,13,7,48"
150,"40,11,26,43"
151,"29,9,18,37"
152,"0,11,12,22"
153,"42,19,3,27"
154,"10,42,26,22"
155,"22,11,46,38"
156,"38,0,24,10"
157,"4,41,9,40"
158,"49,6,29,21"
159,"49,16,5,28"
160,"44,27,48,46"
161,"27,1,13,8"
162,"21,31,44,7"
163,"30,48,0,10"
164,"27,23,43,16"
165,"41,22,6,42"
166,"29,47,40,22"
167,"31,15,43,24"
168,"11,34,26,39"
169,"32,48,9,20"
170,"15,13,36,31"
171,"5,7,1,38"
172,"5,29,24,4"
173,"11,42,44,9"
174,"18,15,5,37"
175,"6,47,27,21"
176,"35,17,47,29"
177,"38,4,23,24"
178,"32,21,1,14"
179,"15,0,35,27"
180,"11,30,33,36"
181,"30,46,5,26"
182,"42,30,3,31"
183,"46,36,41,8"
184,"23,34,42,18"
185,"42,1,12,20"
186,"11,36,40,17"
187,"33,36,30,6"
188,"15,38,47,17"
189,"14,11,3,34"
190,"46,7,16,9"
191,"3,14,5,39"
192,"33,5,10,46"
193,"21,34,28,5"
194,"27,21,29,5"
195,"31,1,30,11"
196,"29,49,46,36"
197,"15,39,42,17"
198,"41,3,5,31"
199,"44,43,13,49"
