simulation,selected_columns
0,"17,23,33,32"
1,"6,34,4,37"
2,"33,45,22,35"
3,"35,28,16,9"
4,"18,39,9,23"
5,"19,33,1,30"
6,"12,24,32,19"
7,"32,9,43,10"
8,"29,48,39,0"
9,"26,15,8,49"
10,"13,33,22,48"
11,"7,48,39,8"
12,"29,13,19,25"
13,"11,26,30,17"
14,"8,3,36,9"
15,"43,22,41,12"
16,"10,4,33,19"
17,"31,46,48,41"
18,"27,20,29,38"
19,"11,16,4,33"
20,"7,40,16,41"
21,"37,21,13,33"
22,"35,6,26,5"
23,"9,44,25,32"
24,"30,26,6,49"
25,"12,7,5,39"
26,"23,27,36,19"
27,"3,12,15,17"
28,"36,5,48,17"
29,"6,7,37,9"
30,"10,43,44,35"
31,"30,13,12,19"
32,"4,23,34,20"
33,"40,25,46,21"
34,"5,12,0,30"
35,"36,22,28,20"
36,"24,10,16,26"
37,"35,38,29,43"
38,"19,41,40,44"
39,"48,5,42,22"
40,"46,23,40,5"
41,"21,28,14,6"
42,"47,8,43,23"
43,"18,42,41,11"
44,"0,36,42,30"
45,"16,22,35,37"
46,"31,26,9,42"
47,"13,0,20,43"
48,"0,15,44,42"
49,"25,11,9,37"
50,"22,4,2,47"
51,"11,42,5,1"
52,"46,32,26,11"
53,"44,32,25,16"
54,"1,16,20,17"
55,"16,5,0,8"
56,"34,7,15,38"
57,"46,25,0,15"
58,"19,10,24,2"
59,"15,35,6,9"
60,"23,27,16,1"
61,"23,8,12,16"
62,"4,14,12,38"
63,"35,6,12,5"
64,"12,27,10,19"
65,"22,49,3,6"
66,"24,48,33,27"
67,"39,41,44,13"
68,"34,14,45,1"
69,"47,49,9,48"
70,"7,26,2,31"
71,"29,46,21,9"
72,"47,42,22,48"
73,"7,27,47,46"
74,"29,6,2,23"
75,"4,32,27,30"
76,"26,39,48,23"
77,"17,10,19,43"
78,"5,49,29,25"
79,"43,42,22,36"
80,"16,11,12,44"
81,"12,4,19,48"
82,"35,36,49,14"
83,"2,5,17,18"
84,"25,7,3,23"
85,"2,45,42,40"
86,"25,8,32,12"
87,"3,23,7,38"
88,"43,3,16,12"
89,"39,26,8,36"
90,"25,8,10,37"
91,"43,12,3,32"
92,"49,23,1,38"
93,"35,40,25,49"
94,"28,31,35,8"
95,"11,43,24,13"
96,"32,37,46,20"
97,"43,32,45,10"
98,"49,48,44,46"
99,"35,25,43,39"
100,"20,25,35,27"
101,"34,35,4,39"
102,"19,31,18,8"
103,"29,35,30,27"
104,"12,30,35,1"
105,"48,5,15,14"
106,"1,27,0,4"
107,"11,38,47,13"
108,"26,20,37,17"
109,"12,27,13,34"
110,"17,47,33,24"
111,"47,34,7,42"
112,"40,1,12,45"
113,"13,14,41,8"
114,"31,2,41,34"
115,"18,10,26,22"
116,"5,36,24,14"
117,"19,26,27,17"
118,"20,23,40,17"
119,"5,7,15,34"
120,"37,3,32,5"
121,"28,23,44,8"
122,"44,0,43,3"
123,"21,37,20,2"
124,"0,32,19,13"
125,"38,11,49,43"
126,"14,1,24,44"
127,"26,25,37,1"
128,"38,49,7,11"
129,"7,5,44,25"
130,"14,39,46,11"
131,"29,23,5,45"
132,"40,27,49,6"
133,"24,2,14,19"
134,"22,43,28,35"
135,"32,33,1,9"
136,"49,3,16,27"
137,"32,6,21,2"
138,"33,48,20,12"
139,"9,20,30,23"
140,"11,38,49,20"
141,"28,35,29,13"
142,"15,40,1,10"
143,"32,8,41,31"
144,"8,24,31,29"
145,"4,33,14,0"
146,"3,45,44,15"
147,"9,5,40,11"
148,"29,27,23,36"
149,"45,10,26,24"
150,"20,4,28,10"
151,"4,40,22,27"
152,"1,21,12,3"
153,"3,10,44,24"
154,"7,23,32,16"
155,"13,11,49,46"
156,"22,37,30,33"
157,"39,47,41,18"
158,"39,5,10,1"
159,"24,25,18,3"
160,"29,20,11,46"
161,"32,19,22,3"
162,"27,18,32,44"
163,"32,46,8,15"
164,"39,7,20,30"
165,"7,14,19,37"
166,"42,29,48,11"
167,"18,16,28,29"
168,"24,29,13,35"
169,"12,31,36,7"
170,"27,33,41,23"
171,"46,5,25,0"
172,"45,14,43,8"
173,"48,46,34,0"
174,"12,0,35,48"
175,"13,22,46,31"
176,"15,38,27,11"
177,"20,32,45,23"
178,"40,42,1,5"
179,"19,18,29,45"
180,"24,12,22,47"
181,"47,19,27,7"
182,"39,3,29,35"
183,"25,17,4,30"
184,"30,6,31,48"
185,"20,32,14,33"
186,"30,9,42,20"
187,"17,37,41,0"
188,"29,30,49,24"
189,"5,36,45,48"
190,"1,49,16,35"
191,"27,11,24,13"
192,"45,26,7,1"
193,"11,0,17,13"
194,"20,9,3,24"
195,"19,34,30,11"
196,"26,22,30,40"
197,"17,21,39,7"
198,"37,27,41,14"
199,"27,5,35,46"
200,"30,40,28,26"
201,"29,15,39,45"
202,"21,28,19,3"
203,"35,5,24,7"
204,"3,32,43,19"
205,"17,32,47,27"
206,"45,16,19,30"
207,"20,23,15,0"
208,"38,4,1,7"
209,"40,5,20,13"
210,"8,43,11,42"
211,"26,31,45,49"
212,"15,45,12,16"
213,"8,45,28,2"
214,"43,23,8,48"
215,"5,15,35,4"
216,"5,37,34,21"
217,"11,6,48,19"
218,"26,24,8,11"
219,"15,12,37,33"
220,"30,22,5,24"
221,"14,0,43,6"
222,"8,35,16,2"
223,"11,38,14,12"
224,"33,34,35,19"
225,"31,24,5,4"
226,"8,18,17,43"
227,"26,3,25,38"
228,"36,39,31,41"
229,"33,34,29,48"
230,"8,1,33,31"
231,"5,21,18,23"
232,"14,19,37,13"
233,"24,5,44,34"
234,"36,9,19,28"
235,"41,20,43,35"
236,"25,43,14,24"
237,"34,20,37,3"
238,"29,19,26,10"
239,"3,33,41,8"
240,"43,3,37,44"
241,"5,7,13,16"
242,"36,15,30,35"
243,"17,23,27,18"
244,"21,33,48,47"
245,"19,40,24,9"
246,"5,43,18,20"
247,"17,9,28,20"
248,"9,5,17,44"
249,"42,21,41,3"
250,"25,39,1,20"
251,"28,35,40,36"
252,"44,46,49,38"
253,"5,26,4,28"
254,"23,20,48,46"
255,"13,12,39,17"
256,"27,7,31,1"
257,"12,39,19,34"
258,"19,0,41,28"
259,"9,21,1,18"
260,"29,5,46,10"
261,"39,6,24,27"
262,"28,21,15,6"
263,"5,14,43,42"
264,"31,11,6,20"
265,"13,39,42,45"
266,"2,4,24,26"
267,"7,44,6,33"
268,"43,32,30,44"
269,"49,38,34,47"
270,"41,18,46,25"
271,"13,6,0,45"
272,"45,24,43,30"
273,"10,12,33,30"
274,"13,21,16,10"
275,"4,29,47,48"
276,"1,32,19,18"
277,"27,32,4,42"
278,"33,48,12,23"
279,"39,20,42,0"
280,"48,24,1,38"
281,"2,43,25,18"
282,"41,0,14,46"
283,"20,32,39,41"
284,"49,4,24,18"
285,"35,16,9,25"
286,"2,7,42,4"
287,"22,48,45,17"
288,"20,23,25,49"
289,"23,48,47,39"
290,"36,22,34,29"
291,"10,14,39,15"
292,"3,11,1,30"
293,"16,23,41,9"
294,"41,45,16,44"
295,"0,36,1,15"
296,"42,47,35,4"
297,"27,19,25,4"
298,"14,33,36,42"
299,"7,37,23,48"
300,"0,30,16,41"
301,"7,30,41,3"
302,"37,22,41,47"
303,"39,16,6,8"
304,"47,5,0,17"
305,"11,29,13,12"
306,"43,47,6,31"
307,"30,31,41,21"
308,"10,13,36,30"
309,"43,41,20,37"
310,"30,23,22,7"
311,"18,37,13,3"
312,"4,17,48,3"
313,"29,25,13,38"
314,"22,39,19,40"
315,"25,12,23,15"
316,"18,25,17,43"
317,"31,7,29,13"
318,"47,33,5,32"
319,"14,19,40,46"
320,"31,7,14,28"
