simulation,selected_columns
0,"3,25,33,2"
1,"29,41,31,20"
2,"37,35,33,14"
3,"3,2,10,39"
4,"48,43,11,21"
5,"20,4,15,26"
6,"21,32,15,35"
7,"24,6,39,42"
8,"17,1,11,46"
9,"19,49,7,27"
10,"37,27,30,3"
11,"21,49,43,38"
12,"19,15,22,2"
13,"42,17,36,4"
14,"42,2,11,8"
15,"40,38,44,30"
16,"40,20,15,3"
17,"5,21,43,29"
18,"12,33,49,23"
19,"34,37,2,23"
20,"16,18,48,10"
21,"46,39,32,49"
22,"0,39,10,33"
23,"48,25,1,34"
24,"44,34,24,29"
25,"24,9,30,12"
26,"29,7,37,2"
27,"47,11,21,24"
28,"49,18,17,23"
29,"33,10,16,24"
30,"24,10,5,1"
31,"31,48,29,37"
32,"9,31,43,23"
33,"17,29,5,33"
34,"16,8,20,6"
35,"5,46,6,13"
36,"24,35,26,46"
37,"33,0,4,32"
38,"48,23,6,24"
39,"27,8,12,42"
40,"3,4,22,30"
41,"18,36,3,21"
42,"11,4,27,25"
43,"29,39,23,3"
44,"13,34,22,27"
45,"49,32,37,35"
46,"35,43,16,37"
47,"3,47,33,15"
48,"38,8,19,23"
49,"3,35,33,38"
50,"18,10,3,28"
51,"37,34,29,31"
52,"2,9,23,40"
53,"10,30,1,20"
54,"14,28,47,30"
55,"0,37,30,17"
56,"40,8,29,47"
57,"22,6,39,41"
58,"10,36,2,27"
59,"36,28,16,27"
60,"24,14,18,2"
61,"5,33,11,47"
62,"29,15,6,30"
63,"17,32,8,48"
64,"1,21,5,30"
65,"47,44,19,38"
66,"23,42,5,14"
67,"48,4,0,32"
68,"24,6,36,44"
69,"23,13,20,21"
70,"10,4,41,42"
71,"6,39,11,1"
72,"24,20,41,23"
73,"29,25,49,16"
74,"45,14,32,35"
75,"0,17,10,9"
76,"30,5,27,3"
77,"41,36,22,0"
78,"47,48,4,46"
79,"0,43,18,41"
80,"36,29,19,18"
81,"21,49,32,16"
82,"2,32,41,44"
83,"44,48,12,8"
84,"44,6,22,35"
85,"46,18,0,31"
86,"12,48,26,14"
87,"38,25,22,8"
88,"47,16,36,1"
89,"26,20,5,49"
90,"47,8,11,24"
91,"40,17,8,23"
92,"39,32,41,27"
93,"6,4,28,19"
94,"35,36,1,44"
95,"24,10,43,11"
96,"39,43,7,40"
97,"25,17,22,42"
98,"36,12,17,21"
99,"14,12,46,5"
100,"3,29,31,15"
101,"19,8,2,46"
102,"18,24,16,41"
103,"29,0,10,46"
104,"39,17,4,33"
105,"21,9,6,48"
106,"4,5,49,22"
107,"10,3,40,29"
108,"32,24,48,21"
109,"13,28,32,47"
110,"7,39,47,28"
111,"12,8,36,24"
112,"41,11,2,4"
113,"7,46,49,6"
114,"14,21,31,38"
115,"35,28,1,18"
116,"44,17,41,6"
117,"22,5,28,23"
118,"9,6,48,47"
119,"49,2,28,41"
120,"1,37,16,12"
121,"7,38,10,43"
122,"3,48,7,16"
123,"42,39,25,22"
124,"24,33,1,3"
125,"12,32,34,17"
126,"9,47,38,11"
