simulation,selected_columns
0,"23,34,11,44"
1,"26,47,40,20"
2,"27,26,24,29"
3,"8,19,14,35"
4,"3,40,22,16"
5,"45,19,12,36"
6,"29,15,12,35"
7,"35,47,38,11"
8,"34,45,13,16"
9,"34,33,13,32"
10,"0,12,17,11"
11,"47,24,17,5"
12,"46,38,37,7"
13,"25,17,38,42"
14,"30,25,14,29"
15,"45,28,40,27"
16,"21,7,35,1"
17,"39,10,38,23"
18,"33,26,4,2"
19,"12,9,43,30"
20,"21,37,10,49"
21,"9,28,3,25"
22,"46,16,48,44"
23,"3,32,4,29"
24,"21,34,39,5"
25,"11,8,21,49"
26,"19,29,33,36"
27,"1,33,9,39"
28,"38,7,35,6"
29,"39,34,10,45"
30,"49,4,30,47"
31,"10,35,22,38"
32,"3,19,26,30"
33,"4,24,29,16"
34,"12,6,7,28"
35,"24,43,35,42"
36,"19,38,41,45"
37,"27,7,49,29"
38,"47,24,38,21"
39,"41,5,27,16"
40,"1,0,11,9"
41,"14,18,22,46"
42,"32,9,16,24"
43,"35,18,14,1"
44,"11,5,12,17"
45,"35,14,43,1"
46,"39,13,11,14"
47,"44,14,39,28"
48,"5,31,13,22"
49,"26,19,28,21"
50,"7,29,4,11"
51,"9,41,48,24"
52,"4,6,28,19"
53,"1,42,4,3"
54,"45,20,5,30"
55,"19,21,23,44"
56,"25,39,19,31"
57,"36,30,29,32"
58,"13,46,31,3"
59,"20,9,1,33"
60,"27,30,47,32"
61,"9,45,34,14"
62,"37,16,30,44"
63,"37,4,23,47"
64,"37,9,1,33"
65,"31,40,35,15"
66,"11,41,15,8"
67,"18,19,5,47"
68,"3,46,21,25"
69,"20,31,43,24"
70,"11,28,4,49"
71,"17,15,10,44"
72,"25,13,45,38"
73,"12,15,41,13"
74,"45,42,14,31"
75,"20,16,25,11"
76,"37,2,13,18"
77,"22,0,18,45"
78,"34,45,22,8"
79,"36,17,22,7"
80,"4,9,32,0"
81,"31,13,25,8"
82,"45,34,11,6"
83,"33,45,48,19"
84,"46,37,15,2"
85,"48,46,27,35"
86,"47,49,12,7"
87,"14,25,24,44"
88,"46,0,31,38"
89,"46,21,43,18"
90,"22,48,26,25"
91,"2,9,41,38"
92,"2,0,27,46"
93,"39,36,13,7"
94,"12,25,16,45"
95,"2,22,19,15"
96,"26,13,21,5"
97,"31,22,2,45"
98,"12,22,9,48"
99,"40,31,35,17"
100,"44,9,16,13"
101,"26,15,42,36"
102,"17,32,16,10"
103,"16,43,6,1"
104,"43,28,47,19"
105,"18,33,24,6"
106,"3,45,12,4"
107,"7,39,37,40"
108,"29,14,34,30"
109,"34,10,30,7"
110,"2,0,27,39"
111,"2,48,37,12"
112,"49,0,17,34"
113,"40,31,6,15"
114,"16,29,39,5"
115,"46,39,30,10"
116,"29,19,34,20"
117,"29,46,16,44"
118,"29,30,8,25"
119,"45,40,20,9"
120,"33,40,19,7"
121,"31,14,46,18"
122,"25,2,40,1"
123,"31,15,1,6"
124,"29,18,17,7"
125,"33,29,27,7"
126,"12,42,24,16"
127,"37,34,17,27"
128,"7,35,42,16"
129,"36,1,41,27"
130,"42,19,35,44"
131,"37,21,28,10"
132,"29,11,44,14"
133,"31,12,34,32"
134,"11,7,16,25"
135,"8,3,2,36"
136,"34,1,30,47"
137,"38,49,41,36"
138,"44,45,19,43"
139,"41,39,3,19"
140,"16,36,14,45"
141,"11,3,49,36"
142,"46,16,8,3"
143,"30,48,21,12"
144,"20,18,17,48"
145,"45,6,33,40"
146,"45,11,28,22"
147,"15,1,31,13"
148,"10,36,21,42"
149,"9,7,4,10"
150,"11,13,46,42"
151,"21,45,17,39"
152,"6,15,27,4"
153,"13,28,10,5"
154,"7,8,17,5"
155,"6,4,21,39"
156,"8,0,7,11"
157,"39,0,7,20"
158,"36,15,4,23"
159,"23,48,19,1"
160,"3,24,43,8"
161,"12,25,47,10"
162,"10,30,2,3"
163,"34,14,11,8"
164,"40,9,31,46"
165,"37,12,40,19"
166,"32,3,41,28"
167,"43,22,42,41"
168,"23,15,22,28"
169,"41,29,40,11"
170,"24,16,46,38"
171,"45,3,8,5"
172,"45,14,7,0"
173,"15,0,1,2"
174,"28,1,31,27"
175,"2,47,24,21"
176,"40,17,24,48"
177,"6,38,1,42"
178,"26,5,6,9"
179,"26,46,38,14"
180,"12,21,14,47"
181,"35,38,17,33"
182,"29,11,26,6"
183,"24,48,31,18"
184,"41,22,45,8"
185,"6,3,47,31"
186,"5,37,3,19"
187,"23,49,46,21"
188,"28,5,16,3"
189,"1,13,15,6"
190,"25,9,8,12"
191,"38,40,24,48"
192,"39,45,48,18"
193,"13,47,45,48"
194,"13,10,7,14"
195,"30,10,2,9"
196,"43,45,47,8"
197,"49,35,14,40"
198,"31,45,15,32"
199,"45,44,13,4"
200,"26,28,12,6"
201,"46,30,29,6"
202,"19,10,2,12"
203,"48,41,36,33"
204,"47,11,26,10"
205,"34,6,8,48"
206,"32,21,13,18"
207,"16,40,30,25"
208,"31,26,8,41"
209,"17,43,0,33"
210,"7,14,3,48"
211,"4,39,33,48"
212,"46,42,2,9"
213,"17,48,24,26"
214,"32,13,26,18"
215,"24,23,25,10"
216,"12,49,13,30"
217,"28,27,16,32"
218,"23,39,34,3"
219,"41,7,39,42"
220,"49,12,47,28"
221,"35,8,9,6"
222,"12,46,8,7"
223,"31,47,42,9"
224,"25,0,26,40"
225,"37,10,25,20"
226,"31,7,33,20"
227,"29,6,36,26"
228,"15,22,4,2"
229,"39,17,24,1"
230,"32,46,28,12"
231,"40,26,46,34"
232,"44,34,15,41"
233,"8,37,30,15"
234,"46,42,19,6"
235,"28,47,26,22"
236,"11,22,30,33"
237,"49,39,1,41"
238,"34,47,28,6"
239,"27,2,8,13"
240,"20,46,24,31"
241,"42,7,47,20"
242,"19,18,13,46"
243,"47,35,36,45"
244,"35,22,14,13"
245,"45,36,15,25"
246,"30,25,46,32"
247,"43,22,33,46"
248,"2,46,36,49"
249,"48,42,26,15"
250,"20,33,30,17"
251,"6,44,9,31"
252,"9,12,0,27"
253,"28,4,9,33"
254,"31,29,47,18"
255,"22,1,25,18"
256,"27,15,21,36"
257,"11,29,36,19"
258,"30,26,37,36"
259,"20,42,39,14"
260,"39,9,31,20"
261,"42,5,32,8"
262,"9,28,37,14"
263,"4,28,24,27"
264,"34,0,31,15"
265,"44,19,47,49"
266,"43,4,25,33"
267,"45,44,38,19"
268,"2,44,14,12"
269,"38,7,28,27"
270,"34,47,39,1"
271,"15,31,40,25"
272,"40,30,16,22"
273,"0,13,8,36"
274,"46,1,24,22"
275,"2,25,45,41"
276,"9,31,1,4"
277,"34,39,16,6"
278,"25,5,18,33"
279,"42,35,34,25"
280,"23,6,48,46"
281,"49,41,19,1"
282,"48,26,12,20"
283,"49,26,5,37"
284,"31,1,11,32"
285,"24,30,33,40"
286,"39,31,6,30"
287,"6,47,10,5"
288,"29,38,33,16"
289,"31,25,40,24"
290,"23,30,47,32"
291,"40,25,44,16"
