simulation,selected_columns
0,"23,32,21,6"
1,"32,21,22,35"
2,"19,27,48,45"
3,"20,45,4,40"
4,"39,2,25,42"
5,"41,36,27,46"
6,"3,46,19,9"
7,"2,48,35,45"
8,"36,35,31,42"
9,"30,17,3,33"
10,"41,46,8,2"
11,"34,23,46,39"
12,"32,24,49,44"
13,"35,26,33,23"
14,"34,17,8,49"
15,"46,32,5,1"
16,"29,48,39,35"
17,"7,14,8,39"
18,"2,33,12,26"
19,"33,19,16,47"
20,"30,42,13,37"
21,"43,22,48,30"
22,"2,40,45,27"
23,"28,23,8,43"
24,"16,4,33,40"
25,"4,34,46,38"
26,"6,12,2,23"
27,"32,44,40,35"
28,"28,15,9,10"
29,"9,27,5,33"
30,"41,16,7,47"
31,"11,38,47,41"
32,"38,49,35,36"
33,"10,44,28,48"
34,"39,22,28,29"
35,"39,17,48,44"
36,"41,26,49,46"
37,"23,15,28,12"
38,"2,28,49,48"
39,"10,21,23,16"
40,"24,10,9,25"
41,"23,34,30,2"
42,"11,16,21,49"
43,"44,32,39,19"
44,"16,20,31,49"
45,"6,45,11,17"
46,"25,42,9,44"
47,"37,0,40,18"
48,"1,37,28,10"
49,"7,20,39,16"
50,"14,36,32,49"
51,"43,40,9,19"
52,"10,28,3,32"
53,"18,20,11,21"
54,"11,22,43,12"
55,"33,30,12,32"
56,"30,38,12,4"
57,"38,10,7,11"
58,"35,34,47,23"
59,"47,5,31,2"
60,"9,7,49,48"
61,"32,34,20,22"
62,"8,46,20,43"
63,"31,40,3,27"
64,"44,23,35,10"
65,"21,29,32,8"
66,"0,32,20,6"
67,"44,43,34,19"
68,"0,39,6,4"
69,"40,36,46,1"
70,"44,10,45,29"
71,"33,40,27,36"
72,"31,22,48,33"
73,"4,29,48,31"
74,"25,5,26,13"
75,"4,21,49,12"
76,"19,24,15,31"
77,"5,45,35,18"
78,"23,6,1,49"
79,"26,7,42,46"
80,"9,23,49,5"
81,"17,43,49,33"
82,"20,5,9,13"
83,"17,22,7,5"
84,"31,36,7,4"
85,"16,17,36,34"
86,"29,13,35,42"
87,"17,39,27,28"
88,"2,36,15,11"
89,"30,24,9,0"
90,"38,32,16,8"
91,"25,42,16,2"
92,"45,12,22,2"
93,"23,6,15,49"
94,"5,6,7,49"
95,"17,8,43,5"
96,"18,39,6,10"
97,"39,2,41,45"
98,"39,7,32,28"
99,"37,35,19,44"
100,"21,20,40,48"
101,"42,24,20,22"
102,"24,45,22,30"
103,"19,41,35,32"
104,"21,2,13,22"
105,"28,12,34,14"
106,"20,2,36,1"
107,"14,46,49,13"
108,"30,23,46,24"
109,"34,21,28,2"
110,"11,47,49,17"
111,"29,0,35,5"
112,"15,47,8,49"
113,"2,40,46,5"
114,"10,37,16,24"
115,"41,10,12,9"
116,"9,29,36,21"
117,"5,6,30,28"
118,"37,40,21,7"
119,"6,7,23,28"
120,"22,29,39,42"
121,"49,42,14,33"
122,"25,40,35,32"
123,"12,34,47,20"
124,"14,27,11,43"
125,"42,12,17,2"
126,"11,46,9,7"
127,"10,19,1,44"
128,"21,4,6,49"
129,"4,37,13,23"
130,"20,36,26,33"
131,"18,3,22,32"
132,"22,21,44,5"
133,"45,21,9,15"
134,"24,49,11,40"
135,"40,35,42,17"
136,"43,13,6,21"
137,"21,48,33,39"
138,"45,44,35,13"
139,"29,6,11,44"
140,"36,42,32,41"
141,"32,0,2,24"
142,"35,47,4,36"
143,"27,48,2,4"
144,"7,0,33,44"
145,"21,41,8,12"
146,"32,10,11,6"
147,"42,24,7,3"
148,"37,35,46,20"
149,"33,39,49,47"
150,"21,44,10,40"
151,"30,2,36,18"
152,"23,31,29,10"
153,"9,15,2,45"
154,"29,0,42,32"
155,"13,9,17,5"
156,"15,17,28,1"
157,"15,12,25,48"
158,"13,27,44,5"
159,"6,11,41,9"
160,"15,40,32,1"
161,"23,31,15,43"
162,"46,43,7,16"
163,"26,41,6,20"
164,"31,4,44,1"
165,"43,14,30,35"
166,"19,16,2,17"
167,"27,12,45,4"
168,"0,23,20,40"
169,"38,37,6,4"
170,"4,36,24,5"
171,"17,34,9,11"
172,"22,14,37,15"
173,"4,8,2,40"
174,"17,49,43,14"
175,"38,12,3,0"
176,"19,21,25,20"
177,"27,31,17,20"
178,"23,7,12,29"
179,"9,1,37,45"
180,"8,30,24,14"
181,"47,8,24,2"
182,"30,44,15,9"
183,"28,47,9,41"
184,"21,42,23,2"
185,"20,23,16,0"
186,"19,46,6,45"
187,"29,17,9,45"
188,"9,15,22,24"
189,"35,45,37,4"
190,"9,41,13,33"
191,"24,3,35,19"
192,"5,24,3,6"
193,"48,41,7,22"
194,"9,34,5,21"
195,"32,31,28,49"
196,"16,40,32,11"
197,"30,33,1,42"
198,"16,37,34,38"
