simulation,selected_columns
0,"64,79,41,37,82,24,34,14,44,76,40,47,66,16,54,22,80,21,12,26"
1,"90,55,41,46,88,43,64,16,14,89,81,95,25,70,33,18,59,92,23,39"
2,"78,24,71,48,61,56,13,93,53,63,37,87,69,82,1,51,70,34,12,9"
3,"63,52,70,55,75,82,33,51,42,97,12,68,21,76,11,69,59,13,92,90"
4,"95,45,38,65,96,80,82,50,54,69,56,33,16,94,79,1,19,60,61,36"
5,"71,77,60,37,12,47,26,0,54,83,16,44,91,31,43,62,32,10,46,61"
6,"95,16,6,56,5,39,90,17,20,7,78,58,4,23,80,91,13,15,82,25"
7,"76,78,88,29,55,96,65,26,16,4,42,3,80,21,0,47,62,24,99,75"
8,"81,4,8,0,58,62,9,54,40,98,77,57,50,60,33,87,37,25,64,43"
9,"64,38,88,85,34,28,17,46,69,53,13,95,62,59,14,44,9,10,45,77"
10,"39,17,50,93,33,65,43,74,47,67,61,53,97,2,29,46,4,26,80,22"
11,"0,12,19,59,70,49,26,40,15,95,39,84,7,56,64,92,98,99,71,50"
12,"74,50,80,1,53,14,0,75,97,83,15,60,87,18,36,85,34,91,98,55"
13,"15,84,95,87,68,25,31,72,42,17,41,26,5,43,92,55,83,11,19,1"
14,"73,61,78,5,27,91,81,50,65,26,79,45,57,82,6,92,64,25,15,44"
15,"59,6,69,55,8,17,34,39,72,65,68,86,80,98,91,44,21,48,58,42"
16,"40,63,58,35,17,25,32,84,2,20,82,21,52,15,78,13,55,39,87,59"
17,"5,58,35,51,17,60,40,2,18,70,69,29,94,13,38,63,57,54,81,9"
18,"6,11,69,38,65,63,23,39,61,35,40,15,55,89,44,14,85,49,42,99"
19,"16,7,47,23,14,58,62,31,9,35,38,49,88,37,90,84,44,0,8,33"
20,"44,54,38,58,30,93,39,45,76,67,73,17,10,81,69,28,37,25,97,47"
21,"25,67,14,17,62,76,58,93,88,27,91,32,94,10,77,26,66,5,7,71"
22,"17,98,4,12,18,72,6,44,0,47,30,87,23,8,42,58,31,57,46,81"
23,"21,93,4,79,34,5,97,37,67,17,12,90,70,25,28,20,1,76,60,27"
