simulation,selected_columns
0,94
1,35
2,71
3,89
4,98
5,59
6,17
7,68
8,57
9,65
10,95
11,21
12,89
13,68
14,20
15,70
16,21
17,29
18,74
19,10
20,49
21,11
22,99
23,85
24,41
25,91
26,23
27,69
28,57
29,95
30,44
31,12
32,69
33,92
34,84
35,29
36,84
37,11
38,64
39,27
40,55
41,30
42,4
43,67
44,96
45,64
46,91
47,77
48,47
49,94
50,98
51,94
52,64
53,51
54,2
55,82
56,41
57,79
58,80
59,92
60,85
61,93
62,7
63,71
64,86
65,20
66,51
67,3
68,96
69,46
70,1
71,57
72,92
73,81
74,34
75,4
76,97
77,99
78,6
79,55
80,99
81,51
82,87
83,88
84,42
85,27
86,28
87,37
88,72
89,4
90,82
91,95
92,7
93,87
94,62
95,71
96,91
97,48
98,69
99,75
100,92
101,35
102,28
103,74
104,87
105,0
106,69
107,66
108,95
109,97
110,12
111,73
112,11
113,77
114,47
115,39
116,33
117,81
118,68
119,80
120,63
121,80
122,87
123,64
124,91
125,64
126,78
127,96
128,63
129,56
130,68
131,47
132,41
133,41
134,99
135,75
136,68
137,11
138,32
139,24
140,27
141,51
142,98
143,91
144,11
145,20
146,24
147,15
148,18
149,99
150,91
151,68
152,78
153,33
154,35
155,90
156,19
157,2
158,11
159,76
160,19
161,36
162,96
163,12
164,41
165,24
166,62
167,9
168,22
169,75
170,56
171,49
172,87
173,15
174,56
175,62
176,14
177,43
178,95
179,25
180,96
181,20
182,33
183,32
184,67
185,46
186,58
187,67
188,70
189,39
190,89
191,93
192,56
193,15
194,70
195,32
196,23
197,3
198,85
199,18
