simulation,selected_columns
0,"14,69,52,10,4,17,91,30,6,54,61,13"
1,"49,66,35,67,62,17,73,86,97,7,88,72"
2,"72,79,26,46,97,58,71,12,34,73,37,93"
3,"64,67,29,66,91,86,45,31,97,9,34,28"
4,"85,46,38,3,15,39,91,41,74,20,37,9"
5,"99,17,60,80,74,77,19,10,24,73,65,12"
6,"72,52,99,68,81,30,73,63,29,27,62,8"
7,"62,1,8,39,38,11,77,26,34,63,6,14"
8,"52,70,92,88,20,71,72,8,34,9,4,76"
9,"10,1,53,80,52,99,90,59,92,91,82,50"
10,"41,58,55,39,80,45,89,84,36,38,86,28"
11,"93,46,42,13,41,99,52,85,77,63,57,59"
12,"96,22,11,97,51,37,16,71,0,2,28,24"
13,"73,22,69,62,75,90,97,53,4,96,64,80"
14,"76,72,99,7,39,0,20,31,56,47,94,21"
15,"60,4,82,99,20,17,58,93,34,57,55,33"
16,"7,2,32,4,77,33,84,92,61,13,39,78"
17,"71,90,38,30,60,18,26,22,24,81,21,48"
18,"88,19,87,4,29,58,55,42,41,78,98,53"
19,"87,82,64,56,10,21,25,12,2,79,40,67"
20,"62,24,99,58,54,34,50,6,48,10,42,2"
21,"58,69,96,47,77,19,62,97,8,63,86,70"
22,"1,33,32,40,87,4,24,99,86,53,30,81"
23,"31,65,40,8,5,4,47,46,27,84,37,63"
24,"0,41,53,56,22,71,9,82,3,24,98,63"
25,"86,13,97,93,46,29,89,83,22,27,82,80"
26,"77,86,44,74,97,32,66,31,83,58,52,76"
27,"86,12,94,29,19,85,37,20,58,4,40,74"
28,"64,23,9,42,72,22,68,66,16,34,32,44"
29,"69,19,78,2,24,89,45,7,88,0,34,8"
30,"63,64,27,72,22,21,10,36,19,95,68,56"
31,"68,91,25,4,73,85,78,12,54,28,9,0"
32,"16,96,63,71,61,21,3,97,67,93,56,17"
33,"28,95,35,70,79,66,37,96,29,5,75,54"
34,"85,43,50,44,99,30,9,32,86,70,19,37"
35,"34,5,79,73,50,54,24,75,60,91,31,56"
