simulation,selected_columns
0,"65,84,19,37,87,2,13,75,91,96,86"
1,"30,43,57,82,17,28,56,6,41,72,47"
2,"13,39,70,71,31,95,66,8,27,26,49"
3,"62,8,47,13,4,68,37,44,48,99,12"
4,"14,62,20,13,18,90,83,71,39,87,32"
5,"34,7,91,62,12,6,28,16,79,60,18"
6,"32,9,77,5,71,74,36,24,49,79,25"
7,"14,6,3,32,60,90,63,92,64,83,33"
8,"80,3,37,12,85,64,8,13,84,34,27"
9,"39,88,65,87,48,41,9,6,59,47,23"
10,"8,98,91,62,32,2,43,16,54,45,26"
11,"36,85,67,87,8,93,92,70,72,57,60"
12,"21,37,6,98,44,95,50,73,77,97,62"
13,"47,12,6,27,49,95,86,14,52,78,3"
14,"41,38,51,3,49,53,83,37,65,45,70"
15,"88,8,93,45,1,80,64,97,40,0,61"
16,"8,29,63,32,13,4,28,38,97,78,92"
17,"37,38,71,52,48,34,69,49,2,53,83"
18,"31,73,81,59,11,98,23,2,45,33,67"
19,"93,14,37,11,82,2,58,67,79,81,54"
20,"76,14,89,59,83,84,15,11,75,13,47"
21,"36,20,14,21,82,57,24,13,38,7,51"
22,"65,88,80,59,87,28,86,7,62,15,13"
23,"10,14,81,7,59,30,66,5,39,95,97"
24,"74,89,50,58,71,47,56,5,84,36,39"
25,"69,45,97,62,91,59,72,96,42,58,23"
26,"63,81,87,36,45,88,46,70,55,39,20"
27,"67,40,72,19,99,83,57,33,27,82,18"
28,"45,8,64,37,62,20,15,71,35,5,16"
29,"43,74,85,32,17,12,41,0,44,67,84"
30,"35,77,23,28,13,59,96,6,55,7,30"
31,"78,72,66,19,73,30,28,47,93,86,79"
32,"66,87,18,74,40,29,31,47,17,69,14"
33,"79,4,24,60,72,56,89,15,32,20,63"
34,"61,46,6,78,85,76,11,13,49,79,63"
35,"23,0,41,80,77,59,91,75,55,3,10"
36,"7,39,78,2,9,51,48,85,8,44,14"
37,"15,38,3,69,68,40,79,75,55,65,37"
38,"13,78,47,52,80,11,2,25,21,16,0"
39,"45,55,37,61,96,97,46,95,11,74,23"
40,"11,42,79,70,39,98,48,3,99,60,85"
41,"78,52,48,56,66,33,75,5,71,10,39"
42,"77,3,42,38,54,65,0,72,14,27,24"
43,"16,23,36,4,11,80,40,50,48,21,34"
44,"81,52,98,41,21,18,15,38,89,2,16"
45,"19,83,34,39,95,59,25,42,97,1,2"
46,"41,3,58,89,35,85,37,22,25,94,99"
47,"96,55,80,57,3,87,63,26,97,16,90"
48,"85,29,99,72,61,50,45,41,30,15,26"
49,"48,29,51,28,80,55,68,43,84,91,34"
50,"50,11,69,45,30,33,52,3,20,2,27"
51,"33,79,59,31,96,50,9,63,71,54,23"
52,"79,28,84,18,96,40,24,22,34,38,72"
53,"17,43,82,47,36,20,0,95,49,28,77"
54,"55,13,3,51,41,97,62,48,67,98,87"
55,"7,70,0,77,93,56,98,6,36,38,3"
56,"38,23,9,7,20,32,34,89,61,71,86"
57,"93,44,40,74,58,42,35,61,53,56,47"
58,"22,5,60,49,9,16,12,43,53,58,19"
59,"77,50,58,12,78,97,91,98,7,61,53"
60,"71,4,2,0,83,66,80,55,70,54,45"
61,"79,72,3,80,48,12,97,45,82,20,6"
62,"62,57,28,60,58,27,79,52,70,45,55"
63,"73,43,91,31,79,87,80,42,22,9,26"
64,"76,60,50,12,74,13,72,10,92,21,48"
65,"19,12,26,69,56,42,27,79,86,39,24"
66,"17,99,96,78,87,31,2,46,28,3,5"
67,"75,65,62,35,95,77,16,89,82,79,42"
68,"8,64,9,36,15,26,5,99,1,31,98"
69,"54,84,52,19,38,63,3,48,23,42,31"
70,"22,7,80,79,87,16,24,44,81,6,64"
71,"50,89,95,41,61,70,62,71,73,22,37"
72,"10,30,49,8,37,73,52,1,40,13,9"
73,"84,72,35,14,12,49,80,38,28,91,75"
74,"7,88,96,38,9,26,29,27,45,76,46"
75,"26,69,60,48,33,2,0,14,56,29,98"
76,"36,91,58,77,86,11,4,52,48,74,35"
77,"19,77,95,87,61,40,1,31,42,47,10"
78,"42,69,7,73,81,79,96,17,53,84,67"
79,"60,82,40,97,20,9,79,22,6,61,32"
80,"84,98,59,40,51,54,27,38,10,24,41"
81,"40,7,75,9,82,85,57,21,87,34,89"
82,"64,48,37,78,4,53,26,96,76,68,91"
83,"2,85,22,56,15,28,67,93,12,21,38"
84,"64,98,62,32,31,18,23,9,17,24,52"
85,"77,90,62,95,81,92,41,19,84,67,64"
86,"79,78,14,69,2,60,77,72,49,66,52"
87,"59,36,47,81,98,62,21,3,48,99,96"
88,"27,43,20,78,58,90,47,39,30,74,50"
