simulation,selected_columns
0,"65,87"
1,"13,63"
2,"91,30"
3,"16,58"
4,"35,70"
5,"60,27"
6,"3,87"
7,"12,14"
8,"63,47"
9,"60,87"
10,"35,23"
11,"32,79"
12,"0,77"
13,"54,22"
14,"22,80"
15,"98,64"
16,"10,28"
17,"27,64"
18,"23,9"
19,"6,50"
20,"20,19"
21,"13,64"
22,"88,44"
23,"21,68"
24,"63,1"
25,"0,5"
26,"48,70"
27,"84,97"
28,"85,39"
29,"32,50"
30,"11,58"
31,"32,93"
32,"64,18"
33,"25,15"
34,"87,36"
35,"36,22"
36,"57,88"
37,"98,77"
38,"26,98"
39,"41,81"
40,"61,41"
41,"10,59"
42,"99,26"
43,"41,64"
44,"24,50"
45,"46,62"
46,"3,44"
47,"11,22"
48,"50,92"
49,"35,84"
50,"60,66"
51,"0,43"
52,"82,64"
53,"13,76"
54,"68,10"
55,"35,20"
56,"46,8"
57,"14,40"
58,"12,86"
59,"33,69"
60,"58,7"
61,"27,0"
62,"79,49"
63,"82,78"
64,"19,73"
65,"7,26"
66,"97,37"
67,"62,14"
68,"65,58"
69,"63,42"
70,"51,84"
71,"38,26"
72,"92,42"
73,"73,28"
74,"86,60"
75,"72,89"
76,"55,13"
77,"39,33"
78,"51,88"
79,"64,31"
80,"6,8"
81,"41,12"
82,"81,14"
83,"6,90"
84,"79,13"
85,"43,58"
86,"91,60"
87,"91,84"
88,"43,21"
89,"3,54"
90,"87,53"
91,"35,31"
92,"76,57"
93,"35,19"
94,"44,83"
95,"13,46"
96,"51,68"
97,"87,26"
98,"67,65"
99,"25,86"
100,"69,81"
101,"55,20"
102,"1,32"
103,"27,81"
104,"44,37"
105,"13,2"
106,"9,80"
107,"47,9"
108,"27,75"
109,"59,25"
110,"45,95"
111,"11,72"
112,"36,3"
113,"0,65"
114,"22,17"
115,"48,13"
116,"80,57"
117,"23,93"
118,"17,56"
119,"79,59"
120,"14,24"
121,"81,56"
122,"67,10"
123,"95,7"
124,"44,34"
125,"62,72"
126,"23,6"
127,"7,75"
128,"2,23"
129,"96,31"
130,"90,54"
131,"44,41"
132,"95,80"
133,"68,94"
134,"71,12"
135,"79,45"
136,"85,83"
137,"85,49"
138,"49,96"
139,"39,7"
140,"93,23"
141,"44,24"
142,"22,80"
143,"9,8"
144,"32,3"
145,"57,14"
146,"0,67"
147,"9,13"
148,"76,91"
149,"49,3"
150,"64,0"
151,"9,97"
152,"3,26"
153,"30,10"
154,"72,85"
155,"52,60"
156,"79,99"
157,"20,9"
158,"90,77"
159,"19,45"
160,"38,72"
161,"87,86"
162,"0,69"
163,"34,8"
164,"0,18"
165,"71,19"
166,"64,93"
167,"4,90"
168,"68,96"
169,"4,53"
170,"32,51"
171,"69,17"
172,"23,29"
173,"8,0"
174,"87,30"
175,"73,66"
176,"98,91"
177,"66,60"
178,"85,59"
179,"32,31"
180,"59,96"
181,"46,40"
182,"49,27"
183,"37,40"
184,"52,7"
185,"97,26"
186,"23,24"
187,"85,87"
188,"74,19"
189,"9,52"
190,"37,90"
191,"43,99"
192,"54,35"
193,"32,59"
194,"98,69"
195,"51,45"
196,"52,80"
197,"8,17"
198,"26,43"
199,"10,20"
