simulation,selected_columns
0,"92,6,68,25,32,14,18,11"
1,"62,42,56,80,39,69,5,79"
2,"39,91,86,77,82,18,50,9"
3,"54,3,69,60,75,29,47,26"
4,"27,47,59,68,51,36,95,14"
5,"16,48,71,28,67,32,73,22"
6,"19,62,44,75,76,82,58,83"
7,"9,1,64,34,30,51,35,53"
8,"34,28,85,48,97,16,15,27"
9,"9,2,71,69,59,72,74,97"
10,"67,11,13,35,17,99,91,68"
11,"83,58,87,45,97,72,57,92"
12,"2,76,72,3,80,25,53,15"
13,"17,43,67,38,83,15,87,68"
14,"68,40,12,26,51,89,86,59"
15,"66,24,98,84,70,72,46,37"
16,"4,93,19,22,81,16,3,17"
17,"88,99,32,68,57,61,40,86"
18,"59,99,64,24,42,11,6,61"
19,"13,5,67,18,19,11,61,79"
20,"63,59,57,83,73,70,84,74"
21,"89,61,46,36,22,99,68,91"
22,"42,82,52,87,55,96,6,80"
23,"9,92,6,55,37,63,84,79"
24,"18,47,73,93,62,8,19,50"
25,"80,47,26,64,93,18,28,77"
26,"65,54,6,91,58,90,5,41"
27,"86,35,49,7,51,45,9,25"
28,"86,88,3,89,44,7,81,23"
29,"61,20,47,51,46,71,76,40"
30,"74,85,55,28,49,16,87,69"
31,"25,43,33,83,26,63,97,77"
32,"54,6,16,59,80,98,32,70"
33,"17,35,76,52,72,40,23,78"
34,"0,98,32,76,2,57,15,45"
35,"31,82,88,59,25,13,84,15"
36,"56,70,43,92,62,59,26,94"
37,"20,0,92,79,61,87,54,3"
38,"26,81,49,19,29,89,64,72"
39,"87,14,40,33,86,93,63,58"
40,"12,44,58,46,84,34,63,23"
41,"5,86,23,72,12,99,39,6"
42,"51,37,10,66,44,85,53,13"
43,"30,65,20,44,37,56,52,70"
44,"10,51,35,43,60,34,52,30"
45,"18,70,65,31,51,77,24,48"
46,"34,4,56,82,48,19,52,49"
47,"90,29,74,94,93,23,87,63"
48,"24,5,76,8,46,6,18,28"
49,"16,37,50,13,59,83,0,43"
50,"75,4,81,49,90,18,88,56"
51,"24,49,6,27,29,95,97,18"
52,"65,33,30,51,35,66,44,22"
53,"32,19,16,81,4,15,79,27"
54,"44,59,8,69,26,91,67,86"
55,"15,29,13,17,64,59,42,41"
56,"1,81,4,63,0,7,16,36"
57,"26,99,52,29,5,61,9,36"
58,"32,53,88,82,11,60,99,22"
59,"74,63,97,10,56,72,14,2"
60,"22,29,57,58,13,72,86,15"
61,"85,79,6,16,46,62,3,64"
62,"64,6,63,95,93,96,49,72"
63,"68,73,56,8,99,54,91,25"
64,"4,43,41,69,31,56,26,82"
65,"94,64,20,36,89,6,42,0"
66,"73,63,5,8,83,45,6,50"
67,"30,52,6,84,98,64,9,65"
68,"48,58,57,14,64,33,69,78"
69,"54,99,45,18,93,98,40,19"
70,"1,44,60,23,68,79,35,42"
71,"89,79,87,20,32,1,49,57"
72,"51,16,21,91,90,33,66,65"
73,"14,31,46,75,29,49,0,53"
74,"83,26,9,11,85,14,53,68"
75,"34,69,72,81,13,70,64,80"
76,"65,11,20,57,1,51,44,8"
77,"21,10,39,56,79,80,46,7"
78,"20,18,77,28,49,90,58,37"
79,"3,66,68,9,8,15,38,21"
80,"8,37,11,81,4,60,95,57"
81,"5,84,96,77,22,35,93,99"
82,"41,99,21,65,85,83,28,77"
83,"69,49,30,23,74,34,12,63"
84,"54,78,13,72,19,64,47,44"
85,"86,65,47,91,77,64,97,67"
86,"32,68,6,11,4,48,23,19"
87,"18,13,40,85,96,48,76,3"
88,"40,51,2,71,18,0,21,22"
89,"86,11,98,89,88,33,56,28"
90,"92,41,28,90,52,0,69,65"
91,"10,20,82,15,74,73,40,21"
92,"17,50,48,6,13,30,66,20"
93,"1,13,2,43,48,29,28,88"
94,"85,56,91,62,31,83,28,58"
95,"81,30,63,96,7,33,26,13"
96,"19,45,2,55,71,29,11,72"
97,"49,85,55,59,5,67,62,12"
98,"64,24,46,1,57,97,87,44"
99,"83,15,53,43,33,50,74,66"
100,"38,44,93,29,25,99,74,3"
101,"50,36,70,23,78,42,41,5"
102,"51,24,72,45,61,12,82,71"
103,"88,71,53,52,28,14,22,27"
104,"32,10,36,49,87,82,40,6"
105,"70,78,85,80,60,98,66,57"
106,"80,92,79,18,60,94,28,77"
107,"11,64,27,98,44,85,54,2"
108,"66,68,91,60,79,20,58,90"
109,"76,52,88,58,11,25,56,95"
110,"68,27,72,75,78,47,95,57"
111,"50,77,19,98,60,1,56,99"
112,"96,81,42,16,95,93,77,40"
113,"75,23,6,10,55,88,35,77"
114,"5,45,20,52,77,37,44,21"
115,"40,37,94,88,44,28,64,19"
116,"12,50,82,83,1,86,93,38"
117,"64,58,86,44,13,90,88,40"
118,"28,96,56,76,27,87,8,71"
119,"81,45,48,61,66,31,21,20"
120,"97,23,28,40,64,22,46,4"
121,"57,38,49,96,70,99,58,76"
122,"63,38,65,41,49,62,11,19"
123,"92,29,35,37,25,98,6,57"
124,"29,56,48,82,42,17,73,50"
125,"59,46,88,67,50,76,20,15"
126,"80,81,62,74,82,15,16,37"
127,"52,80,24,4,77,29,60,42"
128,"89,92,73,56,47,42,10,43"
129,"1,91,6,87,81,24,29,70"
130,"42,45,83,74,13,44,4,57"
131,"35,1,42,79,16,63,75,90"
132,"8,44,22,80,54,11,30,61"
133,"47,80,31,48,78,94,18,2"
134,"99,77,83,34,36,15,39,10"
135,"81,37,62,46,3,68,90,58"
136,"8,5,33,80,77,74,20,73"
137,"85,12,92,60,13,18,34,55"
138,"14,24,45,37,83,98,89,12"
139,"77,97,98,0,11,76,73,74"
140,"19,47,71,24,2,16,44,41"
141,"21,57,46,86,94,68,71,48"
142,"91,21,19,53,98,25,88,29"
143,"72,39,65,52,38,74,88,16"
144,"91,64,71,5,16,24,90,25"
145,"98,31,13,1,12,84,41,49"
146,"28,15,61,39,54,81,40,47"
147,"18,17,11,38,54,93,77,3"
148,"99,69,3,13,16,89,37,33"
149,"88,33,30,84,15,77,10,23"
150,"17,67,41,72,64,58,20,73"
151,"88,40,19,39,50,99,90,1"
152,"54,52,88,30,67,57,34,90"
153,"72,81,57,27,15,0,61,82"
154,"77,33,92,43,69,9,31,35"
155,"99,47,43,55,42,11,49,60"
156,"95,22,66,73,45,54,74,76"
157,"86,68,47,42,75,44,56,72"
158,"73,59,33,51,64,13,36,88"
159,"51,3,31,0,81,66,17,34"
160,"4,99,97,63,76,85,25,47"
161,"71,86,37,34,61,25,24,10"
162,"14,78,38,57,24,11,7,6"
163,"98,11,89,48,87,94,52,2"
164,"14,80,73,82,90,13,95,43"
165,"79,62,98,86,35,71,53,97"
166,"77,1,42,37,70,51,24,68"
167,"88,56,5,35,57,39,63,78"
168,"37,25,31,96,9,58,11,82"
169,"81,20,13,15,56,7,78,31"
170,"43,24,26,3,51,16,99,98"
171,"63,15,87,14,81,65,76,32"
172,"43,71,7,98,74,60,94,87"
