simulation,selected_columns
0,"31,79,44,10,26,70,93,38,0"
1,"48,29,20,36,26,11,67,37,68"
2,"42,78,64,15,23,40,97,80,9"
3,"64,2,26,85,82,1,77,39,71"
4,"54,21,9,74,35,31,11,87,13"
5,"10,5,14,34,17,47,98,75,48"
6,"18,67,80,94,41,70,84,57,48"
7,"36,46,43,19,83,52,8,91,30"
8,"56,63,70,0,78,55,89,7,47"
9,"93,50,27,28,98,26,66,81,38"
10,"68,31,1,36,95,17,64,76,5"
11,"26,64,5,42,8,19,91,74,71"
12,"14,20,7,0,37,63,22,44,15"
13,"92,22,36,91,40,94,70,5,68"
14,"38,51,48,65,10,37,3,18,12"
15,"66,37,55,15,24,23,68,0,78"
16,"31,48,21,40,52,83,15,80,71"
17,"18,69,96,80,17,41,7,67,36"
18,"2,80,83,59,44,97,33,40,18"
19,"62,6,34,11,83,54,39,25,67"
20,"44,0,34,8,93,23,29,18,98"
21,"78,66,51,68,17,37,9,12,62"
22,"3,87,28,57,82,84,95,49,65"
23,"40,74,29,83,36,56,94,17,37"
24,"52,69,3,33,28,41,45,16,40"
25,"27,34,19,49,28,17,25,53,69"
26,"40,2,53,29,19,30,58,63,25"
27,"77,13,87,11,22,99,42,29,63"
28,"85,88,91,15,45,8,17,75,48"
29,"2,77,47,64,96,53,0,9,44"
30,"98,47,31,95,94,0,70,73,71"
31,"49,59,81,7,84,45,22,1,31"
32,"2,92,5,74,79,87,61,53,10"
33,"94,60,87,38,68,30,92,58,6"
34,"68,69,4,3,0,49,55,11,25"
35,"2,63,13,32,92,17,21,42,5"
36,"15,45,89,78,32,38,7,9,26"
37,"50,85,63,59,90,39,4,2,62"
38,"5,19,30,49,11,46,38,83,43"
39,"50,58,49,35,99,41,13,96,63"
40,"34,37,99,33,77,82,29,2,76"
41,"30,0,6,12,89,87,5,2,86"
42,"66,23,28,30,74,3,32,92,11"
43,"82,11,18,72,15,26,17,6,64"
44,"32,27,31,51,52,72,5,97,41"
45,"28,65,76,39,64,48,84,11,54"
46,"92,52,21,69,51,15,63,41,62"
47,"28,2,38,93,91,81,54,48,72"
48,"0,61,11,97,81,53,91,55,92"
49,"55,38,94,47,17,46,51,19,48"
50,"68,31,16,1,90,86,66,36,34"
51,"68,98,46,73,44,50,51,17,29"
52,"68,42,92,66,21,6,87,57,74"
53,"44,97,43,50,79,47,25,3,96"
54,"83,55,92,57,36,49,89,96,8"
55,"19,29,89,69,36,26,72,68,22"
56,"39,78,92,62,44,30,0,63,59"
57,"53,79,54,36,89,11,96,15,33"
58,"50,99,30,63,82,49,38,19,58"
59,"0,17,61,19,13,14,90,39,21"
60,"9,0,51,22,55,64,62,16,91"
61,"85,31,81,69,27,11,53,89,95"
62,"36,7,83,39,66,65,77,53,99"
63,"11,59,12,80,92,45,9,30,43"
64,"39,49,90,81,22,86,11,27,6"
65,"40,94,73,69,10,68,4,42,17"
66,"75,87,22,42,57,21,82,64,29"
67,"98,52,60,15,56,17,64,99,41"
68,"28,84,13,90,2,46,93,9,82"
69,"56,59,88,66,4,52,90,61,40"
70,"48,14,34,84,44,50,97,65,68"
71,"75,72,43,1,42,58,84,22,53"
72,"15,96,67,46,75,70,18,61,74"
73,"16,60,10,59,12,66,47,34,83"
74,"14,70,12,95,75,73,54,77,43"
75,"89,34,72,11,17,57,92,59,21"
76,"61,48,51,41,27,88,68,26,78"
77,"39,86,91,80,28,92,12,14,79"
78,"36,81,49,47,52,15,74,87,59"
79,"65,33,6,94,22,50,82,23,42"
80,"81,12,90,47,10,92,8,42,62"
81,"11,23,89,47,87,45,6,72,14"
82,"51,47,1,3,61,33,97,58,44"
83,"79,44,68,61,51,41,43,86,72"
84,"42,61,73,45,29,28,52,46,5"
85,"15,16,4,71,67,11,5,93,19"
86,"93,89,29,54,3,8,71,27,91"
87,"84,72,77,17,15,8,52,96,70"
88,"60,51,94,66,88,17,47,42,30"
89,"82,45,35,56,22,16,92,54,44"
90,"7,14,76,87,97,54,68,75,58"
91,"96,66,85,1,2,15,25,20,0"
92,"27,24,20,15,57,66,11,53,92"
93,"21,51,89,57,73,6,37,14,58"
94,"10,67,16,4,38,45,1,26,69"
95,"55,78,62,61,86,23,58,33,60"
96,"7,12,1,36,24,92,94,19,67"
97,"94,27,49,7,0,95,3,89,84"
98,"77,40,66,19,2,85,28,32,83"
99,"74,79,48,37,50,86,80,60,31"
100,"59,40,54,37,16,51,84,31,70"
101,"14,93,69,84,47,49,20,86,66"
102,"54,67,51,35,12,95,3,58,46"
103,"17,31,91,37,87,61,80,23,19"
104,"21,83,19,18,63,52,78,76,7"
105,"9,59,82,49,67,25,45,54,30"
106,"87,98,89,62,6,60,71,47,1"
107,"70,81,53,24,16,7,30,68,15"
108,"8,56,37,75,79,98,96,57,12"
109,"81,12,53,94,6,58,79,36,68"
110,"57,15,95,72,86,43,74,50,27"
111,"92,57,91,14,24,21,43,68,94"
112,"92,44,26,12,56,69,91,97,98"
113,"90,60,54,37,12,51,39,7,1"
114,"51,90,24,12,62,69,11,1,95"
115,"22,9,50,48,37,33,1,53,31"
116,"59,7,4,35,64,10,62,29,5"
117,"88,85,46,68,75,4,13,60,90"
118,"87,98,60,46,97,28,43,73,84"
119,"86,61,97,19,55,33,60,23,74"
120,"18,97,86,41,30,55,87,5,43"
121,"5,88,18,11,56,13,3,69,93"
122,"76,47,97,42,87,8,36,66,31"
123,"67,23,99,22,13,76,31,61,43"
124,"2,89,30,62,27,12,32,95,46"
125,"93,73,27,28,54,18,61,80,12"
126,"20,46,61,90,12,5,25,7,70"
127,"99,86,68,92,54,25,85,22,4"
128,"25,11,2,63,27,91,76,69,22"
129,"39,79,66,10,51,17,48,99,42"
130,"44,89,46,86,71,30,34,66,14"
131,"49,62,37,24,67,69,88,72,87"
132,"14,75,68,57,85,3,32,86,89"
133,"38,7,43,86,71,64,21,45,17"
134,"48,26,76,66,61,60,50,24,73"
135,"15,5,16,4,8,30,60,17,22"
136,"36,7,84,92,80,95,54,73,85"
137,"26,71,73,95,61,89,81,92,17"
138,"52,15,82,3,63,48,23,29,30"
139,"74,85,36,82,51,43,66,97,7"
140,"57,46,95,9,26,4,86,0,10"
141,"85,32,58,94,45,6,16,76,98"
142,"3,80,27,13,68,92,97,57,85"
143,"0,7,5,30,64,26,87,35,41"
144,"34,92,96,30,63,3,90,57,74"
145,"55,93,2,13,1,61,40,31,42"
146,"45,94,61,36,14,30,83,95,68"
147,"45,14,82,99,96,21,79,37,83"
148,"37,96,42,57,2,64,51,24,55"
149,"15,92,60,43,64,35,6,82,90"
150,"27,71,39,86,59,37,63,60,55"
151,"36,93,9,80,95,91,66,14,76"
152,"31,46,1,58,35,29,34,73,43"
153,"6,4,49,95,79,75,88,89,69"
154,"2,48,49,34,12,73,79,40,64"
155,"16,0,35,93,95,90,9,12,24"
156,"32,84,35,72,13,92,29,87,65"
157,"78,76,28,29,79,38,80,0,69"
158,"51,33,31,99,88,89,85,62,5"
159,"47,60,97,96,94,73,5,88,6"
160,"85,8,0,52,42,91,4,25,13"
161,"21,35,51,84,56,40,58,80,48"
162,"19,59,12,44,67,41,68,51,15"
163,"43,48,4,40,12,24,38,93,41"
164,"36,25,8,18,94,48,15,3,77"
165,"55,93,83,89,12,1,92,42,86"
166,"15,86,12,56,26,33,73,72,6"
167,"58,35,93,74,68,16,5,2,79"
168,"69,26,13,24,58,92,85,62,89"
169,"19,79,12,48,33,35,59,51,45"
170,"72,80,50,56,6,36,8,95,14"
171,"77,13,23,61,87,72,92,68,32"
172,"25,28,93,19,15,70,53,60,81"
173,"39,10,69,82,61,31,44,27,32"
174,"51,82,16,13,76,61,89,26,43"
175,"23,61,55,72,65,33,31,48,85"
176,"67,17,87,13,27,98,85,9,81"
