simulation,selected_columns
0,"84,23,59,52,55,26,72"
1,"42,44,79,29,63,81,88"
2,"30,10,87,89,66,65,45"
3,"88,59,97,39,69,28,63"
4,"39,46,71,82,9,57,26"
5,"91,15,63,3,99,59,35"
6,"97,90,66,58,54,12,64"
7,"45,12,62,75,51,0,59"
8,"81,59,83,43,39,58,88"
9,"67,43,25,7,36,40,52"
10,"38,73,24,96,42,3,71"
11,"31,26,12,33,60,42,93"
12,"30,17,16,38,46,35,51"
13,"50,96,65,68,23,93,43"
14,"62,93,7,42,31,86,67"
15,"44,63,27,11,59,33,58"
16,"84,2,33,56,19,11,43"
17,"94,48,8,69,81,66,41"
18,"68,82,64,27,8,31,26"
19,"69,31,7,46,41,82,80"
20,"61,99,65,98,72,43,14"
21,"70,85,35,14,67,29,37"
22,"56,85,92,55,33,22,29"
23,"52,51,38,78,42,9,72"
24,"56,24,23,90,34,6,35"
25,"79,23,98,53,34,43,47"
26,"93,59,62,78,55,39,69"
27,"39,33,3,57,74,66,78"
28,"51,81,17,31,77,1,90"
29,"58,68,7,93,41,98,92"
30,"17,11,96,23,54,16,93"
31,"40,42,34,43,62,36,6"
32,"13,54,94,68,89,25,0"
33,"66,64,23,31,75,34,22"
34,"51,76,21,49,93,1,61"
35,"68,1,17,10,48,47,67"
36,"49,76,31,57,18,98,7"
37,"76,5,82,61,10,92,90"
38,"44,15,14,3,63,23,56"
39,"52,34,80,91,44,20,66"
40,"89,50,53,10,21,67,78"
41,"16,89,78,62,37,98,1"
42,"69,42,33,58,81,55,66"
43,"12,62,47,69,57,26,30"
44,"6,82,29,7,84,17,50"
45,"4,48,44,16,10,64,70"
46,"16,41,75,99,97,73,20"
47,"28,51,44,79,19,7,74"
48,"16,45,11,70,5,9,48"
49,"2,52,87,26,77,53,69"
50,"16,46,41,80,24,55,31"
51,"9,96,85,17,26,73,10"
52,"32,70,89,9,94,39,24"
53,"90,89,7,67,39,53,8"
54,"91,64,45,96,76,54,92"
55,"68,2,56,48,29,19,60"
56,"69,84,73,93,1,18,87"
57,"37,75,97,60,6,87,4"
58,"2,10,79,48,96,37,76"
59,"81,62,43,92,11,4,25"
60,"17,12,62,66,99,28,60"
61,"57,30,55,48,33,66,50"
62,"95,59,98,79,49,66,58"
63,"77,43,3,20,24,59,27"
64,"6,7,93,85,88,5,10"
65,"42,71,19,93,14,34,54"
66,"22,76,11,83,58,46,24"
67,"62,31,13,9,67,16,34"
68,"65,75,16,55,96,17,31"
69,"79,84,49,16,11,57,64"
70,"20,43,28,92,12,91,69"
71,"37,49,5,48,73,56,97"
72,"1,32,0,37,26,74,99"
73,"49,9,71,89,24,6,63"
74,"75,56,30,70,71,46,72"
75,"2,33,82,17,96,73,89"
76,"20,49,26,37,39,97,56"
77,"57,59,24,23,14,98,67"
78,"18,22,26,13,14,91,72"
79,"61,76,0,77,85,96,30"
80,"11,49,79,17,72,20,55"
81,"89,52,13,65,74,7,16"
82,"76,59,34,70,99,62,86"
83,"27,12,36,3,15,34,38"
84,"12,9,20,10,45,22,88"
85,"63,7,49,99,16,24,1"
86,"93,98,22,18,23,47,32"
87,"5,74,91,26,92,13,37"
88,"19,51,90,27,72,73,85"
89,"31,92,61,60,36,77,47"
90,"45,60,78,89,97,12,47"
91,"67,83,70,10,15,76,2"
92,"2,21,47,53,90,97,55"
93,"60,87,28,26,36,0,74"
94,"11,60,87,53,13,82,0"
95,"33,77,10,51,65,81,93"
96,"37,26,91,97,46,92,77"
97,"56,16,14,40,13,61,28"
98,"26,9,21,43,72,10,24"
99,"40,7,49,96,46,69,93"
100,"82,69,49,65,72,36,63"
101,"50,25,42,35,38,59,22"
102,"27,65,87,91,9,34,44"
103,"81,69,42,90,20,28,59"
104,"31,55,76,33,83,35,37"
105,"59,26,80,53,36,43,71"
106,"66,56,16,99,17,48,6"
107,"50,24,25,30,36,69,59"
108,"43,34,71,10,25,47,35"
109,"41,37,24,3,94,40,46"
110,"76,42,68,25,33,71,70"
111,"28,10,51,89,14,35,38"
112,"70,72,33,86,14,94,83"
113,"18,44,52,45,72,99,41"
114,"44,55,75,85,77,53,3"
115,"65,68,98,12,24,49,75"
116,"8,39,83,38,58,92,43"
117,"37,17,81,26,21,27,72"
118,"42,28,32,95,44,69,21"
119,"19,31,80,60,24,8,92"
120,"18,48,1,51,33,56,32"
121,"93,46,20,59,89,85,54"
122,"7,61,89,4,88,80,55"
123,"2,24,67,60,38,47,68"
124,"49,3,61,9,91,82,27"
125,"1,90,97,13,35,5,58"
126,"48,60,92,33,10,49,29"
127,"2,28,42,62,65,19,22"
128,"32,93,75,82,31,30,68"
129,"82,99,86,92,80,54,35"
130,"69,48,58,47,15,5,41"
131,"85,77,44,34,81,70,24"
132,"1,56,78,11,87,47,5"
133,"96,41,29,97,75,54,0"
134,"79,70,67,8,55,72,91"
135,"53,19,86,95,83,45,49"
136,"65,14,19,20,29,38,21"
137,"8,20,17,19,7,24,13"
138,"23,73,86,7,43,68,41"
139,"3,69,49,81,72,71,28"
140,"46,36,72,14,8,49,1"
141,"76,48,43,14,65,64,32"
142,"22,71,76,82,74,29,95"
143,"85,26,37,27,47,63,70"
144,"17,0,57,69,33,21,8"
145,"66,58,10,29,89,26,18"
146,"30,5,53,48,32,3,14"
147,"46,12,11,41,67,54,76"
148,"12,88,52,83,41,31,42"
149,"31,61,66,52,27,43,77"
150,"84,23,30,55,75,29,94"
151,"49,14,94,62,58,6,75"
152,"52,98,16,56,76,48,25"
153,"22,81,5,20,30,25,51"
154,"74,96,25,53,2,42,23"
155,"56,26,12,33,41,98,25"
156,"74,43,20,96,49,42,80"
157,"63,94,77,7,55,2,20"
158,"0,82,95,80,42,97,72"
159,"46,96,21,94,0,31,85"
160,"19,22,91,2,67,28,38"
161,"66,64,26,27,62,4,17"
162,"82,33,32,79,87,2,91"
163,"16,27,64,13,78,61,93"
164,"78,52,41,69,35,12,44"
165,"99,48,53,46,18,64,82"
166,"20,38,35,3,55,61,93"
167,"57,20,91,67,66,33,73"
168,"94,37,58,45,53,11,82"
169,"49,44,75,71,20,41,88"
170,"75,91,39,6,23,11,32"
171,"48,24,6,32,51,92,67"
172,"49,94,82,42,52,92,95"
173,"18,27,38,65,62,41,9"
174,"90,47,3,36,31,85,48"
175,"27,18,8,49,94,79,24"
176,"73,91,45,12,66,58,81"
177,"67,44,25,51,84,98,72"
178,"38,74,60,24,67,73,77"
179,"64,62,44,74,31,65,38"
180,"47,10,79,82,54,28,68"
181,"98,11,56,1,76,53,3"
182,"77,67,84,31,26,75,17"
183,"77,28,42,68,34,66,29"
184,"89,9,38,24,56,80,45"
185,"77,46,49,89,33,21,87"
186,"44,2,95,94,74,46,68"
187,"56,26,23,40,49,33,67"
188,"27,21,4,38,59,90,26"
189,"60,72,31,2,38,25,55"
190,"41,4,89,12,49,94,95"
191,"90,98,5,53,88,0,2"
192,"81,79,16,67,40,91,44"
193,"5,78,97,46,13,87,70"
194,"40,57,36,68,53,91,35"
195,"50,67,53,71,98,4,19"
196,"4,17,26,47,51,68,28"
197,"96,22,48,44,41,10,24"
198,"87,34,60,71,79,78,3"
199,"18,45,95,58,30,92,64"
