simulation,selected_columns
0,"29,98,45,11,97,64,38,43,39,40,18,26,55"
1,"42,5,51,67,14,58,66,20,13,45,10,50,71"
2,"16,33,92,5,12,96,63,49,94,11,2,9,52"
3,"56,13,60,8,92,57,48,82,91,51,45,61,14"
4,"65,83,28,84,76,24,79,8,88,96,92,38,54"
5,"16,17,45,95,50,43,2,94,79,0,64,41,67"
6,"23,90,41,18,81,14,53,71,44,80,19,4,45"
7,"17,92,18,61,26,93,65,58,54,95,74,79,4"
8,"86,66,58,49,15,18,82,64,6,12,68,81,46"
9,"99,67,41,90,20,56,21,14,59,27,6,61,84"
10,"17,67,31,52,48,83,1,26,18,61,3,46,2"
11,"68,81,93,3,7,18,98,22,99,72,28,47,33"
12,"72,80,63,18,69,34,29,3,50,95,51,92,5"
13,"52,57,73,96,22,66,71,75,46,8,72,4,42"
14,"8,18,43,49,7,41,84,15,72,99,28,25,11"
15,"27,12,10,55,8,39,24,92,13,79,49,18,80"
16,"83,31,18,66,27,50,79,64,74,49,57,25,36"
17,"78,29,81,79,66,10,16,56,22,88,41,72,21"
18,"68,95,25,79,14,58,72,41,62,94,80,50,11"
19,"30,95,96,25,10,78,11,61,27,18,4,99,49"
20,"30,95,64,42,2,66,83,53,35,93,31,27,97"
21,"30,88,52,65,61,46,21,23,72,47,45,18,92"
22,"10,82,67,46,28,12,95,29,11,68,45,23,63"
23,"25,83,52,80,66,31,46,16,53,75,42,12,30"
24,"88,45,97,75,95,60,37,77,66,62,78,46,91"
25,"29,10,37,45,81,48,50,98,69,63,64,59,94"
26,"49,7,60,96,8,4,82,86,79,39,5,15,22"
27,"22,71,35,99,18,3,60,13,15,77,61,19,64"
28,"39,57,52,10,35,87,66,79,59,80,62,61,38"
29,"95,8,85,59,45,29,16,42,65,1,91,32,70"
30,"62,31,55,7,99,77,81,73,94,12,96,25,11"
31,"3,62,50,16,60,6,57,88,82,69,55,81,74"
32,"19,21,33,98,23,1,26,61,59,13,40,67,11"
33,"78,24,88,73,18,16,37,17,3,60,13,71,7"
34,"21,50,19,25,48,65,95,80,52,53,14,8,96"
35,"72,44,90,51,47,41,73,61,36,78,9,8,76"
36,"21,89,55,60,62,3,10,33,73,34,51,45,96"
37,"68,67,77,4,66,8,40,21,20,14,96,54,65"
38,"82,59,19,27,63,87,4,5,12,68,7,75,89"
39,"18,97,23,32,13,71,48,81,19,6,31,42,15"
40,"65,16,41,36,40,19,47,97,61,66,87,13,53"
41,"3,85,95,46,0,32,93,63,4,88,78,41,16"
42,"18,44,87,95,6,33,85,75,67,11,37,77,46"
43,"30,45,80,62,92,39,73,55,24,66,81,67,20"
44,"70,42,69,81,72,74,9,53,79,48,39,77,4"
45,"20,88,80,22,82,74,56,85,38,9,0,69,78"
46,"69,65,56,14,82,52,40,16,39,32,5,85,68"
47,"39,88,97,4,10,72,17,5,13,62,51,80,99"
48,"37,18,66,71,70,98,81,48,56,89,85,86,68"
49,"4,71,86,43,31,47,74,20,77,51,60,39,49"
50,"64,43,57,24,78,26,69,62,73,17,16,44,60"
51,"86,35,4,93,51,54,72,66,80,21,98,88,68"
52,"5,37,28,97,68,89,9,45,82,91,34,87,86"
53,"3,15,16,54,47,60,13,37,29,56,23,6,92"
54,"91,45,88,56,40,57,66,53,37,77,87,62,22"
55,"78,61,36,47,38,20,62,46,57,65,98,97,80"
56,"52,32,61,16,89,27,92,47,91,78,80,85,95"
57,"83,48,41,32,79,89,25,55,13,90,58,80,91"
58,"6,42,88,90,32,59,1,95,98,29,4,63,73"
59,"40,49,27,34,30,16,54,36,55,39,15,26,84"
60,"34,26,84,11,37,29,4,86,96,93,61,76,65"
61,"20,40,22,10,76,93,89,97,80,48,59,58,53"
62,"23,21,13,31,55,41,81,94,79,91,16,4,97"
63,"2,92,16,99,40,65,63,31,28,79,33,66,73"
64,"75,77,56,62,16,93,4,19,80,44,10,84,99"
65,"6,69,24,2,63,14,22,67,83,25,70,47,48"
66,"15,61,39,25,69,20,92,33,10,5,83,96,30"
67,"0,29,5,76,12,34,67,63,36,6,88,25,26"
68,"67,2,80,26,41,7,74,87,66,68,12,63,89"
69,"67,93,30,33,72,4,86,80,49,51,95,53,59"
70,"56,4,66,53,37,1,5,44,87,22,10,71,31"
71,"55,28,53,13,18,54,78,6,59,71,12,30,94"
72,"93,12,67,41,50,72,46,33,81,43,6,88,8"
73,"10,21,55,89,91,13,99,57,36,3,58,20,54"
74,"12,1,22,61,24,84,16,99,49,25,37,83,50"
75,"42,18,90,65,99,10,0,93,3,26,6,30,2"
76,"11,89,53,95,97,23,78,72,8,67,17,21,19"
77,"75,15,9,46,16,20,21,66,59,90,31,29,23"
78,"90,80,89,1,85,92,93,61,14,56,98,84,55"
79,"78,22,24,20,19,15,71,49,60,21,96,8,47"
80,"85,88,67,69,30,25,97,5,13,54,2,50,83"
81,"11,34,94,79,62,6,60,70,55,36,57,90,31"
82,"34,58,14,15,48,73,11,67,12,74,27,85,94"
83,"29,95,81,10,63,72,44,11,74,8,49,22,65"
84,"68,45,64,48,75,18,37,30,11,94,27,80,56"
85,"23,5,67,91,79,78,44,4,25,76,0,39,42"
86,"68,12,11,73,59,34,62,90,4,16,89,1,27"
87,"76,15,41,10,73,33,55,24,34,63,54,45,36"
88,"8,52,22,76,95,75,7,64,73,9,27,82,11"
89,"93,89,81,92,74,85,67,32,11,80,33,60,24"
90,"78,91,65,89,59,71,69,26,32,2,86,99,66"
91,"10,19,31,13,62,98,8,25,32,56,72,77,88"
