simulation,selected_columns
0,"20,55,48,69,22,80,32,26,94,50,39,62,16,68,17"
1,"11,58,51,87,25,44,50,21,55,10,29,32,92,26,61"
2,"48,53,78,35,94,82,55,86,59,25,91,27,54,65,18"
3,"73,82,66,65,70,26,8,88,75,48,45,90,93,86,85"
4,"42,10,40,18,87,32,41,99,52,64,75,34,54,56,76"
5,"26,70,23,71,55,56,84,99,96,20,66,36,79,73,47"
6,"25,18,74,24,41,70,27,1,12,13,0,36,26,35,57"
7,"66,46,24,74,2,39,76,11,16,88,77,55,37,42,70"
8,"92,51,32,61,76,55,68,60,88,71,77,67,65,98,73"
9,"84,65,20,47,48,35,18,10,58,25,38,43,88,8,69"
10,"64,35,2,75,54,0,81,40,46,68,76,5,34,9,15"
11,"54,5,88,55,89,99,14,93,97,73,40,60,24,22,2"
12,"74,25,49,27,47,83,52,55,87,16,38,21,71,81,23"
13,"34,45,36,61,48,80,31,37,66,84,74,72,11,9,77"
14,"57,6,2,82,50,40,91,65,71,55,52,94,27,78,95"
15,"61,17,67,73,18,97,34,40,42,79,48,10,41,76,90"
16,"12,61,57,10,34,21,74,16,3,49,5,13,64,86,31"
17,"19,4,15,86,78,97,88,18,11,54,73,74,61,7,6"
18,"23,89,85,16,46,17,69,98,71,25,87,78,47,6,64"
19,"83,94,55,69,74,88,87,61,59,33,82,12,7,29,85"
20,"82,10,71,76,34,72,32,23,67,45,9,63,55,54,36"
21,"89,65,48,32,56,59,46,23,30,5,97,10,18,31,29"
22,"97,18,8,10,3,83,85,91,78,27,15,20,44,76,63"
23,"78,54,19,97,56,69,20,71,68,4,0,9,92,90,94"
24,"62,92,75,29,52,80,59,97,41,67,25,95,60,81,79"
25,"2,31,17,34,37,33,46,70,14,99,30,89,36,3,35"
26,"40,98,53,81,89,37,63,46,88,57,38,35,32,48,16"
27,"81,45,47,50,5,61,95,64,93,52,98,32,29,69,76"
28,"57,10,60,29,40,12,96,56,84,42,89,35,25,65,61"
29,"40,81,30,14,93,41,73,12,17,71,20,92,38,83,53"
30,"67,29,28,23,74,37,5,57,68,51,54,79,46,70,21"
31,"2,98,0,37,68,84,3,16,96,77,50,1,55,59,13"
32,"54,57,56,87,2,75,1,24,8,76,77,9,53,37,14"
33,"19,60,36,25,14,35,96,45,2,70,79,6,21,85,34"
34,"31,33,49,3,58,21,83,39,50,38,91,19,71,32,54"
35,"87,38,22,97,75,9,90,62,34,76,69,50,61,44,16"
36,"23,21,11,82,71,70,9,62,24,8,50,35,72,26,43"
37,"37,33,59,61,85,45,58,57,23,95,74,76,77,96,56"
38,"79,98,39,37,83,73,78,84,19,92,72,1,2,34,8"
39,"25,70,50,85,24,69,89,54,16,11,35,59,14,97,53"
40,"29,83,51,98,85,57,24,0,28,97,81,61,90,72,80"
41,"61,54,3,20,91,59,77,14,48,8,39,34,36,58,22"
42,"13,64,9,90,37,52,98,63,18,50,85,44,48,54,46"
43,"98,99,91,47,19,2,13,20,56,29,9,1,42,37,68"
44,"45,53,95,36,31,89,39,21,88,90,75,54,1,63,25"
45,"42,21,93,51,35,1,85,75,33,73,83,45,29,53,52"
46,"93,47,43,87,24,39,49,19,14,52,56,85,72,86,27"
47,"43,45,70,58,90,61,76,12,19,57,14,3,24,81,64"
48,"17,15,0,44,23,32,27,91,47,54,46,39,4,36,29"
49,"97,73,82,10,70,57,95,39,19,98,67,92,60,91,61"
50,"94,63,99,12,36,33,2,43,39,10,44,0,1,78,64"
51,"87,66,98,44,19,34,17,0,78,33,72,36,52,21,58"
52,"50,17,1,85,52,98,31,24,55,49,71,5,51,82,88"
53,"6,38,2,96,67,44,72,57,94,91,76,71,31,4,54"
54,"42,40,7,1,16,93,38,74,79,61,2,37,17,80,75"
55,"63,85,74,40,56,73,1,55,23,31,18,96,19,8,94"
56,"85,47,26,83,71,30,90,65,75,46,67,63,69,38,82"
57,"73,31,58,38,54,92,75,41,0,63,4,15,17,95,70"
58,"82,15,45,96,65,58,79,62,1,72,73,4,43,40,97"
59,"30,50,82,33,2,73,56,41,36,42,83,62,80,51,4"
60,"17,24,20,77,21,68,70,48,90,13,99,31,16,44,60"
61,"39,98,51,1,0,19,52,47,35,67,78,59,92,7,80"
62,"10,72,3,42,29,63,60,57,12,48,73,8,31,33,67"
63,"60,49,57,61,6,0,94,32,66,26,36,50,64,23,87"
64,"42,4,38,82,56,71,54,96,98,13,22,86,57,29,92"
65,"49,70,55,37,7,11,0,57,14,10,51,85,71,44,99"
66,"25,29,52,94,64,46,69,17,1,20,41,42,2,86,66"
67,"80,63,40,27,21,30,48,62,50,73,1,0,76,70,9"
68,"27,91,58,98,97,47,37,25,62,74,15,29,6,70,96"
69,"28,76,77,54,88,75,14,34,52,18,74,95,56,27,7"
70,"72,33,52,23,88,85,99,21,90,56,3,73,75,94,26"
71,"37,58,48,30,80,73,41,91,66,97,31,88,74,94,83"
72,"36,65,55,59,30,75,41,62,37,48,29,82,50,93,49"
73,"87,32,79,67,85,4,16,86,14,91,33,42,59,36,21"
74,"39,96,30,42,97,40,52,23,82,80,12,90,54,72,85"
75,"12,33,14,90,31,5,11,28,0,75,10,29,51,66,24"
76,"18,59,74,7,5,51,69,36,6,26,47,54,97,93,60"
77,"10,49,47,16,13,27,43,55,59,90,17,97,87,99,96"
78,"32,76,52,30,26,83,35,78,54,95,82,59,11,28,2"
79,"57,39,50,51,33,6,41,83,11,61,99,25,67,93,14"
80,"78,95,19,96,62,53,38,98,44,22,51,66,5,97,55"
81,"6,95,50,16,74,27,52,1,10,82,15,69,85,81,39"
82,"51,7,20,10,68,26,80,9,44,69,78,15,45,12,46"
83,"64,89,15,86,16,75,60,95,92,32,83,17,34,51,52"
84,"40,29,2,96,76,98,28,44,99,1,41,0,7,55,50"
85,"29,9,3,8,54,79,86,16,18,27,58,59,46,7,68"
86,"77,24,47,17,61,72,94,60,55,44,57,80,90,37,42"
87,"59,7,20,95,74,54,84,4,77,85,26,32,47,0,92"
88,"38,30,73,10,84,48,81,64,67,42,40,21,7,98,25"
89,"0,29,37,34,1,65,68,41,82,86,44,84,20,96,19"
90,"23,70,15,95,9,27,88,19,21,65,82,13,6,99,85"
91,"82,35,65,55,95,97,64,5,75,20,9,87,17,85,69"
92,"49,5,68,93,77,84,2,57,37,14,22,86,66,26,16"
93,"24,42,75,37,82,85,86,28,23,33,90,4,8,36,60"
94,"81,70,46,41,27,71,11,83,8,29,25,93,13,42,89"
95,"60,55,21,38,79,22,63,0,15,40,31,32,3,50,87"
96,"49,4,14,36,39,56,11,48,52,3,91,50,78,85,10"
97,"1,99,50,93,6,31,89,28,8,39,10,61,4,72,81"
98,"64,55,72,1,11,87,80,29,91,25,32,67,75,36,49"
99,"50,71,53,80,58,31,26,93,72,74,2,63,35,75,33"
100,"96,36,23,52,19,6,94,14,34,90,84,55,8,16,15"
101,"61,78,45,52,31,67,91,25,88,1,73,12,53,56,58"
102,"43,0,92,30,72,41,94,7,53,58,22,62,88,57,74"
103,"29,92,10,87,69,41,55,76,36,88,72,89,75,39,15"
104,"52,88,70,68,92,46,67,3,91,32,56,17,15,80,83"
105,"52,3,22,45,71,30,79,10,78,74,58,35,96,99,81"
106,"7,72,21,37,19,93,20,2,78,86,15,16,64,79,35"
107,"34,74,83,47,50,8,12,28,24,25,82,11,14,93,46"
108,"36,99,28,4,39,63,90,56,15,49,14,61,13,77,74"
109,"51,1,14,37,6,69,84,91,72,5,76,29,13,99,73"
110,"11,29,76,83,53,4,26,89,17,57,92,23,15,75,49"
111,"30,81,44,98,28,23,37,20,9,33,21,85,38,97,72"
112,"22,24,0,87,17,53,96,70,15,7,58,35,69,5,27"
113,"97,41,46,15,91,90,74,49,17,32,67,57,33,29,81"
114,"74,30,44,19,96,81,26,89,7,11,54,84,91,67,20"
115,"61,73,30,51,94,75,22,36,90,87,88,23,19,97,93"
116,"70,29,6,14,17,97,64,98,10,81,45,21,85,7,68"
117,"30,60,91,51,6,27,35,72,66,45,0,22,84,75,28"
118,"71,77,7,1,53,50,41,25,86,80,46,43,83,61,0"
119,"10,68,91,16,47,72,96,75,99,1,35,28,45,88,86"
120,"53,99,73,29,16,36,32,14,63,80,69,87,78,84,62"
121,"21,85,95,83,86,16,54,64,73,53,89,62,92,22,41"
122,"64,87,72,30,74,5,75,38,55,33,39,21,51,32,14"
123,"33,47,62,70,61,55,35,45,81,67,72,65,40,50,28"
124,"30,96,11,43,68,31,50,94,82,8,1,5,55,95,74"
125,"9,63,37,88,19,64,39,43,14,91,23,0,36,34,49"
126,"43,12,63,7,69,39,65,18,26,93,67,6,49,56,66"
127,"59,35,54,71,48,43,97,51,81,86,61,68,2,47,74"
128,"36,0,50,2,38,42,90,88,6,33,48,52,81,34,43"
129,"67,79,53,64,96,38,47,39,43,6,8,27,4,31,84"
130,"15,80,28,18,50,75,58,69,59,60,96,94,44,79,64"
131,"70,23,78,19,21,25,73,97,36,65,27,77,45,61,55"
132,"80,91,88,6,79,87,31,98,46,19,2,29,16,83,60"
133,"38,7,87,33,90,95,16,12,65,39,53,44,88,37,17"
134,"6,33,79,29,35,61,78,65,9,66,32,99,21,52,0"
135,"21,86,46,27,78,71,73,60,66,96,30,80,7,15,8"
136,"18,91,71,10,81,55,32,3,95,99,58,54,80,19,85"
137,"71,38,34,76,96,2,99,29,85,65,64,55,8,63,69"
138,"20,90,60,83,99,37,80,45,34,5,84,68,12,65,74"
139,"41,21,54,10,72,92,63,46,80,55,20,43,75,31,26"
140,"82,66,58,47,94,56,86,29,1,77,10,31,70,34,6"
141,"79,24,51,40,42,55,57,26,75,85,99,50,1,25,62"
142,"26,92,29,71,43,34,94,14,68,98,67,89,82,88,62"
143,"2,68,69,38,90,80,83,93,81,54,62,77,16,84,64"
144,"4,30,53,69,36,90,99,10,61,6,47,54,91,98,64"
145,"86,41,6,85,12,56,90,52,59,39,36,96,74,61,82"
146,"65,49,12,42,90,97,98,75,60,19,95,5,67,88,7"
147,"55,11,23,39,75,53,91,0,30,84,80,68,25,60,78"
148,"32,10,20,76,87,48,80,95,77,16,70,56,17,50,99"
149,"7,76,61,5,89,85,13,29,74,31,86,64,77,0,57"
150,"90,43,39,89,62,8,93,31,30,46,51,70,75,71,44"
151,"51,76,29,80,7,41,56,16,8,91,11,66,5,84,31"
152,"19,69,59,53,74,82,8,88,21,14,87,55,16,93,79"
153,"51,96,50,70,0,42,4,13,81,23,39,90,7,17,97"
154,"2,92,35,87,5,41,61,68,3,42,45,88,56,69,22"
155,"56,32,99,77,84,4,14,97,42,90,31,54,92,15,47"
156,"61,86,31,98,23,27,75,46,93,52,90,91,25,60,43"
157,"13,19,85,73,91,57,67,70,66,16,7,87,21,99,35"
158,"81,65,93,63,24,96,59,49,45,43,82,32,40,98,51"
159,"88,89,91,19,58,98,48,21,33,77,75,18,44,85,24"
160,"87,78,54,29,91,47,73,5,43,23,62,97,71,86,28"
161,"76,14,50,52,41,51,60,5,34,88,86,16,92,61,80"
162,"23,27,68,61,76,13,90,20,53,35,40,47,73,75,95"
163,"3,22,95,73,44,2,62,0,81,94,1,83,66,70,17"
164,"72,64,88,52,71,37,61,89,22,6,93,32,91,85,0"
165,"98,36,2,63,99,64,13,81,60,84,87,25,5,68,66"
166,"86,73,47,32,92,42,50,84,44,77,20,79,93,74,9"
167,"21,6,88,82,44,24,42,64,8,20,94,81,1,38,55"
168,"16,74,8,14,95,17,15,99,22,68,23,40,77,4,92"
169,"18,79,63,81,65,76,36,60,80,35,4,69,96,12,53"
170,"49,17,22,5,23,61,0,59,88,89,66,13,86,2,26"
171,"59,23,49,10,12,58,80,33,3,76,93,85,39,88,53"
172,"2,23,70,45,37,93,77,8,71,75,68,83,57,69,42"
173,"18,56,62,13,88,57,37,35,68,22,17,54,52,44,71"
174,"24,95,23,55,64,58,92,46,76,60,62,83,32,77,15"
175,"82,11,1,32,93,37,13,71,2,73,52,94,39,90,76"
176,"83,92,46,40,73,79,19,3,29,37,78,39,67,68,49"
177,"83,22,43,33,67,64,29,62,28,90,11,57,1,7,73"
178,"14,8,69,58,53,27,75,16,60,99,34,90,38,6,42"
179,"47,68,31,7,72,89,63,24,12,28,35,76,40,22,16"
180,"88,16,85,48,45,89,32,15,97,81,93,65,58,99,9"
181,"22,94,44,95,77,83,46,8,37,66,15,56,87,30,80"
182,"84,14,73,12,7,86,29,72,10,34,60,76,95,81,68"
183,"68,35,18,67,42,9,30,2,96,93,95,81,54,15,55"
184,"35,72,48,37,4,36,67,6,99,54,58,68,93,91,18"
185,"73,20,46,67,35,8,40,47,7,57,98,68,21,69,83"
186,"78,19,77,94,61,99,75,68,97,60,8,18,4,55,33"
187,"94,45,43,75,19,1,84,13,80,8,92,74,65,15,16"
188,"44,75,50,43,74,68,57,82,19,65,76,46,29,67,66"
189,"8,67,62,64,20,31,91,56,9,11,85,27,89,14,12"
190,"22,6,91,93,74,42,58,33,55,38,75,37,10,88,21"
191,"95,81,62,40,18,12,88,10,99,22,42,63,92,82,3"
192,"82,7,14,95,31,98,75,84,63,25,90,57,80,71,78"
193,"85,86,19,60,48,43,12,67,50,16,81,88,99,34,38"
194,"48,35,0,65,29,36,75,45,99,67,79,59,95,8,78"
195,"30,54,24,70,62,46,81,51,10,86,26,18,0,3,72"
196,"83,31,61,69,64,53,23,20,55,30,52,92,43,11,98"
197,"55,82,81,0,83,71,85,25,40,65,12,20,21,95,27"
198,"58,10,60,50,17,34,61,27,93,69,1,52,89,72,45"
199,"8,10,55,50,31,89,68,45,87,62,86,80,26,5,84"
